Unnamed: 0,timestamp,rt_catalogue_get_mongo_categories_count,rt_catalogue_get_mongo_categories_sum,rt_catalogue_get_mongo_products_count,rt_catalogue_get_mongo_products_sum,rt_catalogue_get_mongo_productscat_count,rt_catalogue_get_mongo_productscat_sum,rt_catalogue_get_mongo_productsku_count,rt_catalogue_get_mongo_productsku_sum,rt_catalogue_get_mongo_search_count,rt_catalogue_get_mongo_search_sum,rt_user_get_mongo_checkid_count,rt_user_get_mongo_checkid_sum,rt_user_get_mongo_history_count,rt_user_get_mongo_history_sum,rt_user_get_mongo_users_count,rt_user_get_mongo_users_sum,rt_user_post_mongo_login_count,rt_user_post_mongo_login_sum,rt_user_post_mongo_order_count,rt_user_post_mongo_order_sum,rt_user_post_mongo_register_count,rt_user_post_mongo_register_sum
54,2023-03-29 04:04:32.678000+00:00,162.0,1.0,162.0,2.0,0.0,0.0,730.0,0.0,0.0,0.0,122.0,4.0,156.0,2.0,0.0,0.0,164.0,1.0,0.0,0.0,164.0,1.0
55,2023-03-29 04:04:37.678000+00:00,166.0,1.0,166.0,3.0,0.0,0.0,749.0,0.0,0.0,0.0,124.0,1.0,158.0,2.0,0.0,0.0,167.0,3.0,0.0,0.0,167.0,3.0
56,2023-03-29 04:04:42.678000+00:00,166.0,0.0,166.0,0.0,0.0,0.0,751.0,0.0,0.0,0.0,127.0,2.0,160.0,2.0,0.0,0.0,167.0,0.0,0.0,0.0,167.0,0.0
57,2023-03-29 04:04:47.678000+00:00,169.0,2.0,169.0,3.0,0.0,0.0,767.0,2.0,0.0,0.0,128.0,1.0,163.0,2.0,0.0,0.0,169.0,2.0,0.0,0.0,168.0,1.0
58,2023-03-29 04:04:52.678000+00:00,170.0,1.0,170.0,0.0,0.0,0.0,771.0,0.0,0.0,0.0,128.0,0.0,166.0,3.0,0.0,0.0,170.0,1.0,0.0,0.0,168.0,0.0
59,2023-03-29 04:04:57.678000+00:00,172.0,2.0,172.0,2.0,0.0,0.0,781.0,0.0,0.0,0.0,129.0,1.0,169.0,2.0,0.0,0.0,170.0,0.0,0.0,0.0,169.0,1.0
60,2023-03-29 04:05:02.678000+00:00,172.0,0.0,172.0,0.0,0.0,0.0,781.0,0.0,0.0,0.0,130.0,1.0,174.0,2.0,0.0,0.0,172.0,1.0,0.0,0.0,169.0,0.0
61,2023-03-29 04:05:07.678000+00:00,172.0,0.0,172.0,0.0,0.0,0.0,781.0,0.0,0.0,0.0,130.0,0.0,175.0,1.0,0.0,0.0,174.0,2.0,0.0,0.0,172.0,3.0
62,2023-03-29 04:05:12.678000+00:00,175.0,2.0,175.0,1.0,0.0,0.0,794.0,0.0,0.0,0.0,132.0,1.0,177.0,1.0,0.0,0.0,175.0,1.0,0.0,0.0,174.0,2.0
63,2023-03-29 04:05:17.678000+00:00,176.0,0.0,176.0,0.0,0.0,0.0,798.0,0.0,0.0,0.0,132.0,0.0,180.0,3.0,0.0,0.0,175.0,0.0,0.0,0.0,176.0,2.0
64,2023-03-29 04:05:22.678000+00:00,177.0,1.0,177.0,0.0,0.0,0.0,803.0,0.0,0.0,0.0,133.0,0.0,183.0,1.0,0.0,0.0,175.0,0.0,0.0,0.0,181.0,5.0
65,2023-03-29 04:05:27.678000+00:00,180.0,2.0,180.0,1.0,0.0,0.0,816.0,1.0,0.0,0.0,135.0,0.0,183.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,184.0,2.0
66,2023-03-29 04:05:32.678000+00:00,181.0,1.0,181.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,137.0,2.0,183.0,0.0,0.0,0.0,177.0,2.0,0.0,0.0,186.0,2.0
67,2023-03-29 04:05:37.678000+00:00,181.0,0.0,181.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,137.0,0.0,183.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,189.0,2.0
68,2023-03-29 04:05:42.678000+00:00,183.0,2.0,183.0,1.0,0.0,0.0,827.0,0.0,0.0,0.0,138.0,1.0,183.0,0.0,0.0,0.0,179.0,1.0,0.0,0.0,192.0,3.0
69,2023-03-29 04:05:47.678000+00:00,183.0,0.0,183.0,0.0,0.0,0.0,829.0,0.0,0.0,0.0,138.0,0.0,185.0,1.0,0.0,0.0,183.0,3.0,0.0,0.0,193.0,1.0
70,2023-03-29 04:05:52.678000+00:00,184.0,1.0,184.0,0.0,0.0,0.0,833.0,0.0,0.0,0.0,140.0,1.0,186.0,0.0,0.0,0.0,187.0,4.0,0.0,0.0,196.0,4.0
71,2023-03-29 04:05:57.678000+00:00,185.0,1.0,185.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,140.0,0.0,189.0,2.0,0.0,0.0,190.0,2.0,0.0,0.0,197.0,1.0
72,2023-03-29 04:06:02.678000+00:00,186.0,0.0,186.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,141.0,0.0,191.0,1.0,0.0,0.0,194.0,4.0,0.0,0.0,197.0,0.0
73,2023-03-29 04:06:07.678000+00:00,186.0,0.0,186.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,142.0,1.0,192.0,1.0,0.0,0.0,195.0,1.0,0.0,0.0,197.0,0.0
74,2023-03-29 04:06:12.678000+00:00,188.0,2.0,188.0,2.0,0.0,0.0,850.0,0.0,0.0,0.0,143.0,0.0,192.0,0.0,0.0,0.0,197.0,2.0,0.0,0.0,199.0,2.0
75,2023-03-29 04:06:17.678000+00:00,194.0,1.0,194.0,3.0,0.0,0.0,881.0,0.0,0.0,0.0,145.0,2.0,194.0,0.0,0.0,0.0,201.0,2.0,0.0,0.0,200.0,1.0
76,2023-03-29 04:06:22.678000+00:00,196.0,2.0,196.0,2.0,0.0,0.0,892.0,1.0,0.0,0.0,149.0,4.0,195.0,1.0,0.0,0.0,202.0,0.0,0.0,0.0,203.0,3.0
77,2023-03-29 04:06:27.678000+00:00,200.0,2.0,200.0,1.0,0.0,0.0,910.0,0.0,0.0,0.0,153.0,1.0,195.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,203.0,0.0
78,2023-03-29 04:06:32.678000+00:00,203.0,2.0,203.0,2.0,0.0,0.0,923.0,0.0,0.0,0.0,153.0,0.0,196.0,1.0,0.0,0.0,203.0,1.0,0.0,0.0,204.0,1.0
79,2023-03-29 04:06:37.678000+00:00,203.0,0.0,203.0,0.0,0.0,0.0,923.0,0.0,0.0,0.0,153.0,0.0,197.0,1.0,0.0,0.0,205.0,2.0,0.0,0.0,205.0,1.0
80,2023-03-29 04:06:42.678000+00:00,204.0,1.0,204.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,153.0,0.0,200.0,0.0,0.0,0.0,206.0,1.0,0.0,0.0,207.0,0.0
81,2023-03-29 04:06:47.678000+00:00,206.0,1.0,206.0,1.0,0.0,0.0,936.0,0.0,0.0,0.0,155.0,1.0,205.0,4.0,0.0,0.0,207.0,0.0,0.0,0.0,208.0,0.0
82,2023-03-29 04:06:52.678000+00:00,210.0,1.0,210.0,1.0,0.0,0.0,956.0,0.0,0.0,0.0,156.0,1.0,208.0,3.0,0.0,0.0,209.0,2.0,0.0,0.0,210.0,1.0
83,2023-03-29 04:06:57.678000+00:00,211.0,1.0,211.0,1.0,0.0,0.0,962.0,0.0,0.0,0.0,158.0,2.0,209.0,0.0,0.0,0.0,210.0,1.0,0.0,0.0,210.0,0.0
84,2023-03-29 04:07:02.678000+00:00,212.0,1.0,212.0,1.0,0.0,0.0,966.0,0.0,0.0,0.0,160.0,1.0,213.0,4.0,0.0,0.0,212.0,1.0,0.0,0.0,211.0,0.0
85,2023-03-29 04:07:07.678000+00:00,213.0,0.0,213.0,0.0,0.0,0.0,971.0,0.0,0.0,0.0,160.0,0.0,213.0,0.0,0.0,0.0,213.0,1.0,0.0,0.0,213.0,2.0
86,2023-03-29 04:07:12.678000+00:00,214.0,0.0,214.0,1.0,0.0,0.0,975.0,0.0,0.0,0.0,162.0,2.0,215.0,1.0,0.0,0.0,215.0,0.0,0.0,0.0,215.0,1.0
87,2023-03-29 04:07:17.678000+00:00,214.0,0.0,214.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,162.0,0.0,218.0,2.0,0.0,0.0,217.0,2.0,0.0,0.0,217.0,2.0
88,2023-03-29 04:07:22.678000+00:00,217.0,1.0,217.0,1.0,0.0,0.0,987.0,1.0,0.0,0.0,163.0,1.0,218.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,219.0,2.0
89,2023-03-29 04:07:27.678000+00:00,217.0,0.0,217.0,0.0,0.0,0.0,987.0,0.0,0.0,0.0,164.0,1.0,220.0,2.0,0.0,0.0,218.0,1.0,0.0,0.0,223.0,4.0
90,2023-03-29 04:07:32.678000+00:00,219.0,1.0,219.0,0.0,0.0,0.0,996.0,2.0,0.0,0.0,165.0,1.0,222.0,2.0,0.0,0.0,219.0,1.0,0.0,0.0,224.0,1.0
91,2023-03-29 04:07:37.678000+00:00,221.0,1.0,221.0,1.0,0.0,0.0,1005.0,0.0,0.0,0.0,167.0,2.0,224.0,1.0,0.0,0.0,221.0,2.0,0.0,0.0,227.0,3.0
92,2023-03-29 04:07:42.678000+00:00,224.0,1.0,224.0,1.0,0.0,0.0,1019.0,0.0,0.0,0.0,170.0,3.0,224.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,229.0,2.0
93,2023-03-29 04:07:47.678000+00:00,225.0,1.0,225.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,171.0,1.0,225.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,230.0,1.0
94,2023-03-29 04:07:52.678000+00:00,226.0,1.0,226.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,172.0,1.0,225.0,0.0,0.0,0.0,228.0,3.0,0.0,0.0,230.0,0.0
95,2023-03-29 04:07:57.678000+00:00,226.0,0.0,226.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,172.0,0.0,227.0,2.0,0.0,0.0,230.0,1.0,0.0,0.0,234.0,3.0
96,2023-03-29 04:08:02.678000+00:00,228.0,2.0,228.0,1.0,0.0,0.0,1037.0,0.0,0.0,0.0,173.0,1.0,231.0,2.0,0.0,0.0,231.0,1.0,0.0,0.0,236.0,0.0
97,2023-03-29 04:08:07.678000+00:00,229.0,1.0,229.0,1.0,0.0,0.0,1042.0,0.0,0.0,0.0,174.0,1.0,233.0,0.0,0.0,0.0,233.0,1.0,0.0,0.0,237.0,1.0
98,2023-03-29 04:08:12.678000+00:00,230.0,0.0,230.0,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,174.0,0.0,236.0,3.0,0.0,0.0,235.0,1.0,0.0,0.0,238.0,0.0
99,2023-03-29 04:08:17.678000+00:00,233.0,0.0,233.0,1.0,0.0,0.0,1063.0,0.0,0.0,0.0,177.0,2.0,237.0,0.0,0.0,0.0,237.0,2.0,0.0,0.0,238.0,0.0
100,2023-03-29 04:08:22.678000+00:00,237.0,1.0,237.0,3.0,0.0,0.0,1080.0,1.0,0.0,0.0,178.0,1.0,237.0,0.0,0.0,0.0,239.0,2.0,0.0,0.0,240.0,0.0
101,2023-03-29 04:08:27.678000+00:00,240.0,3.0,240.0,1.0,0.0,0.0,1094.0,0.0,0.0,0.0,180.0,1.0,237.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,241.0,1.0
102,2023-03-29 04:08:32.678000+00:00,241.0,0.0,241.0,0.0,0.0,0.0,1099.0,0.0,0.0,0.0,182.0,2.0,237.0,0.0,0.0,0.0,242.0,3.0,0.0,0.0,243.0,2.0
103,2023-03-29 04:08:37.678000+00:00,242.0,0.0,242.0,1.0,0.0,0.0,1104.0,0.0,0.0,0.0,183.0,0.0,238.0,1.0,0.0,0.0,245.0,0.0,0.0,0.0,244.0,1.0
104,2023-03-29 04:08:42.678000+00:00,244.0,1.0,244.0,1.0,0.0,0.0,1113.0,0.0,0.0,0.0,186.0,3.0,242.0,4.0,0.0,0.0,246.0,1.0,0.0,0.0,249.0,4.0
105,2023-03-29 04:08:47.678000+00:00,245.0,1.0,245.0,0.0,0.0,0.0,1118.0,0.0,0.0,0.0,186.0,0.0,245.0,3.0,0.0,0.0,246.0,0.0,0.0,0.0,250.0,1.0
106,2023-03-29 04:08:52.678000+00:00,248.0,1.0,248.0,0.0,0.0,0.0,1133.0,0.0,0.0,0.0,188.0,2.0,246.0,1.0,0.0,0.0,246.0,0.0,0.0,0.0,251.0,0.0
107,2023-03-29 04:08:57.678000+00:00,250.0,2.0,250.0,1.0,0.0,0.0,1142.0,0.0,0.0,0.0,191.0,2.0,249.0,2.0,0.0,0.0,247.0,0.0,0.0,0.0,251.0,0.0
108,2023-03-29 04:09:02.678000+00:00,252.0,1.0,252.0,1.0,0.0,0.0,1149.0,1.0,0.0,0.0,192.0,1.0,249.0,0.0,0.0,0.0,248.0,1.0,0.0,0.0,251.0,0.0
109,2023-03-29 04:09:07.678000+00:00,253.0,0.0,253.0,0.0,0.0,0.0,1155.0,0.0,0.0,0.0,194.0,1.0,253.0,2.0,0.0,0.0,251.0,2.0,0.0,0.0,252.0,1.0
110,2023-03-29 04:09:12.678000+00:00,253.0,0.0,253.0,0.0,0.0,0.0,1155.0,0.0,0.0,0.0,194.0,0.0,253.0,0.0,0.0,0.0,254.0,2.0,0.0,0.0,254.0,2.0
111,2023-03-29 04:09:17.678000+00:00,254.0,1.0,254.0,1.0,0.0,0.0,1160.0,0.0,0.0,0.0,194.0,0.0,257.0,4.0,0.0,0.0,256.0,1.0,0.0,0.0,256.0,1.0
112,2023-03-29 04:09:22.678000+00:00,254.0,0.0,254.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0,195.0,1.0,259.0,1.0,0.0,0.0,257.0,1.0,0.0,0.0,260.0,2.0
113,2023-03-29 04:09:27.678000+00:00,254.0,0.0,254.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0,195.0,0.0,261.0,1.0,0.0,0.0,258.0,1.0,0.0,0.0,262.0,0.0
114,2023-03-29 04:09:32.678000+00:00,257.0,1.0,257.0,2.0,0.0,0.0,1174.0,0.0,0.0,0.0,198.0,2.0,262.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,263.0,2.0
115,2023-03-29 04:09:37.678000+00:00,258.0,1.0,258.0,1.0,0.0,0.0,1178.0,0.0,0.0,0.0,199.0,0.0,263.0,3.0,0.0,0.0,258.0,0.0,0.0,0.0,266.0,3.0
116,2023-03-29 04:09:42.678000+00:00,260.0,1.0,260.0,1.0,0.0,0.0,1186.0,0.0,0.0,0.0,200.0,1.0,263.0,0.0,0.0,0.0,262.0,3.0,0.0,0.0,266.0,0.0
117,2023-03-29 04:09:47.678000+00:00,263.0,1.0,263.0,0.0,0.0,0.0,1203.0,0.0,0.0,0.0,201.0,1.0,264.0,1.0,0.0,0.0,263.0,1.0,0.0,0.0,270.0,4.0
118,2023-03-29 04:09:52.678000+00:00,264.0,1.0,264.0,0.0,0.0,0.0,1207.0,1.0,0.0,0.0,204.0,1.0,264.0,0.0,0.0,0.0,267.0,2.0,0.0,0.0,275.0,3.0
119,2023-03-29 04:09:57.678000+00:00,265.0,0.0,265.0,1.0,0.0,0.0,1213.0,0.0,0.0,0.0,205.0,0.0,265.0,1.0,0.0,0.0,270.0,2.0,0.0,0.0,276.0,0.0
