Unnamed: 0,timestamp,rt_dispatch_get_rabbitmq_count,rt_dispatch_get_rabbitmq_sum
166,2023-03-29 04:13:52.169000+00:00,261.0,0.0
167,2023-03-29 04:13:57.169000+00:00,264.0,0.0
168,2023-03-29 04:14:02.169000+00:00,266.0,0.0
169,2023-03-29 04:14:07.169000+00:00,266.0,0.0
170,2023-03-29 04:14:12.169000+00:00,267.0,0.0
171,2023-03-29 04:14:17.169000+00:00,268.0,0.0
172,2023-03-29 04:14:22.169000+00:00,268.0,0.0
173,2023-03-29 04:14:27.169000+00:00,271.0,0.0
174,2023-03-29 04:14:32.169000+00:00,272.0,0.0
175,2023-03-29 04:14:37.169000+00:00,272.0,0.0
176,2023-03-29 04:14:42.169000+00:00,273.0,0.0
177,2023-03-29 04:14:47.169000+00:00,276.0,0.0
178,2023-03-29 04:14:52.169000+00:00,277.0,0.0
179,2023-03-29 04:14:57.169000+00:00,278.0,0.0
180,2023-03-29 04:15:02.169000+00:00,278.0,0.0
181,2023-03-29 04:15:07.169000+00:00,279.0,0.0
182,2023-03-29 04:15:12.169000+00:00,282.0,0.0
183,2023-03-29 04:15:17.169000+00:00,283.0,0.0
184,2023-03-29 04:15:22.169000+00:00,286.0,0.0
185,2023-03-29 04:15:27.169000+00:00,288.0,0.0
186,2023-03-29 04:15:32.169000+00:00,288.0,0.0
187,2023-03-29 04:15:37.169000+00:00,289.0,0.0
188,2023-03-29 04:15:42.169000+00:00,291.0,0.0
189,2023-03-29 04:15:47.169000+00:00,294.0,0.0
190,2023-03-29 04:15:52.169000+00:00,297.0,0.0
191,2023-03-29 04:15:57.169000+00:00,298.0,0.0
192,2023-03-29 04:16:02.169000+00:00,305.0,0.0
193,2023-03-29 04:16:07.169000+00:00,306.0,0.0
194,2023-03-29 04:16:12.169000+00:00,306.0,0.0
195,2023-03-29 04:16:17.169000+00:00,306.0,0.0
196,2023-03-29 04:16:22.169000+00:00,307.0,0.0
197,2023-03-29 04:16:27.169000+00:00,308.0,0.0
198,2023-03-29 04:16:32.169000+00:00,310.0,0.0
199,2023-03-29 04:16:37.169000+00:00,314.0,0.0
200,2023-03-29 04:16:42.169000+00:00,317.0,0.0
201,2023-03-29 04:16:47.169000+00:00,317.0,0.0
202,2023-03-29 04:16:52.169000+00:00,318.0,0.0
203,2023-03-29 04:16:57.169000+00:00,318.0,0.0
204,2023-03-29 04:17:02.169000+00:00,318.0,0.0
205,2023-03-29 04:17:07.169000+00:00,319.0,0.0
206,2023-03-29 04:17:12.169000+00:00,321.0,0.0
207,2023-03-29 04:17:17.169000+00:00,323.0,0.0
208,2023-03-29 04:17:22.169000+00:00,324.0,0.0
209,2023-03-29 04:17:27.169000+00:00,325.0,0.0
210,2023-03-29 04:17:32.169000+00:00,328.0,0.0
211,2023-03-29 04:17:37.169000+00:00,328.0,0.0
212,2023-03-29 04:17:42.169000+00:00,332.0,0.0
213,2023-03-29 04:17:47.169000+00:00,332.0,0.0
214,2023-03-29 04:17:52.169000+00:00,334.0,0.0
215,2023-03-29 04:17:57.169000+00:00,334.0,0.0
216,2023-03-29 04:18:02.169000+00:00,335.0,0.0
217,2023-03-29 04:18:07.169000+00:00,338.0,0.0
218,2023-03-29 04:18:12.169000+00:00,342.0,0.0
219,2023-03-29 04:18:17.169000+00:00,345.0,0.0
220,2023-03-29 04:18:22.169000+00:00,347.0,0.0
221,2023-03-29 04:18:27.169000+00:00,348.0,0.0
222,2023-03-29 04:18:32.169000+00:00,350.0,0.0
223,2023-03-29 04:18:37.169000+00:00,351.0,0.0
224,2023-03-29 04:18:42.169000+00:00,352.0,0.0
225,2023-03-29 04:18:47.169000+00:00,354.0,0.0
226,2023-03-29 04:18:52.169000+00:00,354.0,0.0
227,2023-03-29 04:18:57.169000+00:00,354.0,0.0
228,2023-03-29 04:19:02.169000+00:00,355.0,0.0
229,2023-03-29 04:19:07.169000+00:00,358.0,0.0
230,2023-03-29 04:19:12.169000+00:00,359.0,0.0
231,2023-03-29 04:19:17.169000+00:00,359.0,0.0
232,2023-03-29 04:19:22.169000+00:00,359.0,0.0
233,2023-03-29 04:19:27.169000+00:00,360.0,0.0
234,2023-03-29 04:19:32.169000+00:00,363.0,0.0
235,2023-03-29 04:19:37.169000+00:00,363.0,0.0
236,2023-03-29 04:19:42.169000+00:00,367.0,0.0
237,2023-03-29 04:19:47.169000+00:00,370.0,0.0
238,2023-03-29 04:19:52.169000+00:00,371.0,0.0
239,2023-03-29 04:19:57.169000+00:00,374.0,0.0
240,2023-03-29 04:20:02.169000+00:00,375.0,0.0
241,2023-03-29 04:20:07.169000+00:00,380.0,0.0
242,2023-03-29 04:20:12.169000+00:00,381.0,0.0
243,2023-03-29 04:20:17.169000+00:00,382.0,0.0
244,2023-03-29 04:20:22.169000+00:00,383.0,0.0
245,2023-03-29 04:20:27.169000+00:00,385.0,0.0
246,2023-03-29 04:20:32.169000+00:00,387.0,0.0
247,2023-03-29 04:20:37.169000+00:00,389.0,0.0
248,2023-03-29 04:20:42.169000+00:00,390.0,0.0
249,2023-03-29 04:20:47.169000+00:00,390.0,0.0
250,2023-03-29 04:20:52.169000+00:00,391.0,0.0
251,2023-03-29 04:20:57.169000+00:00,393.0,0.0
252,2023-03-29 04:21:02.169000+00:00,394.0,0.0
253,2023-03-29 04:21:07.169000+00:00,396.0,0.0
254,2023-03-29 04:21:12.169000+00:00,397.0,0.0
255,2023-03-29 04:21:17.169000+00:00,400.0,0.0
256,2023-03-29 04:21:22.169000+00:00,401.0,0.0
257,2023-03-29 04:21:27.169000+00:00,401.0,0.0
258,2023-03-29 04:21:32.169000+00:00,404.0,0.0
259,2023-03-29 04:21:37.169000+00:00,404.0,0.0
260,2023-03-29 04:21:42.169000+00:00,405.0,0.0
261,2023-03-29 04:21:47.169000+00:00,407.0,0.0
262,2023-03-29 04:21:52.169000+00:00,408.0,0.0
263,2023-03-29 04:21:57.169000+00:00,412.0,0.0
264,2023-03-29 04:22:02.169000+00:00,414.0,0.0
265,2023-03-29 04:22:07.169000+00:00,416.0,0.0
266,2023-03-29 04:22:12.169000+00:00,419.0,0.0
267,2023-03-29 04:22:17.169000+00:00,423.0,0.0
268,2023-03-29 04:22:22.169000+00:00,423.0,0.0
269,2023-03-29 04:22:27.169000+00:00,424.0,0.0
270,2023-03-29 04:22:32.169000+00:00,425.0,0.0
271,2023-03-29 04:22:37.169000+00:00,426.0,0.0
272,2023-03-29 04:22:42.169000+00:00,426.0,0.0
273,2023-03-29 04:22:47.169000+00:00,427.0,0.0
274,2023-03-29 04:22:52.169000+00:00,427.0,0.0
275,2023-03-29 04:22:57.169000+00:00,428.0,0.0
276,2023-03-29 04:23:02.169000+00:00,431.0,0.0
277,2023-03-29 04:23:07.169000+00:00,433.0,0.0
278,2023-03-29 04:23:12.169000+00:00,435.0,0.0
279,2023-03-29 04:23:17.169000+00:00,435.0,0.0
280,2023-03-29 04:23:22.169000+00:00,437.0,0.0
281,2023-03-29 04:23:27.169000+00:00,438.0,0.0
282,2023-03-29 04:23:32.169000+00:00,439.0,0.0
283,2023-03-29 04:23:37.169000+00:00,442.0,0.0
284,2023-03-29 04:23:42.169000+00:00,444.0,0.0
285,2023-03-29 04:23:47.169000+00:00,447.0,0.0
286,2023-03-29 04:23:52.169000+00:00,448.0,0.0
287,2023-03-29 04:23:57.169000+00:00,452.0,0.0
288,2023-03-29 04:24:02.169000+00:00,452.0,0.0
289,2023-03-29 04:24:07.169000+00:00,455.0,0.0
290,2023-03-29 04:24:12.169000+00:00,455.0,0.0
291,2023-03-29 04:24:17.169000+00:00,456.0,0.0
292,2023-03-29 04:24:22.169000+00:00,458.0,0.0
293,2023-03-29 04:24:27.169000+00:00,459.0,0.0
294,2023-03-29 04:24:32.169000+00:00,460.0,0.0
295,2023-03-29 04:24:37.169000+00:00,461.0,0.0
296,2023-03-29 04:24:42.169000+00:00,462.0,0.0
297,2023-03-29 04:24:47.169000+00:00,462.0,0.0
298,2023-03-29 04:24:52.169000+00:00,464.0,0.0
299,2023-03-29 04:24:57.169000+00:00,465.0,0.0
300,2023-03-29 04:25:02.169000+00:00,465.0,0.0
301,2023-03-29 04:25:07.169000+00:00,468.0,0.0
302,2023-03-29 04:25:12.169000+00:00,468.0,0.0
303,2023-03-29 04:25:17.169000+00:00,470.0,0.0
304,2023-03-29 04:25:22.169000+00:00,470.0,0.0
305,2023-03-29 04:25:27.169000+00:00,471.0,0.0
306,2023-03-29 04:25:32.169000+00:00,472.0,0.0
307,2023-03-29 04:25:37.169000+00:00,473.0,0.0
308,2023-03-29 04:25:42.169000+00:00,474.0,0.0
309,2023-03-29 04:25:47.169000+00:00,477.0,0.0
310,2023-03-29 04:25:52.169000+00:00,479.0,0.0
311,2023-03-29 04:25:57.169000+00:00,480.0,0.0
312,2023-03-29 04:26:02.169000+00:00,481.0,0.0
313,2023-03-29 04:26:07.169000+00:00,483.0,0.0
314,2023-03-29 04:26:12.169000+00:00,483.0,0.0
315,2023-03-29 04:26:17.169000+00:00,483.0,0.0
316,2023-03-29 04:26:22.169000+00:00,485.0,0.0
317,2023-03-29 04:26:27.169000+00:00,488.0,0.0
318,2023-03-29 04:26:32.169000+00:00,490.0,0.0
319,2023-03-29 04:26:37.169000+00:00,491.0,0.0
320,2023-03-29 04:26:42.169000+00:00,491.0,0.0
321,2023-03-29 04:26:47.169000+00:00,492.0,0.0
322,2023-03-29 04:26:52.169000+00:00,493.0,0.0
323,2023-03-29 04:26:57.169000+00:00,494.0,0.0
324,2023-03-29 04:27:02.169000+00:00,494.0,0.0
325,2023-03-29 04:27:07.169000+00:00,497.0,0.0
326,2023-03-29 04:27:12.169000+00:00,497.0,0.0
327,2023-03-29 04:27:17.169000+00:00,497.0,0.0
328,2023-03-29 04:27:22.169000+00:00,497.0,0.0
329,2023-03-29 04:27:27.169000+00:00,499.0,0.0
330,2023-03-29 04:27:32.169000+00:00,502.0,0.0
331,2023-03-29 04:27:37.169000+00:00,503.0,0.0
332,2023-03-29 04:27:42.169000+00:00,504.0,0.0
333,2023-03-29 04:27:47.169000+00:00,505.0,0.0
334,2023-03-29 04:27:52.169000+00:00,508.0,0.0
335,2023-03-29 04:27:57.169000+00:00,508.0,0.0
336,2023-03-29 04:28:02.169000+00:00,510.0,0.0
337,2023-03-29 04:28:07.169000+00:00,513.0,0.0
338,2023-03-29 04:28:12.169000+00:00,516.0,0.0
339,2023-03-29 04:28:17.169000+00:00,516.0,0.0
340,2023-03-29 04:28:22.169000+00:00,519.0,0.0
341,2023-03-29 04:28:27.169000+00:00,520.0,0.0
342,2023-03-29 04:28:32.169000+00:00,523.0,0.0
343,2023-03-29 04:28:37.169000+00:00,523.0,0.0
344,2023-03-29 04:28:42.169000+00:00,525.0,0.0
345,2023-03-29 04:28:47.169000+00:00,525.0,0.0
346,2023-03-29 04:28:52.169000+00:00,526.0,0.0
347,2023-03-29 04:28:57.169000+00:00,528.0,0.0
348,2023-03-29 04:29:02.169000+00:00,528.0,0.0
349,2023-03-29 04:29:07.169000+00:00,530.0,0.0
350,2023-03-29 04:29:12.169000+00:00,530.0,0.0
351,2023-03-29 04:29:17.169000+00:00,531.0,0.0
352,2023-03-29 04:29:22.169000+00:00,532.0,0.0
353,2023-03-29 04:29:27.169000+00:00,532.0,0.0
354,2023-03-29 04:29:32.169000+00:00,532.0,0.0
355,2023-03-29 04:29:37.169000+00:00,533.0,0.0
356,2023-03-29 04:29:42.169000+00:00,533.0,0.0
357,2023-03-29 04:29:47.169000+00:00,536.0,0.0
358,2023-03-29 04:29:52.169000+00:00,538.0,0.0
359,2023-03-29 04:29:57.169000+00:00,538.0,0.0
360,2023-03-29 04:30:02.169000+00:00,542.0,0.0
361,2023-03-29 04:30:07.169000+00:00,543.0,0.0
362,2023-03-29 04:30:12.169000+00:00,546.0,0.0
363,2023-03-29 04:30:17.169000+00:00,547.0,0.0
364,2023-03-29 04:30:22.169000+00:00,551.0,0.0
365,2023-03-29 04:30:27.169000+00:00,553.0,0.0
366,2023-03-29 04:30:32.169000+00:00,555.0,0.0
367,2023-03-29 04:30:37.169000+00:00,556.0,0.0
368,2023-03-29 04:30:42.169000+00:00,559.0,0.0
369,2023-03-29 04:30:47.169000+00:00,559.0,0.0
370,2023-03-29 04:30:52.169000+00:00,559.0,0.0
371,2023-03-29 04:30:57.169000+00:00,560.0,0.0
372,2023-03-29 04:31:02.169000+00:00,561.0,0.0
373,2023-03-29 04:31:07.169000+00:00,563.0,0.0
374,2023-03-29 04:31:12.169000+00:00,564.0,0.0
375,2023-03-29 04:31:17.169000+00:00,564.0,0.0
376,2023-03-29 04:31:22.169000+00:00,564.0,0.0
377,2023-03-29 04:31:27.169000+00:00,564.0,0.0
378,2023-03-29 04:31:32.169000+00:00,568.0,0.0
379,2023-03-29 04:31:37.169000+00:00,568.0,0.0
380,2023-03-29 04:31:42.169000+00:00,569.0,0.0
381,2023-03-29 04:31:47.169000+00:00,569.0,0.0
382,2023-03-29 04:31:52.169000+00:00,570.0,0.0
383,2023-03-29 04:31:57.169000+00:00,572.0,0.0
384,2023-03-29 04:32:02.169000+00:00,572.0,0.0
385,2023-03-29 04:32:07.169000+00:00,572.0,0.0
386,2023-03-29 04:32:12.169000+00:00,572.0,0.0
387,2023-03-29 04:32:17.169000+00:00,574.0,0.0
388,2023-03-29 04:32:22.169000+00:00,578.0,0.0
389,2023-03-29 04:32:27.169000+00:00,579.0,0.0
390,2023-03-29 04:32:32.169000+00:00,579.0,0.0
391,2023-03-29 04:32:37.169000+00:00,583.0,0.0
392,2023-03-29 04:32:42.169000+00:00,584.0,0.0
393,2023-03-29 04:32:47.169000+00:00,586.0,0.0
394,2023-03-29 04:32:52.169000+00:00,589.0,0.0
395,2023-03-29 04:32:57.169000+00:00,591.0,0.0
396,2023-03-29 04:33:02.169000+00:00,592.0,0.0
397,2023-03-29 04:33:07.169000+00:00,593.0,0.0
398,2023-03-29 04:33:12.169000+00:00,594.0,0.0
399,2023-03-29 04:33:17.169000+00:00,594.0,0.0
400,2023-03-29 04:33:22.169000+00:00,595.0,0.0
401,2023-03-29 04:33:27.169000+00:00,596.0,0.0
402,2023-03-29 04:33:32.169000+00:00,596.0,0.0
403,2023-03-29 04:33:37.169000+00:00,596.0,0.0
404,2023-03-29 04:33:42.169000+00:00,598.0,0.0
405,2023-03-29 04:33:47.169000+00:00,599.0,0.0
406,2023-03-29 04:33:52.169000+00:00,600.0,0.0
407,2023-03-29 04:33:57.169000+00:00,601.0,0.0
408,2023-03-29 04:34:02.169000+00:00,602.0,0.0
409,2023-03-29 04:34:07.169000+00:00,603.0,0.0
410,2023-03-29 04:34:12.169000+00:00,606.0,0.0
411,2023-03-29 04:34:17.169000+00:00,609.0,0.0
412,2023-03-29 04:34:22.169000+00:00,611.0,0.0
413,2023-03-29 04:34:27.169000+00:00,612.0,0.0
414,2023-03-29 04:34:32.169000+00:00,613.0,0.0
415,2023-03-29 04:34:37.169000+00:00,617.0,0.0
416,2023-03-29 04:34:42.169000+00:00,620.0,0.0
417,2023-03-29 04:34:47.169000+00:00,621.0,0.0
418,2023-03-29 04:34:52.169000+00:00,625.0,0.0
419,2023-03-29 04:34:57.169000+00:00,629.0,0.0
420,2023-03-29 04:35:02.169000+00:00,630.0,0.0
421,2023-03-29 04:35:07.169000+00:00,633.0,0.0
422,2023-03-29 04:35:12.169000+00:00,635.0,0.0
423,2023-03-29 04:35:17.169000+00:00,635.0,0.0
424,2023-03-29 04:35:22.169000+00:00,636.0,0.0
425,2023-03-29 04:35:27.169000+00:00,637.0,0.0
426,2023-03-29 04:35:32.169000+00:00,638.0,0.0
427,2023-03-29 04:35:37.169000+00:00,638.0,0.0
428,2023-03-29 04:35:42.169000+00:00,639.0,0.0
429,2023-03-29 04:35:47.169000+00:00,640.0,0.0
430,2023-03-29 04:35:52.169000+00:00,640.0,0.0
431,2023-03-29 04:35:57.169000+00:00,640.0,0.0
432,2023-03-29 04:36:02.169000+00:00,640.0,0.0
433,2023-03-29 04:36:07.169000+00:00,640.0,0.0
434,2023-03-29 04:36:12.169000+00:00,641.0,0.0
435,2023-03-29 04:36:17.169000+00:00,642.0,0.0
436,2023-03-29 04:36:22.169000+00:00,642.0,0.0
437,2023-03-29 04:36:27.169000+00:00,643.0,0.0
438,2023-03-29 04:36:32.169000+00:00,645.0,0.0
439,2023-03-29 04:36:37.169000+00:00,648.0,0.0
440,2023-03-29 04:36:42.169000+00:00,651.0,0.0
441,2023-03-29 04:36:47.169000+00:00,652.0,0.0
442,2023-03-29 04:36:52.169000+00:00,655.0,0.0
443,2023-03-29 04:36:57.169000+00:00,656.0,0.0
444,2023-03-29 04:37:02.169000+00:00,658.0,0.0
445,2023-03-29 04:37:07.169000+00:00,662.0,0.0
446,2023-03-29 04:37:12.169000+00:00,664.0,0.0
447,2023-03-29 04:37:17.169000+00:00,667.0,0.0
448,2023-03-29 04:37:22.169000+00:00,668.0,0.0
449,2023-03-29 04:37:27.169000+00:00,669.0,0.0
450,2023-03-29 04:37:32.169000+00:00,670.0,0.0
451,2023-03-29 04:37:37.169000+00:00,670.0,0.0
452,2023-03-29 04:37:42.169000+00:00,671.0,0.0
453,2023-03-29 04:37:47.169000+00:00,671.0,0.0
454,2023-03-29 04:37:52.169000+00:00,672.0,0.0
455,2023-03-29 04:37:57.169000+00:00,673.0,0.0
456,2023-03-29 04:38:02.169000+00:00,673.0,0.0
457,2023-03-29 04:38:07.169000+00:00,674.0,0.0
458,2023-03-29 04:38:12.169000+00:00,674.0,0.0
459,2023-03-29 04:38:17.169000+00:00,676.0,0.0
460,2023-03-29 04:38:22.169000+00:00,678.0,0.0
461,2023-03-29 04:38:27.169000+00:00,680.0,0.0
462,2023-03-29 04:38:32.169000+00:00,682.0,0.0
