timestamp,rt_web_post_payment_count,rt_web_post_payment_sum
2023-03-19 17:20:04.727000+00:00,104.0,232.0
2023-03-19 17:20:09.727000+00:00,105.0,236.0
2023-03-19 17:20:14.727000+00:00,106.0,235.0
2023-03-19 17:20:19.727000+00:00,106.0,0.0
2023-03-19 17:20:24.727000+00:00,106.0,0.0
2023-03-19 17:20:29.727000+00:00,107.0,237.0
2023-03-19 17:20:34.727000+00:00,111.0,954.0
2023-03-19 17:20:39.727000+00:00,111.0,0.0
2023-03-19 17:20:44.727000+00:00,112.0,233.0
2023-03-19 17:20:49.727000+00:00,112.0,0.0
2023-03-19 17:20:54.727000+00:00,113.0,235.0
2023-03-19 17:20:59.727000+00:00,113.0,0.0
2023-03-19 17:21:04.727000+00:00,113.0,0.0
2023-03-19 17:21:09.727000+00:00,115.0,474.0
2023-03-19 17:21:14.727000+00:00,117.0,473.0
2023-03-19 17:21:19.727000+00:00,119.0,478.0
2023-03-19 17:21:24.727000+00:00,120.0,241.0
2023-03-19 17:21:29.727000+00:00,123.0,716.0
2023-03-19 17:21:34.727000+00:00,126.0,708.0
2023-03-19 17:21:39.727000+00:00,126.0,0.0
2023-03-19 17:21:44.727000+00:00,126.0,0.0
2023-03-19 17:21:49.727000+00:00,128.0,470.0
2023-03-19 17:21:54.727000+00:00,130.0,490.0
2023-03-19 17:21:59.727000+00:00,133.0,706.0
2023-03-19 17:22:04.727000+00:00,133.0,0.0
2023-03-19 17:22:09.727000+00:00,134.0,236.0
2023-03-19 17:22:14.727000+00:00,135.0,233.0
2023-03-19 17:22:19.727000+00:00,135.0,0.0
2023-03-19 17:22:24.727000+00:00,135.0,0.0
2023-03-19 17:22:29.727000+00:00,136.0,246.0
2023-03-19 17:22:34.727000+00:00,138.0,469.0
2023-03-19 17:22:39.727000+00:00,141.0,691.0
2023-03-19 17:22:44.727000+00:00,143.0,462.0
2023-03-19 17:22:49.727000+00:00,144.0,237.0
2023-03-19 17:22:54.727000+00:00,145.0,238.0
2023-03-19 17:22:59.727000+00:00,145.0,0.0
2023-03-19 17:23:04.727000+00:00,145.0,0.0
2023-03-19 17:23:09.727000+00:00,147.0,478.0
2023-03-19 17:23:14.727000+00:00,148.0,233.0
2023-03-19 17:23:19.727000+00:00,149.0,240.0
2023-03-19 17:23:24.727000+00:00,149.0,0.0
2023-03-19 17:23:29.727000+00:00,150.0,240.0
2023-03-19 17:23:34.727000+00:00,153.0,702.0
2023-03-19 17:23:39.727000+00:00,153.0,0.0
2023-03-19 17:23:44.727000+00:00,156.0,708.0
2023-03-19 17:23:49.727000+00:00,160.0,935.0
2023-03-19 17:23:54.727000+00:00,162.0,466.0
2023-03-19 17:23:59.727000+00:00,165.0,704.0
2023-03-19 17:24:04.727000+00:00,166.0,232.0
2023-03-19 17:24:09.727000+00:00,166.0,0.0
2023-03-19 17:24:14.727000+00:00,167.0,237.0
2023-03-19 17:24:19.727000+00:00,167.0,0.0
2023-03-19 17:24:24.727000+00:00,169.0,477.0
2023-03-19 17:24:29.727000+00:00,171.0,476.0
2023-03-19 17:24:34.727000+00:00,173.0,464.0
2023-03-19 17:24:39.727000+00:00,175.0,468.0
2023-03-19 17:24:44.727000+00:00,176.0,235.0
2023-03-19 17:24:49.727000+00:00,176.0,0.0
2023-03-19 17:24:54.727000+00:00,176.0,0.0
2023-03-19 17:24:59.727000+00:00,178.0,474.0
2023-03-19 17:25:04.727000+00:00,179.0,239.0
2023-03-19 17:25:09.727000+00:00,179.0,0.0
2023-03-19 17:25:14.727000+00:00,181.0,469.0
2023-03-19 17:25:19.727000+00:00,181.0,0.0
2023-03-19 17:25:24.727000+00:00,181.0,0.0
2023-03-19 17:25:29.727000+00:00,183.0,479.0
2023-03-19 17:25:34.727000+00:00,184.0,240.0
2023-03-19 17:25:39.727000+00:00,186.0,477.0
2023-03-19 17:25:44.727000+00:00,186.0,0.0
2023-03-19 17:25:49.727000+00:00,189.0,704.0
2023-03-19 17:25:54.727000+00:00,192.0,701.0
2023-03-19 17:25:59.727000+00:00,195.0,718.0
2023-03-19 17:26:04.727000+00:00,195.0,0.0
2023-03-19 17:26:09.727000+00:00,197.0,473.0
2023-03-19 17:26:14.727000+00:00,198.0,235.0
2023-03-19 17:26:19.727000+00:00,198.0,0.0
2023-03-19 17:26:24.727000+00:00,198.0,0.0
2023-03-19 17:26:29.727000+00:00,200.0,468.0
2023-03-19 17:26:34.727000+00:00,201.0,235.0
2023-03-19 17:26:39.727000+00:00,202.0,232.0
2023-03-19 17:26:44.727000+00:00,202.0,0.0
2023-03-19 17:26:49.727000+00:00,202.0,0.0
2023-03-19 17:26:54.727000+00:00,203.0,235.0
2023-03-19 17:26:59.727000+00:00,205.0,471.0
2023-03-19 17:27:04.727000+00:00,207.0,474.0
2023-03-19 17:27:09.727000+00:00,209.0,474.0
2023-03-19 17:27:14.727000+00:00,209.0,0.0
2023-03-19 17:27:19.727000+00:00,209.0,0.0
2023-03-19 17:27:24.727000+00:00,210.0,237.0
2023-03-19 17:27:29.727000+00:00,213.0,697.0
2023-03-19 17:27:34.727000+00:00,215.0,493.0
2023-03-19 17:27:39.727000+00:00,215.0,0.0
2023-03-19 17:27:44.727000+00:00,219.0,946.0
2023-03-19 17:27:49.727000+00:00,222.0,701.0
2023-03-19 17:27:54.727000+00:00,224.0,479.0
2023-03-19 17:27:59.727000+00:00,226.0,472.0
2023-03-19 17:28:04.727000+00:00,227.0,239.0
2023-03-19 17:28:09.727000+00:00,228.0,231.0
2023-03-19 17:28:14.727000+00:00,229.0,232.0
2023-03-19 17:28:19.727000+00:00,230.0,233.0
2023-03-19 17:28:24.727000+00:00,232.0,465.0
2023-03-19 17:28:29.727000+00:00,233.0,238.0
2023-03-19 17:28:34.727000+00:00,234.0,240.0
2023-03-19 17:28:39.727000+00:00,235.0,239.0
2023-03-19 17:28:44.727000+00:00,238.0,704.0
2023-03-19 17:28:49.727000+00:00,239.0,235.0
2023-03-19 17:28:54.727000+00:00,241.0,465.0
2023-03-19 17:28:59.727000+00:00,244.0,719.0
2023-03-19 17:29:04.727000+00:00,244.0,0.0
2023-03-19 17:29:09.727000+00:00,244.0,0.0
2023-03-19 17:29:14.727000+00:00,245.0,238.0
2023-03-19 17:29:19.727000+00:00,245.0,0.0
2023-03-19 17:29:24.727000+00:00,245.0,0.0
2023-03-19 17:29:29.727000+00:00,245.0,0.0
2023-03-19 17:29:34.727000+00:00,246.0,235.0
2023-03-19 17:29:39.727000+00:00,246.0,0.0
2023-03-19 17:29:44.727000+00:00,246.0,0.0
2023-03-19 17:29:49.727000+00:00,247.0,233.0
2023-03-19 17:29:54.727000+00:00,247.0,0.0
2023-03-19 17:29:59.727000+00:00,247.0,0.0
2023-03-19 17:30:04.727000+00:00,247.0,0.0
2023-03-19 17:30:09.727000+00:00,250.0,693.0
2023-03-19 17:30:14.727000+00:00,252.0,469.0
2023-03-19 17:30:19.727000+00:00,256.0,947.0
2023-03-19 17:30:24.727000+00:00,258.0,486.0
2023-03-19 17:30:29.727000+00:00,259.0,242.0
2023-03-19 17:30:34.727000+00:00,262.0,702.0
2023-03-19 17:30:39.727000+00:00,264.0,470.0
2023-03-19 17:30:44.727000+00:00,266.0,468.0
2023-03-19 17:30:49.727000+00:00,268.0,469.0
2023-03-19 17:30:54.727000+00:00,269.0,232.0
2023-03-19 17:30:59.727000+00:00,270.0,229.0
2023-03-19 17:31:04.727000+00:00,270.0,0.0
2023-03-19 17:31:09.727000+00:00,271.0,238.0
2023-03-19 17:31:14.727000+00:00,273.0,478.0
2023-03-19 17:31:19.727000+00:00,273.0,0.0
2023-03-19 17:31:24.727000+00:00,273.0,0.0
2023-03-19 17:31:29.727000+00:00,275.0,475.0
2023-03-19 17:31:34.727000+00:00,276.0,234.0
2023-03-19 17:31:39.727000+00:00,277.0,239.0
2023-03-19 17:31:44.727000+00:00,278.0,234.0
2023-03-19 17:31:49.727000+00:00,280.0,473.0
2023-03-19 17:31:54.727000+00:00,282.0,467.0
2023-03-19 17:31:59.727000+00:00,283.0,232.0
2023-03-19 17:32:04.727000+00:00,286.0,703.0
2023-03-19 17:32:09.727000+00:00,289.0,701.0
2023-03-19 17:32:14.727000+00:00,290.0,234.0
2023-03-19 17:32:19.727000+00:00,293.0,700.0
2023-03-19 17:32:24.727000+00:00,297.0,928.0
2023-03-19 17:32:29.727000+00:00,298.0,238.0
2023-03-19 17:32:34.727000+00:00,300.0,483.0
2023-03-19 17:32:39.727000+00:00,303.0,687.0
2023-03-19 17:32:44.727000+00:00,305.0,462.0
2023-03-19 17:32:49.727000+00:00,307.0,467.0
2023-03-19 17:32:54.727000+00:00,308.0,233.0
2023-03-19 17:32:59.727000+00:00,308.0,0.0
2023-03-19 17:33:04.727000+00:00,308.0,0.0
2023-03-19 17:33:09.727000+00:00,309.0,244.0
2023-03-19 17:33:14.727000+00:00,309.0,0.0
2023-03-19 17:33:19.727000+00:00,311.0,477.0
2023-03-19 17:33:24.727000+00:00,312.0,240.0
2023-03-19 17:33:29.727000+00:00,313.0,229.0
2023-03-19 17:33:34.727000+00:00,314.0,244.0
2023-03-19 17:33:39.727000+00:00,314.0,0.0
2023-03-19 17:33:44.727000+00:00,317.0,698.0
2023-03-19 17:33:49.727000+00:00,317.0,0.0
2023-03-19 17:33:54.732000+00:00,320.0,697.0
2023-03-19 17:33:59.727000+00:00,321.0,230.0
2023-03-19 17:34:04.727000+00:00,321.0,0.0
2023-03-19 17:34:09.727000+00:00,323.0,466.0
2023-03-19 17:34:14.727000+00:00,325.0,460.0
2023-03-19 17:34:19.727000+00:00,326.0,244.0
2023-03-19 17:34:24.727000+00:00,327.0,231.0
2023-03-19 17:34:29.727000+00:00,333.0,1414.0
2023-03-19 17:34:34.727000+00:00,336.0,715.0
2023-03-19 17:34:39.727000+00:00,337.0,234.0
2023-03-19 17:34:44.727000+00:00,339.0,470.0
2023-03-19 17:34:49.732000+00:00,342.0,696.0
2023-03-19 17:34:54.727000+00:00,343.0,233.0
2023-03-19 17:34:59.727000+00:00,345.0,473.0
2023-03-19 17:35:04.727000+00:00,345.0,0.0
2023-03-19 17:35:09.727000+00:00,346.0,231.0
2023-03-19 17:35:14.727000+00:00,346.0,0.0
2023-03-19 17:35:19.727000+00:00,348.0,465.0
2023-03-19 17:35:24.727000+00:00,349.0,237.0
2023-03-19 17:35:29.727000+00:00,349.0,0.0
2023-03-19 17:35:34.727000+00:00,349.0,0.0
2023-03-19 17:35:39.727000+00:00,351.0,453.0
2023-03-19 17:35:44.727000+00:00,353.0,479.0
2023-03-19 17:35:49.727000+00:00,354.0,233.0
2023-03-19 17:35:54.727000+00:00,358.0,929.0
2023-03-19 17:35:59.727000+00:00,359.0,234.0
2023-03-19 17:36:04.727000+00:00,361.0,472.0
2023-03-19 17:36:09.727000+00:00,364.0,699.0
2023-03-19 17:36:14.727000+00:00,366.0,472.0
2023-03-19 17:36:19.727000+00:00,366.0,0.0
2023-03-19 17:36:24.727000+00:00,366.0,0.0
2023-03-19 17:36:29.727000+00:00,367.0,246.0
2023-03-19 17:36:34.727000+00:00,367.0,0.0
2023-03-19 17:36:39.727000+00:00,370.0,702.0
2023-03-19 17:36:44.727000+00:00,372.0,466.0
2023-03-19 17:36:49.727000+00:00,375.0,706.0
2023-03-19 17:36:54.727000+00:00,378.0,691.0
2023-03-19 17:36:59.727000+00:00,378.0,0.0
2023-03-19 17:37:04.727000+00:00,380.0,466.0
2023-03-19 17:37:09.727000+00:00,381.0,237.0
2023-03-19 17:37:14.727000+00:00,382.0,238.0
2023-03-19 17:37:19.727000+00:00,382.0,0.0
2023-03-19 17:37:24.727000+00:00,382.0,0.0
2023-03-19 17:37:29.727000+00:00,384.0,467.0
2023-03-19 17:37:34.727000+00:00,386.0,477.0
2023-03-19 17:37:39.727000+00:00,388.0,474.0
2023-03-19 17:37:44.727000+00:00,389.0,244.0
2023-03-19 17:37:49.727000+00:00,391.0,471.0
2023-03-19 17:37:54.727000+00:00,391.0,0.0
2023-03-19 17:37:59.727000+00:00,392.0,237.0
2023-03-19 17:38:04.727000+00:00,394.0,469.0
2023-03-19 17:38:09.727000+00:00,399.0,1157.0
2023-03-19 17:38:14.727000+00:00,402.0,717.0
2023-03-19 17:38:19.727000+00:00,402.0,0.0
2023-03-19 17:38:24.727000+00:00,405.0,705.0
2023-03-19 17:38:29.727000+00:00,406.0,246.0
2023-03-19 17:38:34.727000+00:00,407.0,232.0
2023-03-19 17:38:39.727000+00:00,407.0,0.0
2023-03-19 17:38:44.727000+00:00,407.0,0.0
2023-03-19 17:38:49.727000+00:00,407.0,0.0
2023-03-19 17:38:54.727000+00:00,407.0,0.0
2023-03-19 17:38:59.727000+00:00,410.0,697.0
2023-03-19 17:39:04.727000+00:00,412.0,464.0
2023-03-19 17:39:09.727000+00:00,413.0,221.0
2023-03-19 17:39:14.727000+00:00,416.0,709.0
2023-03-19 17:39:19.727000+00:00,418.0,475.0
2023-03-19 17:39:24.727000+00:00,421.0,702.0
2023-03-19 17:39:29.727000+00:00,421.0,0.0
2023-03-19 17:39:34.727000+00:00,424.0,703.0
2023-03-19 17:39:39.727000+00:00,425.0,239.0
2023-03-19 17:39:44.727000+00:00,427.0,477.0
2023-03-19 17:39:49.727000+00:00,428.0,236.0
2023-03-19 17:39:54.727000+00:00,429.0,233.0
2023-03-19 17:39:59.727000+00:00,433.0,926.0
2023-03-19 17:40:04.727000+00:00,434.0,234.0
2023-03-19 17:40:09.727000+00:00,436.0,460.0
2023-03-19 17:40:14.727000+00:00,438.0,462.0
2023-03-19 17:40:19.727000+00:00,440.0,485.0
2023-03-19 17:40:24.727000+00:00,441.0,251.0
2023-03-19 17:40:29.727000+00:00,443.0,474.0
2023-03-19 17:40:34.727000+00:00,443.0,0.0
2023-03-19 17:40:39.727000+00:00,443.0,0.0
2023-03-19 17:40:44.727000+00:00,443.0,0.0
2023-03-19 17:40:49.727000+00:00,443.0,0.0
2023-03-19 17:40:54.727000+00:00,443.0,0.0
2023-03-19 17:40:59.727000+00:00,445.0,475.0
2023-03-19 17:41:04.727000+00:00,447.0,479.0
2023-03-19 17:41:09.727000+00:00,448.0,233.0
2023-03-19 17:41:14.727000+00:00,450.0,471.0
2023-03-19 17:41:19.727000+00:00,452.0,465.0
2023-03-19 17:41:24.727000+00:00,454.0,476.0
2023-03-19 17:41:29.727000+00:00,455.0,232.0
2023-03-19 17:41:34.727000+00:00,456.0,243.0
2023-03-19 17:41:39.727000+00:00,457.0,239.0
2023-03-19 17:41:44.727000+00:00,459.0,468.0
2023-03-19 17:41:49.727000+00:00,462.0,721.0
2023-03-19 17:41:54.727000+00:00,463.0,237.0
2023-03-19 17:41:59.727000+00:00,465.0,463.0
2023-03-19 17:42:04.727000+00:00,465.0,0.0
2023-03-19 17:42:09.727000+00:00,466.0,231.0
2023-03-19 17:42:14.727000+00:00,469.0,707.0
2023-03-19 17:42:19.727000+00:00,471.0,467.0
2023-03-19 17:42:24.727000+00:00,471.0,0.0
2023-03-19 17:42:29.727000+00:00,471.0,0.0
2023-03-19 17:42:34.727000+00:00,472.0,233.0
2023-03-19 17:42:39.727000+00:00,474.0,490.0
2023-03-19 17:42:44.727000+00:00,477.0,704.0
2023-03-19 17:42:49.727000+00:00,478.0,240.0
2023-03-19 17:42:54.727000+00:00,478.0,0.0
2023-03-19 17:42:59.727000+00:00,478.0,0.0
2023-03-19 17:43:04.727000+00:00,479.0,235.0
2023-03-19 17:43:09.727000+00:00,481.0,465.0
2023-03-19 17:43:14.727000+00:00,483.0,467.0
2023-03-19 17:43:19.727000+00:00,485.0,470.0
2023-03-19 17:43:24.727000+00:00,487.0,473.0
2023-03-19 17:43:29.727000+00:00,487.0,0.0
2023-03-19 17:43:34.727000+00:00,488.0,231.0
2023-03-19 17:43:39.727000+00:00,490.0,461.0
2023-03-19 17:43:44.727000+00:00,493.0,710.0
2023-03-19 17:43:49.727000+00:00,495.0,477.0
2023-03-19 17:43:54.727000+00:00,495.0,0.0
2023-03-19 17:43:59.727000+00:00,498.0,698.0
2023-03-19 17:44:04.727000+00:00,499.0,244.0
2023-03-19 17:44:09.727000+00:00,499.0,0.0
2023-03-19 17:44:14.727000+00:00,502.0,705.0
2023-03-19 17:44:19.727000+00:00,503.0,230.0
2023-03-19 17:44:24.727000+00:00,505.0,469.0
2023-03-19 17:44:29.727000+00:00,505.0,0.0
2023-03-19 17:44:34.727000+00:00,507.0,476.0
2023-03-19 17:44:39.727000+00:00,508.0,235.0
2023-03-19 17:44:44.727000+00:00,509.0,237.0
2023-03-19 17:44:49.727000+00:00,509.0,0.0
2023-03-19 17:44:54.732000+00:00,510.0,239.0
2023-03-19 17:44:59.727000+00:00,512.0,464.0
2023-03-19 17:45:04.727000+00:00,513.0,241.0
2023-03-19 17:45:09.727000+00:00,514.0,254.0
2023-03-19 17:45:14.727000+00:00,515.0,240.0
2023-03-19 17:45:19.727000+00:00,515.0,0.0
2023-03-19 17:45:24.727000+00:00,518.0,709.0
2023-03-19 17:45:29.727000+00:00,520.0,466.0
2023-03-19 17:45:34.727000+00:00,520.0,0.0
2023-03-19 17:45:39.727000+00:00,522.0,464.0
2023-03-19 17:45:44.727000+00:00,523.0,233.0
2023-03-19 17:45:49.727000+00:00,526.0,695.0
2023-03-19 17:45:54.727000+00:00,529.0,702.0
2023-03-19 17:45:59.727000+00:00,532.0,699.0
2023-03-19 17:46:04.727000+00:00,533.0,237.0
2023-03-19 17:46:09.727000+00:00,534.0,234.0
2023-03-19 17:46:14.727000+00:00,535.0,248.0
2023-03-19 17:46:19.727000+00:00,536.0,240.0
2023-03-19 17:46:24.727000+00:00,536.0,0.0
2023-03-19 17:46:29.727000+00:00,537.0,238.0
2023-03-19 17:46:34.727000+00:00,537.0,0.0
2023-03-19 17:46:39.727000+00:00,538.0,231.0
2023-03-19 17:46:44.727000+00:00,542.0,937.0
2023-03-19 17:46:49.727000+00:00,543.0,232.0
2023-03-19 17:46:54.727000+00:00,543.0,0.0
2023-03-19 17:46:59.727000+00:00,544.0,240.0
2023-03-19 17:47:04.727000+00:00,544.0,0.0
2023-03-19 17:47:09.727000+00:00,545.0,230.0
2023-03-19 17:47:14.727000+00:00,549.0,958.0
2023-03-19 17:47:19.727000+00:00,549.0,0.0
2023-03-19 17:47:24.727000+00:00,552.0,706.0
2023-03-19 17:47:29.727000+00:00,552.0,0.0
2023-03-19 17:47:34.727000+00:00,555.0,724.0
2023-03-19 17:47:39.727000+00:00,556.0,232.0
2023-03-19 17:47:44.727000+00:00,560.0,936.0
2023-03-19 17:47:49.727000+00:00,563.0,708.0
2023-03-19 17:47:54.727000+00:00,565.0,472.0
2023-03-19 17:47:59.727000+00:00,566.0,258.0
2023-03-19 17:48:04.727000+00:00,567.0,233.0
2023-03-19 17:48:09.727000+00:00,569.0,466.0
2023-03-19 17:48:14.727000+00:00,571.0,474.0
2023-03-19 17:48:19.727000+00:00,571.0,0.0
2023-03-19 17:48:24.727000+00:00,572.0,240.0
2023-03-19 17:48:29.727000+00:00,573.0,231.0
2023-03-19 17:48:34.727000+00:00,573.0,0.0
2023-03-19 17:48:39.727000+00:00,576.0,697.0
2023-03-19 17:48:44.727000+00:00,576.0,0.0
2023-03-19 17:48:49.727000+00:00,576.0,0.0
2023-03-19 17:48:54.727000+00:00,576.0,0.0
2023-03-19 17:48:59.727000+00:00,577.0,236.0
2023-03-19 17:49:04.727000+00:00,581.0,952.0
2023-03-19 17:49:09.727000+00:00,583.0,474.0
2023-03-19 17:49:14.727000+00:00,584.0,232.0
2023-03-19 17:49:19.727000+00:00,587.0,695.0
2023-03-19 17:49:24.727000+00:00,589.0,465.0
2023-03-19 17:49:29.727000+00:00,590.0,250.0
2023-03-19 17:49:34.727000+00:00,592.0,480.0
2023-03-19 17:49:39.727000+00:00,593.0,236.0
2023-03-19 17:49:44.727000+00:00,594.0,232.0
2023-03-19 17:49:49.727000+00:00,596.0,478.0
2023-03-19 17:49:54.727000+00:00,596.0,0.0
2023-03-19 17:49:59.727000+00:00,598.0,478.0
2023-03-19 17:50:04.727000+00:00,598.0,0.0
2023-03-19 17:50:09.727000+00:00,599.0,230.0
2023-03-19 17:50:14.727000+00:00,599.0,0.0
2023-03-19 17:50:19.727000+00:00,602.0,719.0
2023-03-19 17:50:24.727000+00:00,602.0,0.0
2023-03-19 17:50:29.727000+00:00,604.0,452.0
2023-03-19 17:50:34.727000+00:00,605.0,231.0
2023-03-19 17:50:39.727000+00:00,605.0,0.0
2023-03-19 17:50:44.727000+00:00,605.0,0.0
2023-03-19 17:50:49.727000+00:00,607.0,492.0
2023-03-19 17:50:54.727000+00:00,607.0,0.0
2023-03-19 17:50:59.727000+00:00,608.0,236.0
2023-03-19 17:51:04.727000+00:00,610.0,481.0
2023-03-19 17:51:09.727000+00:00,613.0,696.0
2023-03-19 17:51:14.727000+00:00,616.0,708.0
2023-03-19 17:51:19.727000+00:00,619.0,706.0
2023-03-19 17:51:24.727000+00:00,623.0,936.0
2023-03-19 17:51:29.727000+00:00,626.0,707.0
2023-03-19 17:51:34.727000+00:00,629.0,712.0
2023-03-19 17:51:39.727000+00:00,631.0,466.0
2023-03-19 17:51:44.727000+00:00,632.0,229.0
2023-03-19 17:51:49.727000+00:00,634.0,466.0
2023-03-19 17:51:54.727000+00:00,636.0,464.0
2023-03-19 17:51:59.727000+00:00,636.0,0.0
2023-03-19 17:52:04.727000+00:00,639.0,706.0
2023-03-19 17:52:09.727000+00:00,639.0,0.0
2023-03-19 17:52:14.727000+00:00,640.0,236.0
2023-03-19 17:52:19.727000+00:00,642.0,470.0
2023-03-19 17:52:24.727000+00:00,642.0,0.0
2023-03-19 17:52:29.727000+00:00,643.0,233.0
2023-03-19 17:52:34.727000+00:00,645.0,476.0
2023-03-19 17:52:39.727000+00:00,645.0,0.0
2023-03-19 17:52:44.727000+00:00,645.0,0.0
2023-03-19 17:52:49.727000+00:00,645.0,0.0
2023-03-19 17:52:54.727000+00:00,646.0,237.0
2023-03-19 17:52:59.727000+00:00,646.0,0.0
2023-03-19 17:53:04.727000+00:00,647.0,230.0
2023-03-19 17:53:09.727000+00:00,647.0,0.0
2023-03-19 17:53:14.727000+00:00,647.0,0.0
2023-03-19 17:53:19.727000+00:00,650.0,706.0
2023-03-19 17:53:24.727000+00:00,653.0,716.0
2023-03-19 17:53:29.727000+00:00,656.0,697.0
2023-03-19 17:53:34.727000+00:00,656.0,0.0
2023-03-19 17:53:39.727000+00:00,659.0,707.0
2023-03-19 17:53:44.727000+00:00,660.0,234.0
2023-03-19 17:53:49.727000+00:00,663.0,707.0
2023-03-19 17:53:54.727000+00:00,665.0,474.0
2023-03-19 17:53:59.727000+00:00,666.0,238.0
2023-03-19 17:54:04.727000+00:00,666.0,0.0
2023-03-19 17:54:09.727000+00:00,669.0,714.0
2023-03-19 17:54:14.727000+00:00,671.0,470.0
2023-03-19 17:54:19.727000+00:00,672.0,241.0
2023-03-19 17:54:24.727000+00:00,673.0,229.0
2023-03-19 17:54:29.727000+00:00,673.0,0.0
2023-03-19 17:54:34.727000+00:00,673.0,0.0
2023-03-19 17:54:39.727000+00:00,674.0,242.0
2023-03-19 17:54:44.727000+00:00,674.0,0.0
2023-03-19 17:54:49.727000+00:00,675.0,232.0
2023-03-19 17:54:54.727000+00:00,675.0,0.0
2023-03-19 17:54:59.727000+00:00,675.0,0.0
2023-03-19 17:55:04.727000+00:00,676.0,231.0
2023-03-19 17:55:09.727000+00:00,676.0,0.0
2023-03-19 17:55:14.727000+00:00,677.0,236.0
2023-03-19 17:55:19.727000+00:00,679.0,478.0
2023-03-19 17:55:24.727000+00:00,681.0,463.0
2023-03-19 17:55:29.727000+00:00,684.0,698.0
2023-03-19 17:55:34.727000+00:00,686.0,464.0
2023-03-19 17:55:39.727000+00:00,687.0,233.0
2023-03-19 17:55:44.727000+00:00,689.0,461.0
2023-03-19 17:55:49.727000+00:00,694.0,1171.0
2023-03-19 17:55:54.727000+00:00,697.0,700.0
2023-03-19 17:55:59.727000+00:00,698.0,234.0
2023-03-19 17:56:04.727000+00:00,700.0,470.0
2023-03-19 17:56:09.727000+00:00,704.0,929.0
2023-03-19 17:56:14.727000+00:00,706.0,484.0
2023-03-19 17:56:19.727000+00:00,706.0,0.0
2023-03-19 17:56:24.727000+00:00,710.0,939.0
2023-03-19 17:56:29.727000+00:00,710.0,0.0
