timestamp,rt_payment_delete_cart_count,rt_payment_delete_cart_sum
2023-03-20 03:30:09.727000+00:00,77.0,9.0
2023-03-20 03:30:14.727000+00:00,78.0,36.0
2023-03-20 03:30:19.727000+00:00,79.0,10.0
2023-03-20 03:30:24.727000+00:00,80.0,11.0
2023-03-20 03:30:29.727000+00:00,82.0,20.0
2023-03-20 03:30:34.727000+00:00,87.0,66.0
2023-03-20 03:30:39.727000+00:00,87.0,0.0
2023-03-20 03:30:44.727000+00:00,88.0,8.0
2023-03-20 03:30:49.727000+00:00,90.0,14.0
2023-03-20 03:30:54.727000+00:00,90.0,0.0
2023-03-20 03:30:59.727000+00:00,90.0,0.0
2023-03-20 03:31:04.727000+00:00,92.0,19.0
2023-03-20 03:31:09.727000+00:00,93.0,7.0
2023-03-20 03:31:14.727000+00:00,95.0,15.0
2023-03-20 03:31:19.727000+00:00,96.0,7.0
2023-03-20 03:31:24.727000+00:00,98.0,18.0
2023-03-20 03:31:29.727000+00:00,101.0,19.0
2023-03-20 03:31:34.727000+00:00,102.0,7.0
2023-03-20 03:31:39.727000+00:00,104.0,14.0
2023-03-20 03:31:44.727000+00:00,106.0,47.0
2023-03-20 03:31:49.727000+00:00,109.0,26.0
2023-03-20 03:31:54.727000+00:00,110.0,7.0
2023-03-20 03:31:59.727000+00:00,112.0,12.0
2023-03-20 03:32:04.727000+00:00,113.0,10.0
2023-03-20 03:32:09.727000+00:00,114.0,6.0
2023-03-20 03:32:14.727000+00:00,116.0,13.0
2023-03-20 03:32:19.727000+00:00,117.0,18.0
2023-03-20 03:32:24.727000+00:00,117.0,0.0
2023-03-20 03:32:29.727000+00:00,120.0,23.0
2023-03-20 03:32:34.727000+00:00,122.0,13.0
2023-03-20 03:32:39.727000+00:00,123.0,8.0
2023-03-20 03:32:44.727000+00:00,124.0,7.0
2023-03-20 03:32:49.727000+00:00,124.0,0.0
2023-03-20 03:32:54.727000+00:00,127.0,22.0
2023-03-20 03:32:59.727000+00:00,129.0,14.0
2023-03-20 03:33:04.727000+00:00,130.0,6.0
2023-03-20 03:33:09.727000+00:00,132.0,15.0
2023-03-20 03:33:14.727000+00:00,133.0,8.0
2023-03-20 03:33:19.727000+00:00,135.0,14.0
2023-03-20 03:33:24.727000+00:00,136.0,7.0
2023-03-20 03:33:29.727000+00:00,137.0,6.0
2023-03-20 03:33:34.727000+00:00,138.0,7.0
2023-03-20 03:33:39.727000+00:00,139.0,7.0
2023-03-20 03:33:44.727000+00:00,142.0,22.0
2023-03-20 03:33:49.727000+00:00,143.0,8.0
2023-03-20 03:33:54.727000+00:00,144.0,9.0
2023-03-20 03:33:59.727000+00:00,144.0,0.0
2023-03-20 03:34:04.727000+00:00,146.0,14.0
2023-03-20 03:34:09.727000+00:00,146.0,0.0
2023-03-20 03:34:14.727000+00:00,147.0,6.0
2023-03-20 03:34:19.727000+00:00,147.0,0.0
2023-03-20 03:34:24.727000+00:00,148.0,7.0
2023-03-20 03:34:29.730000+00:00,148.0,0.0
2023-03-20 03:34:34.727000+00:00,149.0,6.0
2023-03-20 03:34:39.727000+00:00,150.0,7.0
2023-03-20 03:34:44.727000+00:00,154.0,30.0
2023-03-20 03:34:49.727000+00:00,155.0,7.0
2023-03-20 03:34:54.727000+00:00,157.0,12.0
2023-03-20 03:34:59.727000+00:00,158.0,7.0
2023-03-20 03:35:04.727000+00:00,159.0,8.0
2023-03-20 03:35:09.727000+00:00,161.0,13.0
2023-03-20 03:35:14.727000+00:00,161.0,0.0
2023-03-20 03:35:19.727000+00:00,163.0,18.0
2023-03-20 03:35:24.727000+00:00,166.0,27.0
2023-03-20 03:35:29.727000+00:00,167.0,10.0
2023-03-20 03:35:34.727000+00:00,169.0,17.0
2023-03-20 03:35:39.727000+00:00,171.0,14.0
2023-03-20 03:35:44.727000+00:00,172.0,7.0
2023-03-20 03:35:49.727000+00:00,174.0,15.0
2023-03-20 03:35:54.727000+00:00,175.0,7.0
2023-03-20 03:35:59.727000+00:00,176.0,6.0
2023-03-20 03:36:04.727000+00:00,176.0,0.0
2023-03-20 03:36:09.727000+00:00,176.0,0.0
2023-03-20 03:36:14.727000+00:00,176.0,0.0
2023-03-20 03:36:19.727000+00:00,176.0,0.0
2023-03-20 03:36:24.727000+00:00,176.0,0.0
2023-03-20 03:36:29.727000+00:00,178.0,12.0
2023-03-20 03:36:34.727000+00:00,180.0,13.0
2023-03-20 03:36:39.727000+00:00,180.0,0.0
2023-03-20 03:36:44.727000+00:00,181.0,10.0
2023-03-20 03:36:49.727000+00:00,183.0,42.0
2023-03-20 03:36:54.727000+00:00,186.0,30.0
2023-03-20 03:36:59.727000+00:00,190.0,39.0
2023-03-20 03:37:04.727000+00:00,191.0,6.0
2023-03-20 03:37:09.727000+00:00,192.0,7.0
2023-03-20 03:37:14.727000+00:00,192.0,0.0
2023-03-20 03:37:19.727000+00:00,196.0,29.0
2023-03-20 03:37:24.727000+00:00,196.0,0.0
2023-03-20 03:37:29.727000+00:00,197.0,6.0
2023-03-20 03:37:34.727000+00:00,198.0,6.0
2023-03-20 03:37:39.727000+00:00,201.0,19.0
2023-03-20 03:37:44.727000+00:00,203.0,21.0
2023-03-20 03:37:49.727000+00:00,205.0,18.0
2023-03-20 03:37:54.727000+00:00,207.0,16.0
2023-03-20 03:37:59.727000+00:00,209.0,16.0
2023-03-20 03:38:04.727000+00:00,209.0,0.0
2023-03-20 03:38:09.727000+00:00,211.0,14.0
2023-03-20 03:38:14.727000+00:00,211.0,0.0
2023-03-20 03:38:19.727000+00:00,211.0,0.0
2023-03-20 03:38:24.727000+00:00,212.0,6.0
2023-03-20 03:38:29.727000+00:00,212.0,0.0
2023-03-20 03:38:34.727000+00:00,212.0,0.0
2023-03-20 03:38:39.727000+00:00,213.0,9.0
2023-03-20 03:38:44.727000+00:00,216.0,19.0
2023-03-20 03:38:49.727000+00:00,219.0,18.0
2023-03-20 03:38:54.727000+00:00,221.0,27.0
2023-03-20 03:38:59.727000+00:00,221.0,0.0
2023-03-20 03:39:04.727000+00:00,223.0,12.0
2023-03-20 03:39:09.727000+00:00,225.0,15.0
2023-03-20 03:39:14.727000+00:00,228.0,22.0
2023-03-20 03:39:19.727000+00:00,228.0,0.0
2023-03-20 03:39:24.727000+00:00,230.0,16.0
2023-03-20 03:39:29.727000+00:00,232.0,25.0
2023-03-20 03:39:34.727000+00:00,233.0,6.0
2023-03-20 03:39:39.727000+00:00,234.0,7.0
2023-03-20 03:39:44.727000+00:00,234.0,0.0
2023-03-20 03:39:49.727000+00:00,236.0,12.0
2023-03-20 03:39:54.727000+00:00,236.0,0.0
2023-03-20 03:39:59.727000+00:00,238.0,14.0
2023-03-20 03:40:04.727000+00:00,238.0,0.0
2023-03-20 03:40:09.727000+00:00,238.0,0.0
2023-03-20 03:40:14.727000+00:00,238.0,0.0
2023-03-20 03:40:19.727000+00:00,238.0,0.0
2023-03-20 03:40:24.727000+00:00,238.0,0.0
2023-03-20 03:40:29.727000+00:00,240.0,15.0
2023-03-20 03:40:34.727000+00:00,240.0,0.0
2023-03-20 03:40:39.727000+00:00,240.0,0.0
2023-03-20 03:40:44.727000+00:00,241.0,7.0
2023-03-20 03:40:49.727000+00:00,241.0,0.0
2023-03-20 03:40:54.727000+00:00,242.0,10.0
2023-03-20 03:40:59.727000+00:00,242.0,0.0
2023-03-20 03:41:04.727000+00:00,246.0,27.0
2023-03-20 03:41:09.727000+00:00,248.0,21.0
2023-03-20 03:41:14.727000+00:00,252.0,30.0
2023-03-20 03:41:19.727000+00:00,253.0,6.0
2023-03-20 03:41:24.727000+00:00,255.0,21.0
2023-03-20 03:41:29.727000+00:00,259.0,34.0
2023-03-20 03:41:34.727000+00:00,262.0,18.0
2023-03-20 03:41:39.727000+00:00,263.0,6.0
2023-03-20 03:41:44.727000+00:00,263.0,0.0
2023-03-20 03:41:49.727000+00:00,264.0,6.0
2023-03-20 03:41:54.727000+00:00,265.0,8.0
2023-03-20 03:41:59.727000+00:00,268.0,24.0
2023-03-20 03:42:04.727000+00:00,268.0,0.0
2023-03-20 03:42:09.727000+00:00,269.0,8.0
2023-03-20 03:42:14.727000+00:00,269.0,0.0
2023-03-20 03:42:19.727000+00:00,269.0,0.0
2023-03-20 03:42:24.727000+00:00,270.0,7.0
2023-03-20 03:42:29.727000+00:00,271.0,6.0
2023-03-20 03:42:34.727000+00:00,272.0,8.0
2023-03-20 03:42:39.727000+00:00,273.0,8.0
2023-03-20 03:42:44.727000+00:00,273.0,0.0
2023-03-20 03:42:49.727000+00:00,274.0,6.0
2023-03-20 03:42:54.727000+00:00,278.0,26.0
2023-03-20 03:42:59.727000+00:00,280.0,14.0
2023-03-20 03:43:04.727000+00:00,281.0,7.0
2023-03-20 03:43:09.727000+00:00,282.0,6.0
2023-03-20 03:43:14.727000+00:00,287.0,37.0
2023-03-20 03:43:19.727000+00:00,290.0,26.0
2023-03-20 03:43:24.727000+00:00,293.0,24.0
2023-03-20 03:43:29.727000+00:00,296.0,31.0
2023-03-20 03:43:34.727000+00:00,298.0,14.0
2023-03-20 03:43:39.727000+00:00,300.0,12.0
2023-03-20 03:43:44.727000+00:00,302.0,12.0
2023-03-20 03:43:49.727000+00:00,305.0,23.0
2023-03-20 03:43:54.727000+00:00,305.0,0.0
2023-03-20 03:43:59.727000+00:00,305.0,0.0
2023-03-20 03:44:04.727000+00:00,306.0,8.0
2023-03-20 03:44:09.727000+00:00,306.0,0.0
2023-03-20 03:44:14.727000+00:00,306.0,0.0
2023-03-20 03:44:19.727000+00:00,309.0,22.0
2023-03-20 03:44:24.727000+00:00,310.0,12.0
2023-03-20 03:44:29.727000+00:00,311.0,6.0
2023-03-20 03:44:34.727000+00:00,311.0,0.0
2023-03-20 03:44:39.727000+00:00,311.0,0.0
2023-03-20 03:44:44.727000+00:00,314.0,22.0
2023-03-20 03:44:49.727000+00:00,315.0,6.0
2023-03-20 03:44:54.727000+00:00,316.0,6.0
2023-03-20 03:44:59.727000+00:00,317.0,6.0
2023-03-20 03:45:04.727000+00:00,319.0,12.0
2023-03-20 03:45:09.727000+00:00,320.0,7.0
2023-03-20 03:45:14.727000+00:00,322.0,16.0
2023-03-20 03:45:19.727000+00:00,326.0,40.0
2023-03-20 03:45:24.727000+00:00,327.0,6.0
2023-03-20 03:45:29.727000+00:00,332.0,32.0
2023-03-20 03:45:34.727000+00:00,334.0,14.0
2023-03-20 03:45:39.727000+00:00,335.0,9.0
2023-03-20 03:45:44.727000+00:00,336.0,6.0
2023-03-20 03:45:49.727000+00:00,336.0,0.0
2023-03-20 03:45:54.727000+00:00,337.0,6.0
2023-03-20 03:45:59.727000+00:00,339.0,13.0
2023-03-20 03:46:04.727000+00:00,339.0,0.0
2023-03-20 03:46:09.727000+00:00,340.0,7.0
2023-03-20 03:46:14.727000+00:00,342.0,13.0
2023-03-20 03:46:19.727000+00:00,344.0,14.0
2023-03-20 03:46:24.727000+00:00,345.0,7.0
2023-03-20 03:46:29.727000+00:00,346.0,8.0
2023-03-20 03:46:34.727000+00:00,347.0,6.0
2023-03-20 03:46:39.727000+00:00,348.0,7.0
2023-03-20 03:46:44.727000+00:00,351.0,30.0
2023-03-20 03:46:49.727000+00:00,351.0,0.0
2023-03-20 03:46:54.727000+00:00,354.0,20.0
2023-03-20 03:46:59.727000+00:00,355.0,6.0
2023-03-20 03:47:04.727000+00:00,356.0,7.0
2023-03-20 03:47:09.727000+00:00,360.0,29.0
2023-03-20 03:47:14.727000+00:00,361.0,5.0
2023-03-20 03:47:19.727000+00:00,365.0,25.0
2023-03-20 03:47:24.727000+00:00,367.0,14.0
2023-03-20 03:47:29.727000+00:00,368.0,7.0
2023-03-20 03:47:34.727000+00:00,370.0,13.0
2023-03-20 03:47:39.727000+00:00,371.0,6.0
2023-03-20 03:47:44.727000+00:00,372.0,7.0
2023-03-20 03:47:49.727000+00:00,373.0,6.0
2023-03-20 03:47:54.727000+00:00,373.0,0.0
2023-03-20 03:47:59.727000+00:00,374.0,7.0
2023-03-20 03:48:04.727000+00:00,375.0,10.0
2023-03-20 03:48:09.727000+00:00,378.0,65.0
2023-03-20 03:48:14.727000+00:00,379.0,8.0
2023-03-20 03:48:19.727000+00:00,380.0,7.0
2023-03-20 03:48:24.727000+00:00,383.0,30.0
2023-03-20 03:48:29.727000+00:00,385.0,12.0
2023-03-20 03:48:34.727000+00:00,385.0,0.0
2023-03-20 03:48:39.727000+00:00,387.0,21.0
2023-03-20 03:48:44.727000+00:00,388.0,7.0
2023-03-20 03:48:49.727000+00:00,389.0,8.0
2023-03-20 03:48:54.727000+00:00,389.0,0.0
2023-03-20 03:48:59.727000+00:00,392.0,21.0
2023-03-20 03:49:04.727000+00:00,395.0,19.0
2023-03-20 03:49:09.727000+00:00,395.0,0.0
2023-03-20 03:49:14.727000+00:00,397.0,16.0
2023-03-20 03:49:19.727000+00:00,400.0,23.0
2023-03-20 03:49:24.727000+00:00,401.0,6.0
2023-03-20 03:49:29.727000+00:00,403.0,12.0
2023-03-20 03:49:34.727000+00:00,404.0,42.0
2023-03-20 03:49:39.727000+00:00,404.0,0.0
2023-03-20 03:49:44.727000+00:00,405.0,6.0
2023-03-20 03:49:49.727000+00:00,407.0,16.0
2023-03-20 03:49:54.727000+00:00,408.0,11.0
2023-03-20 03:49:59.727000+00:00,408.0,0.0
2023-03-20 03:50:04.727000+00:00,408.0,0.0
2023-03-20 03:50:09.727000+00:00,411.0,18.0
2023-03-20 03:50:14.727000+00:00,414.0,19.0
2023-03-20 03:50:19.727000+00:00,415.0,6.0
2023-03-20 03:50:24.727000+00:00,416.0,8.0
2023-03-20 03:50:29.730000+00:00,416.0,0.0
2023-03-20 03:50:34.727000+00:00,417.0,8.0
2023-03-20 03:50:39.727000+00:00,421.0,27.0
2023-03-20 03:50:44.727000+00:00,422.0,9.0
2023-03-20 03:50:49.727000+00:00,424.0,13.0
2023-03-20 03:50:54.727000+00:00,426.0,20.0
2023-03-20 03:50:59.727000+00:00,429.0,22.0
2023-03-20 03:51:04.727000+00:00,429.0,0.0
2023-03-20 03:51:09.727000+00:00,435.0,77.0
2023-03-20 03:51:14.727000+00:00,437.0,14.0
2023-03-20 03:51:19.727000+00:00,439.0,13.0
2023-03-20 03:51:24.727000+00:00,440.0,7.0
2023-03-20 03:51:29.727000+00:00,443.0,21.0
2023-03-20 03:51:34.727000+00:00,443.0,0.0
2023-03-20 03:51:39.727000+00:00,444.0,7.0
2023-03-20 03:51:44.727000+00:00,444.0,0.0
2023-03-20 03:51:49.727000+00:00,445.0,7.0
2023-03-20 03:51:54.727000+00:00,446.0,7.0
2023-03-20 03:51:59.727000+00:00,447.0,8.0
2023-03-20 03:52:04.727000+00:00,447.0,0.0
2023-03-20 03:52:09.727000+00:00,448.0,8.0
2023-03-20 03:52:14.727000+00:00,450.0,13.0
2023-03-20 03:52:19.727000+00:00,451.0,9.0
2023-03-20 03:52:24.727000+00:00,451.0,0.0
2023-03-20 03:52:29.727000+00:00,453.0,14.0
2023-03-20 03:52:34.727000+00:00,453.0,0.0
2023-03-20 03:52:39.727000+00:00,454.0,9.0
2023-03-20 03:52:44.727000+00:00,457.0,30.0
2023-03-20 03:52:49.727000+00:00,460.0,28.0
2023-03-20 03:52:54.727000+00:00,461.0,6.0
2023-03-20 03:52:59.727000+00:00,461.0,0.0
2023-03-20 03:53:04.727000+00:00,462.0,6.0
2023-03-20 03:53:09.727000+00:00,466.0,28.0
2023-03-20 03:53:14.727000+00:00,468.0,12.0
2023-03-20 03:53:19.727000+00:00,470.0,36.0
2023-03-20 03:53:24.727000+00:00,470.0,0.0
2023-03-20 03:53:29.727000+00:00,471.0,7.0
2023-03-20 03:53:34.727000+00:00,471.0,0.0
2023-03-20 03:53:39.727000+00:00,472.0,7.0
2023-03-20 03:53:44.727000+00:00,474.0,14.0
2023-03-20 03:53:49.727000+00:00,474.0,0.0
2023-03-20 03:53:54.727000+00:00,474.0,0.0
2023-03-20 03:53:59.727000+00:00,475.0,6.0
2023-03-20 03:54:04.727000+00:00,476.0,7.0
2023-03-20 03:54:09.727000+00:00,476.0,0.0
2023-03-20 03:54:14.727000+00:00,477.0,7.0
2023-03-20 03:54:19.727000+00:00,477.0,0.0
2023-03-20 03:54:24.727000+00:00,480.0,18.0
2023-03-20 03:54:29.727000+00:00,481.0,12.0
2023-03-20 03:54:34.727000+00:00,483.0,14.0
2023-03-20 03:54:39.727000+00:00,487.0,30.0
2023-03-20 03:54:44.727000+00:00,490.0,18.0
2023-03-20 03:54:49.727000+00:00,492.0,13.0
2023-03-20 03:54:54.727000+00:00,492.0,0.0
2023-03-20 03:54:59.727000+00:00,494.0,16.0
2023-03-20 03:55:04.727000+00:00,495.0,16.0
2023-03-20 03:55:09.727000+00:00,498.0,20.0
2023-03-20 03:55:14.727000+00:00,498.0,0.0
2023-03-20 03:55:19.727000+00:00,499.0,6.0
2023-03-20 03:55:24.727000+00:00,499.0,0.0
2023-03-20 03:55:29.727000+00:00,501.0,16.0
2023-03-20 03:55:34.727000+00:00,502.0,10.0
2023-03-20 03:55:39.727000+00:00,503.0,6.0
2023-03-20 03:55:44.727000+00:00,505.0,13.0
2023-03-20 03:55:49.727000+00:00,506.0,6.0
2023-03-20 03:55:54.727000+00:00,506.0,0.0
2023-03-20 03:55:59.727000+00:00,507.0,5.0
2023-03-20 03:56:04.727000+00:00,508.0,7.0
2023-03-20 03:56:09.727000+00:00,508.0,0.0
2023-03-20 03:56:14.727000+00:00,508.0,0.0
2023-03-20 03:56:19.727000+00:00,510.0,13.0
2023-03-20 03:56:24.727000+00:00,512.0,14.0
2023-03-20 03:56:29.727000+00:00,514.0,13.0
2023-03-20 03:56:34.727000+00:00,515.0,8.0
2023-03-20 03:56:39.727000+00:00,519.0,44.0
2023-03-20 03:56:44.727000+00:00,520.0,9.0
2023-03-20 03:56:49.727000+00:00,521.0,6.0
2023-03-20 03:56:54.727000+00:00,521.0,0.0
2023-03-20 03:56:59.727000+00:00,521.0,0.0
2023-03-20 03:57:04.727000+00:00,524.0,19.0
2023-03-20 03:57:09.727000+00:00,526.0,15.0
2023-03-20 03:57:14.727000+00:00,528.0,15.0
2023-03-20 03:57:19.727000+00:00,528.0,0.0
2023-03-20 03:57:24.727000+00:00,531.0,20.0
2023-03-20 03:57:29.727000+00:00,532.0,6.0
2023-03-20 03:57:34.727000+00:00,533.0,9.0
2023-03-20 03:57:39.727000+00:00,533.0,0.0
2023-03-20 03:57:44.727000+00:00,534.0,7.0
2023-03-20 03:57:49.727000+00:00,535.0,6.0
2023-03-20 03:57:54.727000+00:00,535.0,0.0
2023-03-20 03:57:59.727000+00:00,536.0,7.0
2023-03-20 03:58:04.727000+00:00,537.0,9.0
2023-03-20 03:58:09.727000+00:00,537.0,0.0
2023-03-20 03:58:14.727000+00:00,537.0,0.0
2023-03-20 03:58:19.727000+00:00,537.0,0.0
2023-03-20 03:58:24.727000+00:00,537.0,0.0
2023-03-20 03:58:29.727000+00:00,539.0,14.0
2023-03-20 03:58:34.727000+00:00,540.0,6.0
2023-03-20 03:58:39.727000+00:00,545.0,34.0
2023-03-20 03:58:44.727000+00:00,547.0,14.0
2023-03-20 03:58:49.727000+00:00,548.0,6.0
2023-03-20 03:58:54.727000+00:00,550.0,21.0
2023-03-20 03:58:59.727000+00:00,553.0,19.0
2023-03-20 03:59:04.727000+00:00,553.0,0.0
2023-03-20 03:59:09.727000+00:00,555.0,14.0
2023-03-20 03:59:14.727000+00:00,556.0,7.0
2023-03-20 03:59:19.727000+00:00,558.0,12.0
2023-03-20 03:59:24.727000+00:00,558.0,0.0
2023-03-20 03:59:29.727000+00:00,559.0,6.0
2023-03-20 03:59:34.727000+00:00,559.0,0.0
2023-03-20 03:59:39.727000+00:00,559.0,0.0
2023-03-20 03:59:44.727000+00:00,560.0,7.0
2023-03-20 03:59:49.727000+00:00,560.0,0.0
2023-03-20 03:59:54.727000+00:00,560.0,0.0
2023-03-20 03:59:59.727000+00:00,560.0,0.0
2023-03-20 04:00:04.727000+00:00,560.0,0.0
2023-03-20 04:00:09.727000+00:00,561.0,6.0
2023-03-20 04:00:14.727000+00:00,564.0,22.0
2023-03-20 04:00:19.727000+00:00,565.0,7.0
2023-03-20 04:00:24.727000+00:00,567.0,15.0
2023-03-20 04:00:29.727000+00:00,570.0,19.0
2023-03-20 04:00:34.727000+00:00,575.0,41.0
2023-03-20 04:00:39.727000+00:00,576.0,23.0
2023-03-20 04:00:44.727000+00:00,579.0,28.0
2023-03-20 04:00:49.727000+00:00,580.0,10.0
2023-03-20 04:00:54.727000+00:00,583.0,24.0
2023-03-20 04:00:59.727000+00:00,583.0,0.0
2023-03-20 04:01:04.727000+00:00,583.0,0.0
2023-03-20 04:01:09.727000+00:00,584.0,8.0
2023-03-20 04:01:14.727000+00:00,586.0,20.0
2023-03-20 04:01:19.727000+00:00,587.0,8.0
2023-03-20 04:01:24.727000+00:00,588.0,8.0
2023-03-20 04:01:29.727000+00:00,589.0,7.0
2023-03-20 04:01:34.727000+00:00,591.0,16.0
2023-03-20 04:01:39.727000+00:00,592.0,6.0
2023-03-20 04:01:44.727000+00:00,592.0,0.0
2023-03-20 04:01:49.727000+00:00,594.0,13.0
2023-03-20 04:01:54.727000+00:00,594.0,0.0
2023-03-20 04:01:59.727000+00:00,596.0,50.0
2023-03-20 04:02:04.727000+00:00,597.0,6.0
2023-03-20 04:02:09.727000+00:00,597.0,0.0
2023-03-20 04:02:14.727000+00:00,601.0,37.0
2023-03-20 04:02:19.727000+00:00,605.0,27.0
2023-03-20 04:02:24.727000+00:00,606.0,7.0
2023-03-20 04:02:29.727000+00:00,608.0,22.0
2023-03-20 04:02:34.727000+00:00,609.0,7.0
2023-03-20 04:02:39.727000+00:00,610.0,10.0
2023-03-20 04:02:44.727000+00:00,613.0,21.0
2023-03-20 04:02:49.727000+00:00,616.0,23.0
2023-03-20 04:02:54.727000+00:00,621.0,38.0
2023-03-20 04:02:59.727000+00:00,622.0,12.0
2023-03-20 04:03:04.727000+00:00,623.0,6.0
2023-03-20 04:03:09.727000+00:00,626.0,23.0
2023-03-20 04:03:14.727000+00:00,628.0,14.0
2023-03-20 04:03:19.727000+00:00,629.0,7.0
2023-03-20 04:03:24.727000+00:00,630.0,7.0
2023-03-20 04:03:29.727000+00:00,631.0,7.0
2023-03-20 04:03:34.727000+00:00,631.0,0.0
2023-03-20 04:03:39.727000+00:00,632.0,7.0
2023-03-20 04:03:44.727000+00:00,632.0,0.0
2023-03-20 04:03:49.727000+00:00,633.0,8.0
2023-03-20 04:03:54.727000+00:00,634.0,7.0
2023-03-20 04:03:59.727000+00:00,635.0,8.0
2023-03-20 04:04:04.727000+00:00,637.0,14.0
2023-03-20 04:04:09.727000+00:00,640.0,23.0
2023-03-20 04:04:14.727000+00:00,642.0,14.0
2023-03-20 04:04:19.727000+00:00,644.0,29.0
2023-03-20 04:04:24.727000+00:00,646.0,13.0
2023-03-20 04:04:29.727000+00:00,647.0,8.0
2023-03-20 04:04:34.727000+00:00,649.0,17.0
2023-03-20 04:04:39.727000+00:00,649.0,0.0
2023-03-20 04:04:44.727000+00:00,652.0,19.0
2023-03-20 04:04:49.727000+00:00,653.0,7.0
2023-03-20 04:04:54.727000+00:00,654.0,6.0
2023-03-20 04:04:59.727000+00:00,655.0,6.0
2023-03-20 04:05:04.727000+00:00,655.0,0.0
2023-03-20 04:05:09.727000+00:00,657.0,15.0
2023-03-20 04:05:14.727000+00:00,658.0,6.0
2023-03-20 04:05:19.727000+00:00,658.0,0.0
2023-03-20 04:05:24.727000+00:00,659.0,7.0
2023-03-20 04:05:29.727000+00:00,660.0,7.0
2023-03-20 04:05:34.727000+00:00,661.0,6.0
2023-03-20 04:05:39.727000+00:00,663.0,16.0
2023-03-20 04:05:44.727000+00:00,663.0,0.0
2023-03-20 04:05:49.727000+00:00,664.0,7.0
2023-03-20 04:05:54.727000+00:00,664.0,0.0
2023-03-20 04:05:59.727000+00:00,665.0,6.0
2023-03-20 04:06:04.727000+00:00,669.0,26.0
2023-03-20 04:06:09.727000+00:00,670.0,8.0
2023-03-20 04:06:14.727000+00:00,674.0,29.0
2023-03-20 04:06:19.727000+00:00,674.0,0.0
2023-03-20 04:06:24.727000+00:00,678.0,32.0
2023-03-20 04:06:29.727000+00:00,678.0,0.0
2023-03-20 04:06:34.727000+00:00,682.0,46.0
2023-03-20 04:06:39.727000+00:00,683.0,8.0
2023-03-20 04:06:44.727000+00:00,684.0,6.0
2023-03-20 04:06:49.727000+00:00,687.0,49.0
2023-03-20 04:06:54.727000+00:00,687.0,0.0
2023-03-20 04:06:59.727000+00:00,688.0,41.0
2023-03-20 04:07:04.727000+00:00,689.0,7.0
2023-03-20 04:07:09.727000+00:00,690.0,6.0
2023-03-20 04:07:14.727000+00:00,691.0,7.0
2023-03-20 04:07:19.727000+00:00,692.0,6.0
2023-03-20 04:07:24.727000+00:00,693.0,6.0
