timestamp,rt_catalogue_get_mongo_categories_count,rt_catalogue_get_mongo_categories_sum,rt_catalogue_get_mongo_products_count,rt_catalogue_get_mongo_products_sum,rt_catalogue_get_mongo_productscat_count,rt_catalogue_get_mongo_productscat_sum,rt_catalogue_get_mongo_productsku_count,rt_catalogue_get_mongo_productsku_sum,rt_catalogue_get_mongo_search_count,rt_catalogue_get_mongo_search_sum,rt_user_get_mongo_checkid_count,rt_user_get_mongo_checkid_sum,rt_user_get_mongo_history_count,rt_user_get_mongo_history_sum,rt_user_get_mongo_users_count,rt_user_get_mongo_users_sum,rt_user_post_mongo_login_count,rt_user_post_mongo_login_sum,rt_user_post_mongo_order_count,rt_user_post_mongo_order_sum,rt_user_post_mongo_register_count,rt_user_post_mongo_register_sum
2023-03-20 17:31:17.678000+00:00,92.0,1.0,92.0,2.0,0.0,0.0,400.0,1.0,0.0,0.0,29.0,2.0,82.0,1.0,0.0,0.0,98.0,1.0,24.0,0.0,99.0,4.0
2023-03-20 17:31:22.678000+00:00,93.0,1.0,93.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,31.0,2.0,84.0,3.0,0.0,0.0,102.0,3.0,27.0,3.0,102.0,2.0
2023-03-20 17:31:27.678000+00:00,94.0,1.0,94.0,1.0,0.0,0.0,409.0,1.0,0.0,0.0,33.0,0.0,86.0,1.0,0.0,0.0,102.0,0.0,29.0,2.0,104.0,2.0
2023-03-20 17:31:32.678000+00:00,95.0,0.0,95.0,1.0,0.0,0.0,413.0,0.0,0.0,0.0,34.0,1.0,86.0,0.0,0.0,0.0,102.0,0.0,30.0,1.0,104.0,0.0
2023-03-20 17:31:37.678000+00:00,95.0,0.0,95.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,35.0,1.0,86.0,0.0,0.0,0.0,103.0,1.0,31.0,0.0,108.0,2.0
2023-03-20 17:31:42.678000+00:00,98.0,3.0,98.0,2.0,0.0,0.0,428.0,1.0,0.0,0.0,36.0,1.0,87.0,1.0,0.0,0.0,106.0,3.0,31.0,0.0,112.0,4.0
2023-03-20 17:31:47.678000+00:00,100.0,1.0,100.0,3.0,0.0,0.0,436.0,2.0,0.0,0.0,37.0,0.0,87.0,0.0,0.0,0.0,110.0,4.0,33.0,2.0,115.0,3.0
2023-03-20 17:31:52.678000+00:00,101.0,0.0,101.0,3.0,0.0,0.0,440.0,0.0,0.0,0.0,39.0,2.0,89.0,2.0,0.0,0.0,112.0,2.0,35.0,1.0,116.0,1.0
2023-03-20 17:31:57.678000+00:00,101.0,0.0,101.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,40.0,1.0,91.0,0.0,0.0,0.0,114.0,2.0,36.0,1.0,118.0,2.0
2023-03-20 17:32:02.678000+00:00,103.0,2.0,103.0,1.0,0.0,0.0,448.0,0.0,0.0,0.0,41.0,2.0,93.0,2.0,0.0,0.0,117.0,3.0,37.0,1.0,120.0,2.0
2023-03-20 17:32:07.678000+00:00,105.0,1.0,105.0,1.0,0.0,0.0,456.0,0.0,0.0,0.0,41.0,0.0,97.0,2.0,0.0,0.0,121.0,3.0,37.0,0.0,121.0,0.0
2023-03-20 17:32:12.678000+00:00,106.0,1.0,106.0,0.0,0.0,0.0,460.0,1.0,0.0,0.0,43.0,2.0,98.0,0.0,0.0,0.0,125.0,3.0,38.0,1.0,121.0,0.0
2023-03-20 17:32:17.678000+00:00,109.0,2.0,109.0,2.0,0.0,0.0,472.0,0.0,0.0,0.0,45.0,1.0,98.0,0.0,0.0,0.0,127.0,2.0,40.0,2.0,121.0,0.0
2023-03-20 17:32:22.678000+00:00,113.0,2.0,113.0,3.0,0.0,0.0,493.0,1.0,0.0,0.0,47.0,1.0,99.0,1.0,0.0,0.0,129.0,1.0,43.0,3.0,123.0,2.0
2023-03-20 17:32:27.678000+00:00,116.0,5.0,116.0,0.0,0.0,0.0,505.0,1.0,0.0,0.0,49.0,2.0,102.0,0.0,0.0,0.0,129.0,0.0,45.0,2.0,125.0,0.0
2023-03-20 17:32:32.678000+00:00,118.0,0.0,118.0,2.0,0.0,0.0,518.0,0.0,0.0,0.0,52.0,0.0,103.0,1.0,0.0,0.0,131.0,4.0,47.0,1.0,129.0,4.0
2023-03-20 17:32:37.678000+00:00,121.0,0.0,121.0,2.0,0.0,0.0,533.0,0.0,0.0,0.0,53.0,1.0,106.0,2.0,0.0,0.0,132.0,1.0,49.0,0.0,132.0,5.0
2023-03-20 17:32:42.678000+00:00,123.0,2.0,123.0,1.0,0.0,0.0,543.0,1.0,0.0,0.0,54.0,0.0,106.0,0.0,0.0,0.0,133.0,1.0,50.0,1.0,134.0,4.0
2023-03-20 17:32:47.678000+00:00,126.0,0.0,126.0,1.0,0.0,0.0,557.0,2.0,0.0,0.0,56.0,2.0,107.0,0.0,0.0,0.0,134.0,1.0,51.0,1.0,134.0,0.0
2023-03-20 17:32:52.678000+00:00,126.0,0.0,126.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,58.0,1.0,109.0,1.0,0.0,0.0,137.0,3.0,52.0,1.0,136.0,2.0
2023-03-20 17:32:57.678000+00:00,129.0,1.0,129.0,1.0,0.0,0.0,572.0,1.0,0.0,0.0,59.0,0.0,113.0,5.0,0.0,0.0,138.0,1.0,52.0,0.0,137.0,1.0
2023-03-20 17:33:02.678000+00:00,130.0,1.0,130.0,0.0,0.0,0.0,578.0,1.0,0.0,0.0,61.0,1.0,114.0,1.0,0.0,0.0,139.0,0.0,54.0,4.0,141.0,3.0
2023-03-20 17:33:07.678000+00:00,132.0,0.0,132.0,2.0,0.0,0.0,587.0,0.0,0.0,0.0,62.0,2.0,119.0,3.0,0.0,0.0,141.0,1.0,55.0,0.0,142.0,0.0
2023-03-20 17:33:12.678000+00:00,134.0,1.0,134.0,2.0,0.0,0.0,597.0,0.0,0.0,0.0,64.0,2.0,121.0,1.0,0.0,0.0,144.0,1.0,57.0,1.0,143.0,0.0
2023-03-20 17:33:17.678000+00:00,134.0,0.0,134.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,65.0,1.0,123.0,1.0,0.0,0.0,147.0,3.0,58.0,1.0,143.0,0.0
2023-03-20 17:33:22.678000+00:00,134.0,0.0,134.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,65.0,0.0,126.0,3.0,0.0,0.0,147.0,0.0,58.0,0.0,147.0,4.0
2023-03-20 17:33:27.678000+00:00,136.0,1.0,136.0,2.0,0.0,0.0,607.0,0.0,0.0,0.0,66.0,1.0,127.0,3.0,0.0,0.0,150.0,0.0,58.0,0.0,150.0,0.0
2023-03-20 17:33:32.678000+00:00,139.0,1.0,139.0,2.0,0.0,0.0,620.0,0.0,0.0,0.0,68.0,2.0,128.0,1.0,0.0,0.0,151.0,1.0,61.0,3.0,153.0,3.0
2023-03-20 17:33:37.678000+00:00,142.0,2.0,142.0,2.0,0.0,0.0,633.0,0.0,0.0,0.0,71.0,1.0,130.0,1.0,0.0,0.0,151.0,0.0,64.0,2.0,153.0,0.0
2023-03-20 17:33:42.678000+00:00,144.0,1.0,144.0,1.0,0.0,0.0,642.0,0.0,0.0,0.0,74.0,3.0,133.0,3.0,0.0,0.0,153.0,2.0,66.0,2.0,159.0,4.0
2023-03-20 17:33:47.678000+00:00,146.0,1.0,146.0,1.0,0.0,0.0,652.0,1.0,0.0,0.0,74.0,0.0,134.0,1.0,0.0,0.0,157.0,4.0,67.0,1.0,162.0,2.0
2023-03-20 17:33:52.678000+00:00,147.0,1.0,147.0,1.0,0.0,0.0,657.0,1.0,0.0,0.0,76.0,2.0,134.0,0.0,0.0,0.0,158.0,1.0,68.0,1.0,163.0,0.0
2023-03-20 17:33:57.678000+00:00,148.0,1.0,148.0,0.0,0.0,0.0,663.0,0.0,0.0,0.0,76.0,0.0,134.0,0.0,0.0,0.0,160.0,2.0,68.0,0.0,165.0,2.0
2023-03-20 17:34:02.678000+00:00,150.0,1.0,150.0,0.0,0.0,0.0,671.0,1.0,0.0,0.0,77.0,1.0,136.0,1.0,0.0,0.0,162.0,1.0,68.0,0.0,169.0,4.0
2023-03-20 17:34:07.678000+00:00,155.0,3.0,155.0,3.0,0.0,0.0,694.0,1.0,0.0,0.0,79.0,2.0,141.0,3.0,0.0,0.0,165.0,2.0,70.0,2.0,170.0,1.0
2023-03-20 17:34:12.678000+00:00,157.0,0.0,157.0,2.0,0.0,0.0,702.0,0.0,0.0,0.0,81.0,2.0,143.0,1.0,0.0,0.0,168.0,2.0,72.0,2.0,170.0,0.0
2023-03-20 17:34:17.678000+00:00,158.0,1.0,158.0,1.0,0.0,0.0,707.0,0.0,0.0,0.0,84.0,1.0,145.0,1.0,0.0,0.0,173.0,5.0,75.0,3.0,172.0,3.0
2023-03-20 17:34:22.678000+00:00,158.0,0.0,158.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,85.0,1.0,146.0,0.0,0.0,0.0,175.0,1.0,77.0,1.0,172.0,0.0
2023-03-20 17:34:27.678000+00:00,160.0,2.0,160.0,1.0,0.0,0.0,716.0,1.0,0.0,0.0,85.0,0.0,148.0,1.0,0.0,0.0,178.0,3.0,77.0,0.0,172.0,0.0
2023-03-20 17:34:32.678000+00:00,164.0,1.0,164.0,1.0,0.0,0.0,735.0,0.0,0.0,0.0,86.0,1.0,149.0,1.0,0.0,0.0,179.0,1.0,78.0,1.0,173.0,0.0
2023-03-20 17:34:37.678000+00:00,166.0,1.0,166.0,1.0,0.0,0.0,745.0,0.0,0.0,0.0,88.0,2.0,152.0,4.0,0.0,0.0,181.0,1.0,80.0,2.0,175.0,6.0
2023-03-20 17:34:42.678000+00:00,171.0,2.0,171.0,1.0,0.0,0.0,769.0,2.0,0.0,0.0,90.0,3.0,153.0,1.0,0.0,0.0,183.0,1.0,81.0,1.0,180.0,5.0
2023-03-20 17:34:47.678000+00:00,173.0,1.0,173.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,92.0,1.0,156.0,1.0,0.0,0.0,183.0,0.0,84.0,2.0,185.0,4.0
2023-03-20 17:34:52.678000+00:00,175.0,2.0,175.0,1.0,0.0,0.0,787.0,0.0,0.0,0.0,95.0,2.0,157.0,0.0,0.0,0.0,183.0,0.0,85.0,1.0,185.0,0.0
2023-03-20 17:34:57.678000+00:00,176.0,1.0,176.0,1.0,0.0,0.0,792.0,0.0,0.0,0.0,97.0,1.0,160.0,1.0,0.0,0.0,184.0,1.0,86.0,1.0,187.0,1.0
2023-03-20 17:35:02.678000+00:00,182.0,1.0,182.0,4.0,0.0,0.0,818.0,2.0,0.0,0.0,99.0,3.0,161.0,1.0,0.0,0.0,185.0,1.0,89.0,3.0,187.0,0.0
2023-03-20 17:35:07.678000+00:00,182.0,0.0,182.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0,102.0,1.0,164.0,2.0,0.0,0.0,188.0,2.0,91.0,1.0,189.0,1.0
2023-03-20 17:35:12.678000+00:00,182.0,0.0,182.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0,102.0,0.0,165.0,0.0,0.0,0.0,192.0,3.0,92.0,1.0,191.0,1.0
2023-03-20 17:35:17.678000+00:00,184.0,1.0,184.0,2.0,0.0,0.0,826.0,0.0,0.0,0.0,103.0,0.0,167.0,0.0,0.0,0.0,195.0,1.0,92.0,0.0,192.0,1.0
2023-03-20 17:35:22.678000+00:00,184.0,0.0,184.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,103.0,0.0,171.0,2.0,0.0,0.0,197.0,1.0,93.0,1.0,195.0,3.0
2023-03-20 17:35:27.678000+00:00,184.0,0.0,184.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,103.0,0.0,175.0,4.0,0.0,0.0,199.0,2.0,93.0,0.0,197.0,1.0
2023-03-20 17:35:32.678000+00:00,187.0,1.0,187.0,3.0,0.0,0.0,840.0,0.0,0.0,0.0,104.0,1.0,177.0,1.0,0.0,0.0,200.0,1.0,93.0,0.0,198.0,1.0
2023-03-20 17:35:37.678000+00:00,191.0,3.0,191.0,1.0,0.0,0.0,858.0,0.0,0.0,0.0,106.0,1.0,178.0,1.0,0.0,0.0,200.0,0.0,96.0,2.0,201.0,2.0
2023-03-20 17:35:42.678000+00:00,194.0,1.0,194.0,2.0,0.0,0.0,872.0,0.0,0.0,0.0,108.0,2.0,181.0,2.0,0.0,0.0,202.0,2.0,98.0,1.0,204.0,1.0
2023-03-20 17:35:47.678000+00:00,197.0,1.0,197.0,3.0,0.0,0.0,885.0,0.0,0.0,0.0,111.0,1.0,184.0,2.0,0.0,0.0,203.0,0.0,100.0,2.0,209.0,3.0
2023-03-20 17:35:52.678000+00:00,197.0,0.0,197.0,0.0,0.0,0.0,889.0,0.0,0.0,0.0,113.0,1.0,184.0,0.0,0.0,0.0,204.0,1.0,103.0,3.0,210.0,1.0
2023-03-20 17:35:57.678000+00:00,197.0,0.0,197.0,0.0,0.0,0.0,889.0,0.0,0.0,0.0,113.0,0.0,184.0,0.0,0.0,0.0,208.0,3.0,103.0,0.0,211.0,2.0
2023-03-20 17:36:02.678000+00:00,200.0,3.0,200.0,2.0,0.0,0.0,902.0,1.0,0.0,0.0,113.0,0.0,186.0,1.0,0.0,0.0,210.0,2.0,103.0,0.0,213.0,1.0
2023-03-20 17:36:07.678000+00:00,201.0,1.0,201.0,7.0,0.0,0.0,906.0,0.0,0.0,0.0,114.0,0.0,189.0,1.0,0.0,0.0,213.0,2.0,104.0,0.0,216.0,1.0
2023-03-20 17:36:12.678000+00:00,202.0,1.0,202.0,1.0,0.0,0.0,910.0,1.0,0.0,0.0,116.0,2.0,192.0,3.0,0.0,0.0,216.0,3.0,105.0,1.0,218.0,2.0
2023-03-20 17:36:17.678000+00:00,204.0,2.0,204.0,1.0,0.0,0.0,919.0,0.0,0.0,0.0,117.0,0.0,194.0,2.0,0.0,0.0,218.0,2.0,106.0,1.0,221.0,1.0
2023-03-20 17:36:22.678000+00:00,206.0,2.0,206.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,119.0,1.0,195.0,1.0,0.0,0.0,221.0,2.0,109.0,2.0,221.0,0.0
2023-03-20 17:36:27.678000+00:00,209.0,1.0,209.0,3.0,0.0,0.0,945.0,3.0,0.0,0.0,120.0,1.0,197.0,2.0,0.0,0.0,221.0,0.0,110.0,0.0,222.0,1.0
2023-03-20 17:36:32.678000+00:00,211.0,1.0,211.0,2.0,0.0,0.0,955.0,0.0,0.0,0.0,123.0,2.0,197.0,0.0,0.0,0.0,222.0,0.0,113.0,2.0,222.0,0.0
2023-03-20 17:36:37.678000+00:00,212.0,1.0,212.0,1.0,0.0,0.0,960.0,0.0,0.0,0.0,124.0,0.0,199.0,0.0,0.0,0.0,223.0,1.0,114.0,1.0,228.0,6.0
2023-03-20 17:36:42.678000+00:00,213.0,1.0,213.0,0.0,0.0,0.0,964.0,0.0,0.0,0.0,125.0,0.0,200.0,1.0,0.0,0.0,225.0,2.0,115.0,1.0,228.0,0.0
2023-03-20 17:36:47.678000+00:00,216.0,2.0,216.0,2.0,0.0,0.0,977.0,0.0,0.0,0.0,127.0,2.0,202.0,1.0,0.0,0.0,226.0,1.0,115.0,0.0,229.0,1.0
2023-03-20 17:36:52.678000+00:00,218.0,0.0,218.0,1.0,0.0,0.0,986.0,0.0,0.0,0.0,129.0,1.0,204.0,1.0,0.0,0.0,227.0,0.0,117.0,11.0,231.0,2.0
2023-03-20 17:36:57.678000+00:00,220.0,2.0,220.0,1.0,0.0,0.0,995.0,0.0,0.0,0.0,130.0,1.0,205.0,1.0,0.0,0.0,228.0,1.0,118.0,0.0,233.0,2.0
2023-03-20 17:37:02.678000+00:00,222.0,1.0,222.0,2.0,0.0,0.0,1004.0,0.0,0.0,0.0,131.0,1.0,206.0,1.0,0.0,0.0,229.0,1.0,119.0,1.0,233.0,0.0
2023-03-20 17:37:07.678000+00:00,222.0,0.0,222.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,132.0,1.0,210.0,3.0,0.0,0.0,229.0,0.0,120.0,0.0,236.0,3.0
2023-03-20 17:37:12.678000+00:00,224.0,0.0,224.0,1.0,0.0,0.0,1013.0,2.0,0.0,0.0,134.0,1.0,212.0,2.0,0.0,0.0,234.0,3.0,121.0,1.0,236.0,0.0
2023-03-20 17:37:17.678000+00:00,225.0,0.0,225.0,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,136.0,0.0,215.0,2.0,0.0,0.0,236.0,1.0,123.0,2.0,238.0,1.0
2023-03-20 17:37:22.678000+00:00,226.0,0.0,226.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,137.0,0.0,217.0,1.0,0.0,0.0,238.0,1.0,125.0,1.0,240.0,2.0
2023-03-20 17:37:27.678000+00:00,227.0,1.0,227.0,0.0,0.0,0.0,1028.0,2.0,0.0,0.0,137.0,0.0,218.0,1.0,0.0,0.0,239.0,1.0,125.0,0.0,241.0,1.0
2023-03-20 17:37:32.678000+00:00,227.0,0.0,227.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,137.0,0.0,218.0,0.0,0.0,0.0,239.0,0.0,125.0,0.0,242.0,2.0
2023-03-20 17:37:37.678000+00:00,228.0,1.0,228.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,137.0,0.0,221.0,2.0,0.0,0.0,239.0,0.0,125.0,0.0,246.0,3.0
2023-03-20 17:37:42.678000+00:00,229.0,0.0,229.0,1.0,0.0,0.0,1038.0,0.0,0.0,0.0,138.0,1.0,222.0,0.0,0.0,0.0,242.0,3.0,126.0,1.0,249.0,8.0
2023-03-20 17:37:47.678000+00:00,237.0,1.0,237.0,0.0,0.0,0.0,1073.0,1.0,0.0,0.0,139.0,1.0,223.0,1.0,0.0,0.0,244.0,1.0,127.0,1.0,251.0,2.0
2023-03-20 17:37:52.678000+00:00,237.0,0.0,237.0,0.0,0.0,0.0,1075.0,1.0,0.0,0.0,142.0,3.0,224.0,0.0,0.0,0.0,245.0,1.0,130.0,4.0,254.0,2.0
2023-03-20 17:37:57.678000+00:00,237.0,0.0,237.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,145.0,1.0,226.0,0.0,0.0,0.0,245.0,0.0,132.0,1.0,255.0,1.0
2023-03-20 17:38:02.678000+00:00,237.0,0.0,237.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,146.0,0.0,226.0,0.0,0.0,0.0,248.0,3.0,134.0,1.0,258.0,1.0
2023-03-20 17:38:07.678000+00:00,237.0,0.0,237.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,146.0,0.0,226.0,0.0,0.0,0.0,249.0,1.0,134.0,0.0,258.0,0.0
2023-03-20 17:38:12.678000+00:00,237.0,0.0,237.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,146.0,0.0,228.0,2.0,0.0,0.0,253.0,1.0,134.0,0.0,259.0,0.0
2023-03-20 17:38:17.678000+00:00,241.0,1.0,241.0,3.0,0.0,0.0,1091.0,1.0,0.0,0.0,147.0,1.0,228.0,0.0,0.0,0.0,257.0,4.0,134.0,0.0,259.0,0.0
2023-03-20 17:38:22.678000+00:00,243.0,1.0,243.0,0.0,0.0,0.0,1101.0,1.0,0.0,0.0,150.0,1.0,229.0,0.0,0.0,0.0,259.0,1.0,137.0,2.0,261.0,1.0
2023-03-20 17:38:27.678000+00:00,246.0,2.0,246.0,2.0,0.0,0.0,1113.0,1.0,0.0,0.0,152.0,1.0,233.0,2.0,0.0,0.0,262.0,2.0,140.0,2.0,261.0,0.0
2023-03-20 17:38:32.678000+00:00,247.0,0.0,247.0,1.0,0.0,0.0,1114.0,0.0,0.0,0.0,155.0,3.0,233.0,0.0,0.0,0.0,264.0,1.0,143.0,2.0,264.0,2.0
2023-03-20 17:38:37.678000+00:00,251.0,3.0,251.0,1.0,0.0,0.0,1136.0,1.0,0.0,0.0,157.0,2.0,235.0,0.0,0.0,0.0,265.0,1.0,145.0,2.0,264.0,0.0
2023-03-20 17:38:42.678000+00:00,252.0,0.0,252.0,1.0,0.0,0.0,1140.0,0.0,0.0,0.0,159.0,1.0,237.0,2.0,0.0,0.0,266.0,0.0,147.0,1.0,265.0,1.0
2023-03-20 17:38:47.678000+00:00,255.0,1.0,255.0,1.0,0.0,0.0,1154.0,0.0,0.0,0.0,161.0,2.0,237.0,0.0,0.0,0.0,266.0,0.0,149.0,2.0,265.0,0.0
2023-03-20 17:38:52.678000+00:00,257.0,2.0,257.0,0.0,0.0,0.0,1163.0,2.0,0.0,0.0,162.0,1.0,240.0,0.0,0.0,0.0,266.0,0.0,150.0,1.0,267.0,2.0
2023-03-20 17:38:57.678000+00:00,259.0,1.0,259.0,1.0,0.0,0.0,1173.0,1.0,0.0,0.0,164.0,1.0,243.0,0.0,0.0,0.0,268.0,1.0,152.0,2.0,269.0,2.0
2023-03-20 17:39:02.678000+00:00,260.0,0.0,260.0,0.0,0.0,0.0,1178.0,0.0,0.0,0.0,165.0,1.0,246.0,2.0,0.0,0.0,269.0,1.0,153.0,0.0,271.0,1.0
2023-03-20 17:39:07.678000+00:00,261.0,1.0,261.0,0.0,0.0,0.0,1182.0,0.0,0.0,0.0,166.0,1.0,248.0,2.0,0.0,0.0,270.0,0.0,154.0,1.0,272.0,0.0
2023-03-20 17:39:12.678000+00:00,264.0,2.0,264.0,3.0,0.0,0.0,1195.0,0.0,0.0,0.0,167.0,1.0,249.0,1.0,0.0,0.0,271.0,0.0,155.0,4.0,273.0,1.0
2023-03-20 17:39:17.678000+00:00,265.0,1.0,265.0,1.0,0.0,0.0,1199.0,0.0,0.0,0.0,169.0,2.0,249.0,0.0,0.0,0.0,271.0,0.0,157.0,1.0,273.0,0.0
2023-03-20 17:39:22.678000+00:00,266.0,0.0,266.0,1.0,0.0,0.0,1203.0,1.0,0.0,0.0,170.0,1.0,252.0,0.0,0.0,0.0,273.0,0.0,157.0,0.0,276.0,1.0
2023-03-20 17:39:27.678000+00:00,266.0,0.0,266.0,0.0,0.0,0.0,1203.0,0.0,0.0,0.0,170.0,0.0,256.0,2.0,0.0,0.0,274.0,0.0,157.0,0.0,281.0,4.0
2023-03-20 17:39:32.678000+00:00,266.0,0.0,266.0,0.0,0.0,0.0,1203.0,0.0,0.0,0.0,170.0,0.0,258.0,1.0,0.0,0.0,276.0,1.0,157.0,0.0,282.0,0.0
2023-03-20 17:39:37.678000+00:00,267.0,1.0,267.0,0.0,0.0,0.0,1207.0,0.0,0.0,0.0,170.0,0.0,260.0,3.0,0.0,0.0,278.0,1.0,157.0,0.0,285.0,1.0
2023-03-20 17:39:42.678000+00:00,268.0,1.0,268.0,0.0,0.0,0.0,1211.0,0.0,0.0,0.0,171.0,0.0,261.0,0.0,0.0,0.0,278.0,0.0,158.0,1.0,285.0,0.0
2023-03-20 17:39:47.678000+00:00,270.0,2.0,270.0,2.0,0.0,0.0,1219.0,1.0,0.0,0.0,172.0,1.0,264.0,3.0,0.0,0.0,281.0,3.0,159.0,0.0,288.0,2.0
2023-03-20 17:39:52.678000+00:00,272.0,1.0,272.0,0.0,0.0,0.0,1228.0,0.0,0.0,0.0,172.0,0.0,265.0,0.0,0.0,0.0,282.0,0.0,159.0,0.0,291.0,1.0
2023-03-20 17:39:57.678000+00:00,272.0,0.0,272.0,0.0,0.0,0.0,1228.0,0.0,0.0,0.0,173.0,0.0,265.0,0.0,0.0,0.0,285.0,4.0,160.0,0.0,293.0,1.0
2023-03-20 17:40:02.678000+00:00,274.0,0.0,274.0,1.0,0.0,0.0,1239.0,0.0,0.0,0.0,175.0,2.0,266.0,1.0,0.0,0.0,286.0,0.0,162.0,2.0,295.0,1.0
2023-03-20 17:40:07.678000+00:00,274.0,0.0,274.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,176.0,0.0,266.0,0.0,0.0,0.0,289.0,3.0,163.0,1.0,296.0,1.0
