timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum,rt_user_get_redis_count,rt_user_get_redis_sum
2023-03-20 15:31:15.408000+00:00,179.0,0.0,1204.0,0.0,922.0,0.0,284.0,0.0
2023-03-20 15:31:20.408000+00:00,181.0,0.0,1209.0,1.0,926.0,0.0,285.0,1.0
2023-03-20 15:31:25.408000+00:00,182.0,1.0,1214.0,1.0,930.0,0.0,286.0,0.0
2023-03-20 15:31:30.408000+00:00,183.0,0.0,1219.0,0.0,933.0,2.0,287.0,0.0
2023-03-20 15:31:35.408000+00:00,183.0,0.0,1219.0,0.0,933.0,0.0,287.0,0.0
2023-03-20 15:31:40.408000+00:00,183.0,0.0,1228.0,0.0,940.0,0.0,290.0,1.0
2023-03-20 15:31:45.408000+00:00,186.0,1.0,1237.0,0.0,947.0,0.0,292.0,0.0
2023-03-20 15:31:50.408000+00:00,187.0,1.0,1241.0,0.0,950.0,0.0,292.0,0.0
2023-03-20 15:31:55.408000+00:00,187.0,0.0,1250.0,1.0,957.0,0.0,294.0,1.0
2023-03-20 15:32:00.408000+00:00,190.0,0.0,1260.0,1.0,965.0,0.0,296.0,0.0
2023-03-20 15:32:05.408000+00:00,191.0,1.0,1269.0,1.0,972.0,0.0,299.0,0.0
2023-03-20 15:32:10.408000+00:00,194.0,1.0,1284.0,3.0,984.0,2.0,301.0,0.0
2023-03-20 15:32:15.408000+00:00,198.0,0.0,1293.0,1.0,991.0,1.0,304.0,0.0
2023-03-20 15:32:20.408000+00:00,200.0,0.0,1306.0,0.0,1001.0,1.0,307.0,0.0
2023-03-20 15:32:25.408000+00:00,200.0,0.0,1323.0,1.0,1014.0,3.0,311.0,1.0
2023-03-20 15:32:30.408000+00:00,203.0,1.0,1329.0,0.0,1019.0,0.0,311.0,0.0
2023-03-20 15:32:35.408000+00:00,203.0,0.0,1340.0,2.0,1027.0,2.0,314.0,0.0
2023-03-20 15:32:40.408000+00:00,206.0,0.0,1349.0,1.0,1034.0,1.0,316.0,0.0
2023-03-20 15:32:45.408000+00:00,207.0,0.0,1349.0,0.0,1034.0,0.0,316.0,0.0
2023-03-20 15:32:50.408000+00:00,208.0,0.0,1354.0,1.0,1038.0,1.0,317.0,0.0
2023-03-20 15:32:55.408000+00:00,208.0,0.0,1354.0,0.0,1038.0,0.0,318.0,0.0
2023-03-20 15:33:00.408000+00:00,209.0,0.0,1359.0,0.0,1042.0,0.0,318.0,0.0
2023-03-20 15:33:05.408000+00:00,209.0,0.0,1359.0,0.0,1042.0,0.0,318.0,0.0
2023-03-20 15:33:10.408000+00:00,210.0,0.0,1364.0,1.0,1046.0,0.0,319.0,0.0
2023-03-20 15:33:15.408000+00:00,210.0,0.0,1371.0,1.0,1051.0,0.0,321.0,0.0
2023-03-20 15:33:20.408000+00:00,211.0,0.0,1377.0,0.0,1056.0,2.0,323.0,0.0
2023-03-20 15:33:25.408000+00:00,213.0,1.0,1382.0,0.0,1060.0,0.0,323.0,0.0
2023-03-20 15:33:30.408000+00:00,214.0,0.0,1386.0,1.0,1063.0,0.0,324.0,0.0
2023-03-20 15:33:35.408000+00:00,214.0,0.0,1391.0,3.0,1067.0,1.0,325.0,0.0
2023-03-20 15:33:40.408000+00:00,215.0,0.0,1400.0,1.0,1074.0,1.0,328.0,0.0
2023-03-20 15:33:45.408000+00:00,219.0,0.0,1409.0,1.0,1081.0,1.0,329.0,0.0
2023-03-20 15:33:50.408000+00:00,219.0,0.0,1416.0,0.0,1086.0,0.0,332.0,0.0
2023-03-20 15:33:55.408000+00:00,221.0,1.0,1429.0,1.0,1096.0,1.0,335.0,0.0
2023-03-20 15:34:00.408000+00:00,223.0,1.0,1434.0,0.0,1100.0,1.0,335.0,0.0
2023-03-20 15:34:05.408000+00:00,223.0,0.0,1434.0,0.0,1100.0,0.0,336.0,1.0
2023-03-20 15:34:10.408000+00:00,225.0,0.0,1443.0,0.0,1107.0,0.0,337.0,0.0
2023-03-20 15:34:15.408000+00:00,225.0,0.0,1447.0,0.0,1110.0,0.0,339.0,0.0
2023-03-20 15:34:20.408000+00:00,225.0,0.0,1464.0,2.0,1123.0,1.0,342.0,2.0
2023-03-20 15:34:25.408000+00:00,227.0,1.0,1469.0,1.0,1127.0,0.0,343.0,0.0
2023-03-20 15:34:30.408000+00:00,229.0,0.0,1474.0,0.0,1131.0,2.0,345.0,0.0
2023-03-20 15:34:35.408000+00:00,230.0,1.0,1491.0,1.0,1143.0,2.0,349.0,0.0
2023-03-20 15:34:40.408000+00:00,233.0,1.0,1501.0,0.0,1151.0,2.0,351.0,1.0
2023-03-20 15:34:45.408000+00:00,234.0,0.0,1515.0,0.0,1162.0,0.0,354.0,0.0
2023-03-20 15:34:50.408000+00:00,238.0,0.0,1520.0,0.0,1166.0,0.0,356.0,0.0
2023-03-20 15:34:55.408000+00:00,240.0,0.0,1532.0,0.0,1175.0,1.0,357.0,1.0
2023-03-20 15:35:00.408000+00:00,241.0,0.0,1536.0,0.0,1178.0,1.0,358.0,0.0
2023-03-20 15:35:05.408000+00:00,242.0,0.0,1537.0,0.0,1179.0,0.0,358.0,0.0
2023-03-20 15:35:10.408000+00:00,242.0,0.0,1537.0,0.0,1179.0,0.0,358.0,0.0
2023-03-20 15:35:15.408000+00:00,243.0,0.0,1547.0,1.0,1187.0,2.0,360.0,0.0
2023-03-20 15:35:20.408000+00:00,245.0,1.0,1552.0,0.0,1191.0,2.0,361.0,0.0
2023-03-20 15:35:25.408000+00:00,245.0,0.0,1552.0,0.0,1191.0,0.0,361.0,0.0
2023-03-20 15:35:30.408000+00:00,245.0,0.0,1552.0,0.0,1191.0,0.0,361.0,0.0
2023-03-20 15:35:35.408000+00:00,245.0,0.0,1556.0,0.0,1194.0,1.0,362.0,0.0
2023-03-20 15:35:40.408000+00:00,245.0,0.0,1556.0,0.0,1194.0,0.0,362.0,0.0
2023-03-20 15:35:45.408000+00:00,245.0,0.0,1556.0,0.0,1194.0,0.0,362.0,0.0
2023-03-20 15:35:50.408000+00:00,246.0,0.0,1560.0,0.0,1197.0,0.0,363.0,0.0
2023-03-20 15:35:55.408000+00:00,246.0,0.0,1564.0,0.0,1200.0,0.0,364.0,0.0
2023-03-20 15:36:00.408000+00:00,246.0,0.0,1565.0,0.0,1201.0,0.0,364.0,0.0
2023-03-20 15:36:05.408000+00:00,247.0,0.0,1569.0,1.0,1204.0,0.0,365.0,0.0
2023-03-20 15:36:10.408000+00:00,247.0,0.0,1569.0,0.0,1204.0,0.0,365.0,0.0
2023-03-20 15:36:15.408000+00:00,247.0,0.0,1574.0,1.0,1208.0,0.0,366.0,0.0
2023-03-20 15:36:20.408000+00:00,248.0,0.0,1577.0,0.0,1210.0,0.0,368.0,1.0
2023-03-20 15:36:25.408000+00:00,250.0,0.0,1598.0,1.0,1227.0,0.0,372.0,0.0
2023-03-20 15:36:30.408000+00:00,251.0,0.0,1615.0,2.0,1240.0,4.0,377.0,0.0
2023-03-20 15:36:35.408000+00:00,253.0,0.0,1632.0,0.0,1253.0,5.0,380.0,0.0
2023-03-20 15:36:40.408000+00:00,256.0,1.0,1637.0,0.0,1257.0,1.0,381.0,0.0
2023-03-20 15:36:45.408000+00:00,258.0,0.0,1655.0,2.0,1271.0,2.0,384.0,0.0
2023-03-20 15:36:50.408000+00:00,260.0,0.0,1660.0,2.0,1275.0,0.0,385.0,0.0
2023-03-20 15:36:55.408000+00:00,261.0,1.0,1674.0,2.0,1286.0,4.0,388.0,0.0
2023-03-20 15:37:00.408000+00:00,263.0,0.0,1679.0,3.0,1290.0,0.0,389.0,0.0
2023-03-20 15:37:05.408000+00:00,265.0,0.0,1697.0,6.0,1304.0,1.0,393.0,0.0
2023-03-20 15:37:10.408000+00:00,267.0,0.0,1697.0,0.0,1304.0,0.0,393.0,0.0
2023-03-20 15:37:15.408000+00:00,268.0,0.0,1710.0,3.0,1314.0,0.0,396.0,0.0
2023-03-20 15:37:20.408000+00:00,270.0,0.0,1716.0,2.0,1319.0,0.0,397.0,0.0
2023-03-20 15:37:25.408000+00:00,270.0,0.0,1721.0,0.0,1323.0,2.0,399.0,0.0
2023-03-20 15:37:30.408000+00:00,272.0,0.0,1726.0,1.0,1327.0,1.0,399.0,0.0
2023-03-20 15:37:35.408000+00:00,272.0,0.0,1726.0,0.0,1327.0,0.0,399.0,0.0
2023-03-20 15:37:40.408000+00:00,272.0,0.0,1730.0,0.0,1330.0,0.0,400.0,0.0
2023-03-20 15:37:45.408000+00:00,272.0,0.0,1730.0,0.0,1330.0,0.0,400.0,0.0
2023-03-20 15:37:50.408000+00:00,272.0,0.0,1735.0,0.0,1334.0,0.0,401.0,0.0
2023-03-20 15:37:55.408000+00:00,273.0,1.0,1740.0,3.0,1338.0,0.0,402.0,0.0
2023-03-20 15:38:00.408000+00:00,274.0,0.0,1740.0,0.0,1338.0,0.0,403.0,0.0
2023-03-20 15:38:05.408000+00:00,276.0,0.0,1753.0,1.0,1348.0,0.0,406.0,0.0
2023-03-20 15:38:10.408000+00:00,280.0,0.0,1772.0,6.0,1363.0,2.0,409.0,0.0
2023-03-20 15:38:15.408000+00:00,281.0,0.0,1777.0,1.0,1367.0,1.0,412.0,0.0
2023-03-20 15:38:20.408000+00:00,282.0,0.0,1792.0,0.0,1379.0,1.0,414.0,0.0
2023-03-20 15:38:25.408000+00:00,282.0,0.0,1799.0,1.0,1384.0,0.0,416.0,0.0
2023-03-20 15:38:30.408000+00:00,283.0,0.0,1823.0,3.0,1403.0,3.0,420.0,0.0
2023-03-20 15:38:35.408000+00:00,285.0,0.0,1827.0,2.0,1406.0,0.0,421.0,1.0
2023-03-20 15:38:40.408000+00:00,288.0,0.0,1832.0,0.0,1410.0,1.0,422.0,0.0
2023-03-20 15:38:45.408000+00:00,289.0,0.0,1845.0,4.0,1420.0,3.0,426.0,2.0
2023-03-20 15:38:50.408000+00:00,291.0,1.0,1860.0,2.0,1432.0,1.0,429.0,0.0
2023-03-20 15:38:55.408000+00:00,292.0,0.0,1875.0,2.0,1443.0,2.0,434.0,0.0
2023-03-20 15:39:00.408000+00:00,293.0,0.0,1898.0,0.0,1462.0,1.0,438.0,0.0
2023-03-20 15:39:05.408000+00:00,295.0,1.0,1916.0,5.0,1476.0,0.0,441.0,0.0
2023-03-20 15:39:10.408000+00:00,297.0,1.0,1925.0,0.0,1483.0,1.0,443.0,1.0
2023-03-20 15:39:15.408000+00:00,299.0,0.0,1934.0,2.0,1490.0,0.0,444.0,0.0
2023-03-20 15:39:20.408000+00:00,301.0,0.0,1935.0,0.0,1491.0,0.0,445.0,0.0
2023-03-20 15:39:25.408000+00:00,303.0,1.0,1949.0,1.0,1502.0,2.0,447.0,0.0
2023-03-20 15:39:30.408000+00:00,306.0,1.0,1949.0,0.0,1502.0,0.0,447.0,0.0
2023-03-20 15:39:35.408000+00:00,307.0,0.0,1949.0,0.0,1502.0,0.0,448.0,0.0
2023-03-20 15:39:40.408000+00:00,308.0,0.0,1953.0,0.0,1505.0,0.0,448.0,0.0
2023-03-20 15:39:45.408000+00:00,311.0,0.0,1953.0,0.0,1505.0,0.0,448.0,0.0
2023-03-20 15:39:50.408000+00:00,314.0,1.0,1953.0,0.0,1505.0,0.0,449.0,0.0
2023-03-20 15:39:55.408000+00:00,315.0,0.0,1957.0,0.0,1508.0,0.0,449.0,0.0
2023-03-20 15:40:00.408000+00:00,315.0,0.0,1957.0,0.0,1508.0,0.0,452.0,1.0
2023-03-20 15:40:05.408000+00:00,316.0,0.0,1973.0,2.0,1520.0,0.0,453.0,0.0
2023-03-20 15:40:10.410000+00:00,317.0,1.0,1974.0,0.0,1521.0,0.0,453.0,0.0
2023-03-20 15:40:15.408000+00:00,317.0,0.0,1985.0,2.0,1529.0,2.0,457.0,0.0
2023-03-20 15:40:20.408000+00:00,320.0,0.0,2000.0,0.0,1541.0,2.0,459.0,0.0
2023-03-20 15:40:25.408000+00:00,323.0,1.0,2000.0,0.0,1541.0,0.0,459.0,0.0
2023-03-20 15:40:30.408000+00:00,323.0,0.0,2000.0,0.0,1541.0,0.0,459.0,0.0
2023-03-20 15:40:35.408000+00:00,323.0,0.0,2000.0,0.0,1541.0,0.0,459.0,0.0
2023-03-20 15:40:40.408000+00:00,323.0,0.0,2008.0,0.0,1547.0,2.0,463.0,1.0
2023-03-20 15:40:45.408000+00:00,325.0,2.0,2022.0,3.0,1558.0,1.0,466.0,1.0
2023-03-20 15:40:50.408000+00:00,326.0,0.0,2038.0,2.0,1570.0,0.0,469.0,0.0
2023-03-20 15:40:55.408000+00:00,329.0,0.0,2050.0,1.0,1580.0,2.0,471.0,0.0
2023-03-20 15:41:00.408000+00:00,333.0,1.0,2060.0,1.0,1588.0,1.0,472.0,0.0
2023-03-20 15:41:05.408000+00:00,333.0,0.0,2070.0,2.0,1596.0,0.0,474.0,0.0
2023-03-20 15:41:10.408000+00:00,335.0,0.0,2070.0,0.0,1596.0,0.0,474.0,0.0
2023-03-20 15:41:15.408000+00:00,335.0,0.0,2075.0,0.0,1600.0,0.0,476.0,1.0
2023-03-20 15:41:20.408000+00:00,337.0,0.0,2084.0,1.0,1607.0,0.0,477.0,0.0
2023-03-20 15:41:25.408000+00:00,337.0,0.0,2092.0,1.0,1613.0,3.0,479.0,0.0
2023-03-20 15:41:30.408000+00:00,338.0,0.0,2102.0,1.0,1621.0,0.0,481.0,1.0
2023-03-20 15:41:35.408000+00:00,341.0,0.0,2107.0,0.0,1625.0,0.0,482.0,0.0
2023-03-20 15:41:40.408000+00:00,343.0,0.0,2121.0,1.0,1636.0,7.0,485.0,1.0
2023-03-20 15:41:45.408000+00:00,345.0,0.0,2130.0,2.0,1643.0,0.0,487.0,1.0
2023-03-20 15:41:50.408000+00:00,346.0,0.0,2136.0,0.0,1648.0,1.0,488.0,0.0
2023-03-20 15:41:55.408000+00:00,347.0,0.0,2136.0,0.0,1648.0,0.0,490.0,0.0
2023-03-20 15:42:00.408000+00:00,348.0,0.0,2144.0,3.0,1654.0,0.0,491.0,0.0
2023-03-20 15:42:05.408000+00:00,349.0,0.0,2149.0,0.0,1658.0,1.0,491.0,0.0
2023-03-20 15:42:10.408000+00:00,350.0,0.0,2161.0,1.0,1667.0,1.0,494.0,0.0
2023-03-20 15:42:15.408000+00:00,352.0,0.0,2170.0,0.0,1674.0,2.0,496.0,0.0
2023-03-20 15:42:20.408000+00:00,353.0,0.0,2171.0,0.0,1675.0,0.0,496.0,0.0
2023-03-20 15:42:25.408000+00:00,353.0,0.0,2171.0,0.0,1675.0,0.0,497.0,0.0
2023-03-20 15:42:30.408000+00:00,356.0,0.0,2198.0,5.0,1696.0,3.0,502.0,1.0
2023-03-20 15:42:35.408000+00:00,359.0,0.0,2203.0,1.0,1700.0,0.0,503.0,0.0
2023-03-20 15:42:40.408000+00:00,359.0,0.0,2206.0,1.0,1702.0,0.0,504.0,0.0
2023-03-20 15:42:45.408000+00:00,360.0,0.0,2211.0,1.0,1706.0,0.0,506.0,0.0
2023-03-20 15:42:50.408000+00:00,361.0,0.0,2216.0,0.0,1710.0,1.0,506.0,0.0
2023-03-20 15:42:55.408000+00:00,362.0,0.0,2225.0,2.0,1717.0,1.0,508.0,1.0
2023-03-20 15:43:00.408000+00:00,363.0,1.0,2244.0,2.0,1732.0,0.0,512.0,0.0
