timestamp,rt_payment_delete_cart_count,rt_payment_delete_cart_sum
2023-03-20 15:27:54.727000+00:00,129.0,41.0
2023-03-20 15:27:59.727000+00:00,130.0,8.0
2023-03-20 15:28:04.727000+00:00,132.0,17.0
2023-03-20 15:28:09.727000+00:00,133.0,10.0
2023-03-20 15:28:14.727000+00:00,135.0,18.0
2023-03-20 15:28:19.727000+00:00,136.0,10.0
2023-03-20 15:28:24.727000+00:00,139.0,30.0
2023-03-20 15:28:29.727000+00:00,141.0,24.0
2023-03-20 15:28:34.727000+00:00,142.0,9.0
2023-03-20 15:28:39.727000+00:00,144.0,18.0
2023-03-20 15:28:44.727000+00:00,145.0,10.0
2023-03-20 15:28:49.727000+00:00,147.0,19.0
2023-03-20 15:28:54.727000+00:00,148.0,9.0
2023-03-20 15:28:59.727000+00:00,149.0,9.0
2023-03-20 15:29:04.727000+00:00,149.0,0.0
2023-03-20 15:29:09.727000+00:00,149.0,0.0
2023-03-20 15:29:14.727000+00:00,150.0,9.0
2023-03-20 15:29:19.727000+00:00,150.0,0.0
2023-03-20 15:29:24.727000+00:00,151.0,8.0
2023-03-20 15:29:29.727000+00:00,153.0,27.0
2023-03-20 15:29:34.727000+00:00,154.0,9.0
2023-03-20 15:29:39.727000+00:00,156.0,17.0
2023-03-20 15:29:44.727000+00:00,156.0,0.0
2023-03-20 15:29:49.727000+00:00,157.0,8.0
2023-03-20 15:29:54.727000+00:00,158.0,15.0
2023-03-20 15:29:59.727000+00:00,158.0,0.0
2023-03-20 15:30:04.727000+00:00,159.0,10.0
2023-03-20 15:30:09.727000+00:00,159.0,0.0
2023-03-20 15:30:14.727000+00:00,162.0,25.0
2023-03-20 15:30:24.730000+00:00,168.0,57.0
2023-03-20 15:30:29.727000+00:00,169.0,10.0
2023-03-20 15:30:34.727000+00:00,172.0,27.0
2023-03-20 15:30:39.727000+00:00,174.0,21.0
2023-03-20 15:30:44.727000+00:00,175.0,11.0
2023-03-20 15:30:49.727000+00:00,175.0,0.0
2023-03-20 15:30:54.727000+00:00,176.0,9.0
2023-03-20 15:30:59.727000+00:00,177.0,9.0
2023-03-20 15:31:04.727000+00:00,178.0,10.0
2023-03-20 15:31:09.727000+00:00,179.0,9.0
2023-03-20 15:31:14.727000+00:00,180.0,9.0
2023-03-20 15:31:19.727000+00:00,181.0,9.0
2023-03-20 15:31:24.727000+00:00,183.0,18.0
2023-03-20 15:31:29.727000+00:00,183.0,0.0
2023-03-20 15:31:34.727000+00:00,183.0,0.0
2023-03-20 15:31:39.727000+00:00,184.0,9.0
2023-03-20 15:31:44.727000+00:00,186.0,17.0
2023-03-20 15:31:49.727000+00:00,187.0,8.0
2023-03-20 15:31:54.727000+00:00,188.0,12.0
2023-03-20 15:31:59.727000+00:00,190.0,16.0
2023-03-20 15:32:04.727000+00:00,192.0,20.0
2023-03-20 15:32:09.727000+00:00,195.0,32.0
2023-03-20 15:32:14.727000+00:00,198.0,29.0
2023-03-20 15:32:19.727000+00:00,200.0,25.0
2023-03-20 15:32:34.731000+00:00,205.0,42.0
2023-03-20 15:32:39.727000+00:00,206.0,8.0
2023-03-20 15:32:44.727000+00:00,207.0,9.0
2023-03-20 15:32:49.727000+00:00,208.0,9.0
2023-03-20 15:32:54.727000+00:00,208.0,0.0
2023-03-20 15:32:59.727000+00:00,209.0,9.0
2023-03-20 15:33:04.727000+00:00,209.0,0.0
2023-03-20 15:33:09.727000+00:00,210.0,8.0
2023-03-20 15:33:14.727000+00:00,210.0,0.0
2023-03-20 15:33:19.727000+00:00,212.0,18.0
2023-03-20 15:33:24.727000+00:00,214.0,18.0
2023-03-20 15:33:29.727000+00:00,214.0,0.0
2023-03-20 15:33:34.727000+00:00,215.0,9.0
2023-03-20 15:33:39.727000+00:00,217.0,18.0
2023-03-20 15:33:44.727000+00:00,219.0,18.0
2023-03-20 15:33:49.727000+00:00,219.0,0.0
2023-03-20 15:33:54.727000+00:00,221.0,18.0
2023-03-20 15:33:59.727000+00:00,223.0,17.0
2023-03-20 15:34:04.727000+00:00,223.0,0.0
2023-03-20 15:34:09.727000+00:00,225.0,18.0
2023-03-20 15:34:14.727000+00:00,225.0,0.0
2023-03-20 15:34:49.734000+00:00,240.0,144.0
2023-03-20 15:34:54.853000+00:00,241.0,9.0
2023-03-20 15:34:59.727000+00:00,241.0,0.0
2023-03-20 15:35:04.727000+00:00,242.0,9.0
2023-03-20 15:35:09.727000+00:00,242.0,0.0
2023-03-20 15:35:14.727000+00:00,243.0,9.0
2023-03-20 15:35:19.727000+00:00,245.0,18.0
2023-03-20 15:35:24.727000+00:00,245.0,0.0
2023-03-20 15:35:29.727000+00:00,245.0,0.0
2023-03-20 15:35:34.727000+00:00,245.0,0.0
2023-03-20 15:35:39.727000+00:00,245.0,0.0
2023-03-20 15:35:44.727000+00:00,245.0,0.0
2023-03-20 15:35:49.727000+00:00,246.0,9.0
2023-03-20 15:35:54.727000+00:00,246.0,0.0
2023-03-20 15:35:59.727000+00:00,247.0,10.0
2023-03-20 15:36:04.727000+00:00,247.0,0.0
2023-03-20 15:36:09.727000+00:00,247.0,0.0
2023-03-20 15:36:14.727000+00:00,248.0,8.0
2023-03-20 15:36:19.727000+00:00,248.0,0.0
2023-03-20 15:36:29.727000+00:00,252.0,39.0
2023-03-20 15:36:34.727000+00:00,255.0,39.0
2023-03-20 15:36:39.727000+00:00,256.0,13.0
2023-03-20 15:36:44.727000+00:00,258.0,19.0
2023-03-20 15:36:49.727000+00:00,260.0,18.0
2023-03-20 15:36:54.727000+00:00,262.0,19.0
2023-03-20 15:36:59.727000+00:00,263.0,9.0
2023-03-20 15:37:04.727000+00:00,265.0,20.0
2023-03-20 15:37:09.727000+00:00,267.0,16.0
2023-03-20 15:37:14.727000+00:00,268.0,9.0
2023-03-20 15:37:19.727000+00:00,270.0,17.0
2023-03-20 15:37:24.727000+00:00,271.0,9.0
2023-03-20 15:37:29.727000+00:00,272.0,8.0
2023-03-20 15:37:34.727000+00:00,272.0,0.0
2023-03-20 15:37:39.727000+00:00,272.0,0.0
2023-03-20 15:37:44.727000+00:00,272.0,0.0
2023-03-20 15:37:49.727000+00:00,273.0,9.0
2023-03-20 15:37:54.727000+00:00,273.0,0.0
2023-03-20 15:37:59.727000+00:00,274.0,9.0
2023-03-20 15:38:04.727000+00:00,276.0,17.0
2023-03-20 15:38:09.727000+00:00,281.0,46.0
2023-03-20 15:38:14.727000+00:00,282.0,9.0
2023-03-20 15:39:44.743000+00:00,314.0,296.0
2023-03-20 15:39:49.727000+00:00,314.0,0.0
2023-03-20 15:39:54.727000+00:00,315.0,8.0
2023-03-20 15:39:59.727000+00:00,315.0,0.0
2023-03-20 15:40:04.727000+00:00,316.0,8.0
2023-03-20 15:40:09.727000+00:00,317.0,9.0
2023-03-20 15:40:14.727000+00:00,318.0,8.0
2023-03-20 15:40:19.727000+00:00,322.0,35.0
2023-03-20 15:40:24.727000+00:00,323.0,9.0
2023-03-20 15:40:29.727000+00:00,323.0,0.0
2023-03-20 15:40:34.727000+00:00,323.0,0.0
2023-03-20 15:40:39.727000+00:00,323.0,0.0
2023-03-20 15:40:44.727000+00:00,326.0,31.0
2023-03-20 15:40:49.727000+00:00,327.0,8.0
2023-03-20 15:40:54.727000+00:00,331.0,30.0
2023-03-20 15:40:59.727000+00:00,333.0,17.0
2023-03-20 15:41:04.727000+00:00,334.0,10.0
2023-03-20 15:41:09.727000+00:00,335.0,9.0
2023-03-20 15:41:14.727000+00:00,335.0,0.0
2023-03-20 15:41:19.727000+00:00,337.0,18.0
2023-03-20 15:41:24.727000+00:00,337.0,0.0
2023-03-20 15:41:34.727000+00:00,342.0,42.0
2023-03-20 15:41:39.727000+00:00,344.0,18.0
2023-03-20 15:41:44.727000+00:00,345.0,8.0
2023-03-20 15:41:49.727000+00:00,346.0,9.0
2023-03-20 15:41:54.727000+00:00,347.0,9.0
2023-03-20 15:41:59.727000+00:00,349.0,17.0
2023-03-20 15:42:04.727000+00:00,350.0,9.0
2023-03-20 15:42:09.727000+00:00,350.0,0.0
2023-03-20 15:42:14.727000+00:00,352.0,15.0
2023-03-20 15:42:19.727000+00:00,353.0,9.0
2023-03-20 15:42:24.727000+00:00,353.0,0.0
2023-03-20 15:42:29.727000+00:00,357.0,34.0
2023-03-20 15:42:34.727000+00:00,359.0,16.0
2023-03-20 15:42:39.727000+00:00,359.0,0.0
2023-03-20 15:42:44.727000+00:00,360.0,8.0
2023-03-20 15:42:49.727000+00:00,361.0,9.0
2023-03-20 15:42:54.727000+00:00,362.0,10.0
2023-03-20 15:42:59.727000+00:00,365.0,25.0
2023-03-20 15:43:04.727000+00:00,366.0,13.0
2023-03-20 15:44:04.738000+00:00,388.0,196.0
2023-03-20 15:44:09.727000+00:00,389.0,8.0
2023-03-20 15:44:14.727000+00:00,391.0,17.0
2023-03-20 15:44:19.727000+00:00,393.0,18.0
2023-03-20 15:44:24.727000+00:00,394.0,9.0
2023-03-20 15:44:29.727000+00:00,394.0,0.0
2023-03-20 15:44:34.727000+00:00,398.0,34.0
2023-03-20 15:44:49.730000+00:00,404.0,54.0
2023-03-20 15:44:54.727000+00:00,404.0,0.0
2023-03-20 15:44:59.727000+00:00,405.0,8.0
2023-03-20 15:45:04.727000+00:00,405.0,0.0
2023-03-20 15:45:09.727000+00:00,407.0,18.0
2023-03-20 15:45:19.730000+00:00,411.0,38.0
2023-03-20 15:45:24.727000+00:00,411.0,0.0
2023-03-20 15:45:29.727000+00:00,411.0,0.0
2023-03-20 15:45:34.727000+00:00,413.0,18.0
2023-03-20 15:45:54.818000+00:00,420.0,61.0
2023-03-20 15:45:59.727000+00:00,423.0,26.0
2023-03-20 15:46:04.727000+00:00,424.0,8.0
2023-03-20 15:46:09.727000+00:00,424.0,0.0
2023-03-20 15:46:14.727000+00:00,424.0,0.0
2023-03-20 15:46:19.727000+00:00,424.0,0.0
2023-03-20 15:46:49.735000+00:00,437.0,113.0
2023-03-20 15:46:54.727000+00:00,438.0,8.0
2023-03-20 15:46:59.727000+00:00,439.0,7.0
2023-03-20 15:47:04.727000+00:00,439.0,0.0
2023-03-20 15:47:09.727000+00:00,442.0,25.0
2023-03-20 15:47:14.727000+00:00,443.0,8.0
2023-03-20 15:47:19.727000+00:00,444.0,9.0
2023-03-20 15:47:24.727000+00:00,444.0,0.0
2023-03-20 15:47:29.727000+00:00,445.0,8.0
2023-03-20 15:47:34.727000+00:00,445.0,0.0
2023-03-20 15:47:39.727000+00:00,447.0,21.0
2023-03-20 15:47:44.727000+00:00,449.0,16.0
2023-03-20 15:47:49.727000+00:00,449.0,0.0
2023-03-20 15:47:54.727000+00:00,449.0,0.0
2023-03-20 15:47:59.727000+00:00,449.0,0.0
2023-03-20 15:48:04.727000+00:00,452.0,25.0
2023-03-20 15:48:14.730000+00:00,455.0,27.0
2023-03-20 15:48:19.727000+00:00,457.0,17.0
2023-03-20 15:48:24.727000+00:00,459.0,17.0
2023-03-20 15:48:29.727000+00:00,460.0,6.0
2023-03-20 15:48:34.727000+00:00,463.0,26.0
2023-03-20 15:48:39.727000+00:00,463.0,0.0
2023-03-20 15:48:44.727000+00:00,465.0,17.0
2023-03-20 15:48:49.727000+00:00,467.0,16.0
2023-03-20 15:48:54.727000+00:00,468.0,8.0
2023-03-20 15:48:59.727000+00:00,469.0,7.0
2023-03-20 15:49:04.727000+00:00,470.0,9.0
2023-03-20 15:49:09.727000+00:00,473.0,28.0
2023-03-20 15:49:24.731000+00:00,477.0,34.0
2023-03-20 15:49:29.727000+00:00,477.0,0.0
2023-03-20 15:49:34.727000+00:00,477.0,0.0
2023-03-20 15:49:39.727000+00:00,477.0,0.0
2023-03-20 15:49:44.727000+00:00,478.0,8.0
2023-03-20 15:49:49.727000+00:00,480.0,20.0
2023-03-20 15:49:54.727000+00:00,483.0,26.0
2023-03-20 15:50:04.727000+00:00,485.0,17.0
2023-03-20 15:50:09.727000+00:00,487.0,16.0
2023-03-20 15:50:14.727000+00:00,488.0,7.0
2023-03-20 15:50:19.727000+00:00,490.0,16.0
2023-03-20 15:50:24.727000+00:00,490.0,0.0
2023-03-20 15:50:29.727000+00:00,491.0,11.0
2023-03-20 15:50:34.727000+00:00,492.0,9.0
2023-03-20 15:50:59.732000+00:00,500.0,68.0
2023-03-20 15:51:04.727000+00:00,502.0,16.0
2023-03-20 15:51:09.727000+00:00,504.0,18.0
2023-03-20 15:51:14.727000+00:00,506.0,17.0
2023-03-20 15:51:19.727000+00:00,507.0,9.0
2023-03-20 15:51:24.727000+00:00,507.0,0.0
2023-03-20 15:51:29.727000+00:00,508.0,9.0
2023-03-20 15:51:34.727000+00:00,508.0,0.0
2023-03-20 15:51:39.727000+00:00,508.0,0.0
2023-03-20 15:51:44.727000+00:00,511.0,25.0
2023-03-20 15:51:49.727000+00:00,512.0,9.0
2023-03-20 15:51:54.727000+00:00,513.0,9.0
2023-03-20 15:51:59.727000+00:00,516.0,25.0
2023-03-20 15:52:04.727000+00:00,518.0,17.0
2023-03-20 15:52:09.727000+00:00,519.0,9.0
2023-03-20 15:52:14.727000+00:00,520.0,8.0
2023-03-20 15:52:19.727000+00:00,522.0,18.0
2023-03-20 15:52:24.727000+00:00,522.0,0.0
2023-03-20 15:52:29.727000+00:00,525.0,30.0
2023-03-20 15:52:34.727000+00:00,525.0,0.0
2023-03-20 15:52:39.727000+00:00,528.0,26.0
2023-03-20 15:52:49.730000+00:00,532.0,35.0
2023-03-20 15:52:54.727000+00:00,534.0,16.0
2023-03-20 15:52:59.727000+00:00,535.0,9.0
2023-03-20 15:53:04.727000+00:00,536.0,8.0
2023-03-20 15:53:09.727000+00:00,539.0,26.0
2023-03-20 15:53:14.727000+00:00,540.0,9.0
2023-03-20 15:53:19.727000+00:00,542.0,17.0
2023-03-20 15:53:24.727000+00:00,543.0,8.0
2023-03-20 15:53:29.727000+00:00,544.0,9.0
2023-03-20 15:53:34.727000+00:00,544.0,0.0
2023-03-20 15:53:39.727000+00:00,544.0,0.0
2023-03-20 15:53:44.727000+00:00,545.0,8.0
2023-03-20 15:53:49.727000+00:00,546.0,12.0
2023-03-20 15:53:59.727000+00:00,549.0,27.0
2023-03-20 15:54:04.727000+00:00,549.0,0.0
2023-03-20 15:54:09.727000+00:00,550.0,10.0
2023-03-20 15:54:14.727000+00:00,552.0,16.0
2023-03-20 15:54:19.727000+00:00,552.0,0.0
2023-03-20 15:54:24.727000+00:00,556.0,35.0
2023-03-20 15:54:29.727000+00:00,556.0,0.0
2023-03-20 15:54:34.727000+00:00,556.0,0.0
2023-03-20 15:54:39.727000+00:00,556.0,0.0
2023-03-20 15:54:44.727000+00:00,556.0,0.0
2023-03-20 15:54:49.727000+00:00,557.0,8.0
2023-03-20 15:54:54.727000+00:00,558.0,11.0
2023-03-20 15:54:59.727000+00:00,558.0,0.0
2023-03-20 15:55:04.727000+00:00,558.0,0.0
2023-03-20 15:55:09.727000+00:00,559.0,8.0
2023-03-20 15:55:14.727000+00:00,559.0,0.0
2023-03-20 15:55:19.727000+00:00,561.0,21.0
2023-03-20 15:55:24.727000+00:00,561.0,0.0
2023-03-20 15:55:29.727000+00:00,564.0,26.0
2023-03-20 15:55:34.727000+00:00,567.0,29.0
2023-03-20 15:55:39.727000+00:00,568.0,8.0
2023-03-20 15:55:44.727000+00:00,569.0,8.0
2023-03-20 15:55:49.727000+00:00,571.0,24.0
2023-03-20 15:55:54.727000+00:00,573.0,15.0
2023-03-20 15:55:59.727000+00:00,573.0,0.0
2023-03-20 15:56:04.727000+00:00,574.0,8.0
2023-03-20 15:56:09.727000+00:00,576.0,18.0
2023-03-20 15:56:14.727000+00:00,578.0,17.0
2023-03-20 15:56:19.727000+00:00,580.0,19.0
2023-03-20 15:56:24.727000+00:00,582.0,21.0
2023-03-20 15:56:29.727000+00:00,582.0,0.0
2023-03-20 15:56:34.727000+00:00,583.0,10.0
2023-03-20 15:56:39.727000+00:00,583.0,0.0
2023-03-20 15:56:44.727000+00:00,584.0,8.0
2023-03-20 15:56:49.727000+00:00,586.0,18.0
2023-03-20 15:56:54.727000+00:00,586.0,0.0
2023-03-20 15:56:59.727000+00:00,587.0,9.0
2023-03-20 15:57:04.727000+00:00,589.0,22.0
2023-03-20 15:57:09.727000+00:00,589.0,0.0
2023-03-20 15:57:14.727000+00:00,590.0,9.0
2023-03-20 15:57:19.727000+00:00,592.0,19.0
2023-03-20 15:57:24.727000+00:00,595.0,26.0
2023-03-20 15:57:29.727000+00:00,597.0,15.0
2023-03-20 15:57:34.727000+00:00,598.0,8.0
2023-03-20 15:57:39.727000+00:00,602.0,35.0
2023-03-20 15:57:44.727000+00:00,603.0,8.0
2023-03-20 15:57:49.727000+00:00,605.0,16.0
2023-03-20 15:57:54.727000+00:00,608.0,24.0
2023-03-20 15:58:09.730000+00:00,613.0,44.0
2023-03-20 15:58:14.727000+00:00,616.0,24.0
2023-03-20 15:58:19.727000+00:00,616.0,0.0
2023-03-20 15:58:24.727000+00:00,616.0,0.0
2023-03-20 15:58:29.727000+00:00,617.0,9.0
2023-03-20 15:58:34.727000+00:00,618.0,8.0
2023-03-20 15:58:39.727000+00:00,619.0,8.0
2023-03-20 15:58:44.727000+00:00,619.0,0.0
2023-03-20 15:58:54.730000+00:00,621.0,19.0
2023-03-20 15:58:59.727000+00:00,622.0,9.0
2023-03-20 15:59:04.727000+00:00,623.0,8.0
2023-03-20 15:59:09.727000+00:00,625.0,16.0
2023-03-20 15:59:14.727000+00:00,625.0,0.0
2023-03-20 15:59:19.727000+00:00,626.0,8.0
2023-03-20 15:59:24.727000+00:00,627.0,7.0
2023-03-20 15:59:34.730000+00:00,631.0,33.0
2023-03-20 15:59:39.727000+00:00,633.0,17.0
2023-03-20 15:59:49.730000+00:00,638.0,52.0
2023-03-20 15:59:54.727000+00:00,638.0,0.0
2023-03-20 16:00:09.730000+00:00,646.0,69.0
2023-03-20 16:00:14.727000+00:00,646.0,0.0
2023-03-20 16:00:19.727000+00:00,646.0,0.0
2023-03-20 16:00:24.727000+00:00,648.0,16.0
2023-03-20 16:00:29.727000+00:00,651.0,23.0
2023-03-20 16:00:39.727000+00:00,653.0,17.0
2023-03-20 16:00:44.727000+00:00,653.0,0.0
2023-03-20 16:00:49.727000+00:00,654.0,9.0
2023-03-20 16:00:54.727000+00:00,655.0,13.0
2023-03-20 16:00:59.727000+00:00,656.0,10.0
2023-03-20 16:01:04.727000+00:00,657.0,9.0
2023-03-20 16:01:09.727000+00:00,658.0,8.0
2023-03-20 16:01:14.727000+00:00,661.0,26.0
2023-03-20 16:01:19.727000+00:00,663.0,16.0
2023-03-20 16:01:24.727000+00:00,665.0,18.0
2023-03-20 16:01:29.727000+00:00,665.0,0.0
2023-03-20 16:01:34.727000+00:00,666.0,10.0
2023-03-20 16:01:39.727000+00:00,668.0,15.0
2023-03-20 16:01:44.727000+00:00,670.0,15.0
2023-03-20 16:01:54.729000+00:00,675.0,40.0
2023-03-20 16:01:59.727000+00:00,675.0,0.0
2023-03-20 16:02:04.727000+00:00,677.0,16.0
2023-03-20 16:02:09.727000+00:00,679.0,22.0
2023-03-20 16:02:14.727000+00:00,682.0,26.0
2023-03-20 16:02:19.727000+00:00,682.0,0.0
2023-03-20 16:02:24.727000+00:00,683.0,8.0
2023-03-20 16:02:54.732000+00:00,696.0,114.0
2023-03-20 16:02:59.727000+00:00,699.0,23.0
2023-03-20 16:03:04.727000+00:00,699.0,0.0
2023-03-20 16:03:09.727000+00:00,700.0,9.0
2023-03-20 16:03:14.727000+00:00,702.0,17.0
2023-03-20 16:03:19.727000+00:00,702.0,0.0
2023-03-20 16:03:24.727000+00:00,703.0,13.0
2023-03-20 16:03:29.727000+00:00,706.0,23.0
2023-03-20 16:03:34.727000+00:00,709.0,25.0
2023-03-20 16:03:39.727000+00:00,712.0,24.0
2023-03-20 16:03:44.727000+00:00,713.0,8.0
2023-03-20 16:03:49.727000+00:00,714.0,10.0
2023-03-20 16:03:54.727000+00:00,715.0,8.0
2023-03-20 16:03:59.727000+00:00,715.0,0.0
2023-03-20 16:04:04.727000+00:00,717.0,17.0
2023-03-20 16:04:09.727000+00:00,719.0,22.0
2023-03-20 16:04:14.727000+00:00,720.0,9.0
2023-03-20 16:04:19.727000+00:00,721.0,8.0
2023-03-20 16:04:24.727000+00:00,721.0,0.0
2023-03-20 16:04:29.727000+00:00,725.0,36.0
2023-03-20 16:04:39.727000+00:00,729.0,33.0
2023-03-20 16:04:54.730000+00:00,733.0,37.0
2023-03-20 16:04:59.727000+00:00,734.0,15.0
2023-03-20 16:05:04.727000+00:00,736.0,17.0
2023-03-20 16:05:09.727000+00:00,736.0,0.0
2023-03-20 16:05:14.727000+00:00,739.0,24.0
2023-03-20 16:05:19.727000+00:00,741.0,19.0
2023-03-20 16:05:24.727000+00:00,744.0,25.0
2023-03-20 16:05:29.727000+00:00,746.0,16.0
2023-03-20 16:05:34.727000+00:00,747.0,8.0
2023-03-20 16:05:39.727000+00:00,749.0,16.0
2023-03-20 16:05:44.727000+00:00,749.0,0.0
2023-03-20 16:05:49.727000+00:00,752.0,32.0
2023-03-20 16:05:54.727000+00:00,753.0,8.0
2023-03-20 16:05:59.727000+00:00,754.0,11.0
2023-03-20 16:06:04.727000+00:00,754.0,0.0
2023-03-20 16:06:09.727000+00:00,754.0,0.0
2023-03-20 16:06:14.727000+00:00,755.0,8.0
2023-03-20 16:06:19.727000+00:00,756.0,8.0
2023-03-20 16:06:24.727000+00:00,757.0,9.0
2023-03-20 16:06:29.727000+00:00,758.0,7.0
2023-03-20 16:06:34.727000+00:00,760.0,17.0
2023-03-20 16:06:39.727000+00:00,760.0,0.0
2023-03-20 16:06:44.727000+00:00,761.0,7.0
2023-03-20 16:06:49.727000+00:00,764.0,24.0
2023-03-20 16:06:54.727000+00:00,765.0,8.0
2023-03-20 16:07:14.731000+00:00,773.0,68.0
2023-03-20 16:07:19.727000+00:00,773.0,0.0
2023-03-20 16:07:24.727000+00:00,776.0,25.0
2023-03-20 16:07:29.727000+00:00,776.0,0.0
2023-03-20 16:07:34.727000+00:00,779.0,27.0
2023-03-20 16:07:39.727000+00:00,782.0,33.0
2023-03-20 16:07:44.727000+00:00,784.0,18.0
2023-03-20 16:07:49.727000+00:00,785.0,7.0
2023-03-20 16:07:54.727000+00:00,785.0,0.0
2023-03-20 16:07:59.727000+00:00,785.0,0.0
2023-03-20 16:08:04.727000+00:00,785.0,0.0
2023-03-20 16:08:09.727000+00:00,787.0,17.0
2023-03-20 16:08:14.727000+00:00,787.0,0.0
2023-03-20 16:08:19.727000+00:00,789.0,16.0
2023-03-20 16:08:24.727000+00:00,790.0,9.0
2023-03-20 16:08:29.727000+00:00,792.0,18.0
2023-03-20 16:08:34.727000+00:00,794.0,16.0
2023-03-20 16:08:39.727000+00:00,795.0,9.0
2023-03-20 16:08:44.727000+00:00,797.0,17.0
2023-03-20 16:08:49.727000+00:00,798.0,11.0
2023-03-20 16:08:54.727000+00:00,798.0,0.0
2023-03-20 16:08:59.727000+00:00,800.0,21.0
2023-03-20 16:09:04.727000+00:00,800.0,0.0
2023-03-20 16:09:09.727000+00:00,801.0,9.0
2023-03-20 16:09:14.727000+00:00,804.0,27.0
2023-03-20 16:09:19.727000+00:00,805.0,9.0
2023-03-20 16:09:49.732000+00:00,816.0,98.0
2023-03-20 16:09:54.727000+00:00,816.0,0.0
2023-03-20 16:09:59.727000+00:00,818.0,17.0
2023-03-20 16:10:04.727000+00:00,821.0,27.0
2023-03-20 16:10:09.727000+00:00,821.0,0.0
2023-03-20 16:10:14.727000+00:00,821.0,0.0
2023-03-20 16:10:19.727000+00:00,822.0,9.0
2023-03-20 16:10:24.727000+00:00,823.0,11.0
2023-03-20 16:10:29.727000+00:00,824.0,8.0
2023-03-20 16:10:34.727000+00:00,825.0,7.0
2023-03-20 16:10:39.727000+00:00,825.0,0.0
2023-03-20 16:10:44.727000+00:00,825.0,0.0
2023-03-20 16:10:49.727000+00:00,827.0,16.0
2023-03-20 16:10:54.727000+00:00,828.0,8.0
2023-03-20 16:10:59.727000+00:00,828.0,0.0
2023-03-20 16:11:04.727000+00:00,828.0,0.0
2023-03-20 16:11:09.727000+00:00,830.0,17.0
