Unnamed: 0,timestamp,rt_dispatch_get_rabbitmq_count,rt_dispatch_get_rabbitmq_sum
210,2023-03-28 12:57:32.169000+00:00,137.0,0.0
211,2023-03-28 12:57:37.169000+00:00,138.0,0.0
212,2023-03-28 12:57:42.169000+00:00,139.0,0.0
213,2023-03-28 12:57:47.169000+00:00,139.0,0.0
214,2023-03-28 12:57:52.169000+00:00,140.0,0.0
215,2023-03-28 12:57:57.169000+00:00,140.0,0.0
216,2023-03-28 12:58:02.169000+00:00,141.0,0.0
217,2023-03-28 12:58:07.169000+00:00,141.0,0.0
218,2023-03-28 12:58:12.169000+00:00,142.0,0.0
219,2023-03-28 12:58:17.169000+00:00,142.0,0.0
220,2023-03-28 12:58:22.169000+00:00,142.0,0.0
221,2023-03-28 12:58:27.169000+00:00,143.0,0.0
222,2023-03-28 12:58:32.169000+00:00,143.0,0.0
223,2023-03-28 12:58:37.169000+00:00,144.0,0.0
224,2023-03-28 12:58:42.169000+00:00,144.0,0.0
225,2023-03-28 12:58:47.169000+00:00,146.0,0.0
226,2023-03-28 12:58:52.169000+00:00,146.0,0.0
227,2023-03-28 12:58:57.169000+00:00,147.0,0.0
228,2023-03-28 12:59:02.169000+00:00,147.0,0.0
229,2023-03-28 12:59:07.169000+00:00,148.0,0.0
230,2023-03-28 12:59:12.169000+00:00,149.0,0.0
231,2023-03-28 12:59:17.169000+00:00,149.0,0.0
232,2023-03-28 12:59:22.169000+00:00,150.0,0.0
233,2023-03-28 12:59:27.169000+00:00,150.0,0.0
234,2023-03-28 12:59:32.169000+00:00,151.0,0.0
235,2023-03-28 12:59:37.169000+00:00,151.0,0.0
236,2023-03-28 12:59:42.169000+00:00,152.0,0.0
237,2023-03-28 12:59:47.169000+00:00,152.0,0.0
238,2023-03-28 12:59:52.169000+00:00,153.0,0.0
239,2023-03-28 12:59:57.169000+00:00,153.0,0.0
240,2023-03-28 13:00:02.169000+00:00,154.0,0.0
241,2023-03-28 13:00:07.169000+00:00,154.0,0.0
242,2023-03-28 13:00:12.169000+00:00,155.0,0.0
243,2023-03-28 13:00:17.169000+00:00,155.0,0.0
244,2023-03-28 13:00:22.169000+00:00,156.0,0.0
245,2023-03-28 13:00:27.169000+00:00,156.0,0.0
246,2023-03-28 13:00:32.169000+00:00,157.0,0.0
247,2023-03-28 13:00:37.169000+00:00,157.0,0.0
248,2023-03-28 13:00:42.169000+00:00,158.0,0.0
249,2023-03-28 13:00:47.169000+00:00,158.0,0.0
250,2023-03-28 13:00:52.169000+00:00,159.0,0.0
251,2023-03-28 13:00:57.169000+00:00,159.0,0.0
252,2023-03-28 13:01:02.169000+00:00,160.0,0.0
253,2023-03-28 13:01:07.169000+00:00,160.0,0.0
254,2023-03-28 13:01:12.169000+00:00,161.0,0.0
255,2023-03-28 13:01:17.169000+00:00,161.0,0.0
256,2023-03-28 13:01:22.169000+00:00,162.0,0.0
257,2023-03-28 13:01:27.169000+00:00,162.0,0.0
258,2023-03-28 13:01:32.169000+00:00,163.0,0.0
259,2023-03-28 13:01:37.169000+00:00,163.0,0.0
260,2023-03-28 13:01:42.169000+00:00,164.0,0.0
261,2023-03-28 13:01:47.169000+00:00,164.0,0.0
262,2023-03-28 13:01:52.169000+00:00,165.0,0.0
263,2023-03-28 13:01:57.169000+00:00,165.0,0.0
264,2023-03-28 13:02:02.169000+00:00,166.0,0.0
265,2023-03-28 13:02:07.169000+00:00,166.0,0.0
266,2023-03-28 13:02:12.169000+00:00,167.0,0.0
267,2023-03-28 13:02:17.169000+00:00,167.0,0.0
268,2023-03-28 13:02:22.169000+00:00,168.0,0.0
269,2023-03-28 13:02:27.169000+00:00,168.0,0.0
270,2023-03-28 13:02:32.169000+00:00,169.0,0.0
271,2023-03-28 13:02:37.169000+00:00,169.0,0.0
272,2023-03-28 13:02:42.169000+00:00,170.0,0.0
273,2023-03-28 13:02:47.169000+00:00,170.0,0.0
274,2023-03-28 13:02:52.169000+00:00,171.0,0.0
275,2023-03-28 13:02:57.169000+00:00,171.0,0.0
276,2023-03-28 13:03:02.169000+00:00,172.0,0.0
277,2023-03-28 13:03:07.169000+00:00,172.0,0.0
278,2023-03-28 13:03:12.169000+00:00,173.0,0.0
279,2023-03-28 13:03:17.169000+00:00,173.0,0.0
280,2023-03-28 13:03:22.169000+00:00,174.0,0.0
281,2023-03-28 13:03:27.169000+00:00,174.0,0.0
282,2023-03-28 13:03:32.169000+00:00,175.0,0.0
283,2023-03-28 13:03:37.169000+00:00,175.0,0.0
284,2023-03-28 13:03:42.169000+00:00,176.0,0.0
285,2023-03-28 13:03:47.169000+00:00,176.0,0.0
286,2023-03-28 13:03:52.169000+00:00,177.0,0.0
287,2023-03-28 13:03:57.169000+00:00,177.0,0.0
288,2023-03-28 13:04:02.169000+00:00,178.0,0.0
289,2023-03-28 13:04:07.169000+00:00,178.0,0.0
290,2023-03-28 13:04:12.169000+00:00,179.0,0.0
291,2023-03-28 13:04:17.169000+00:00,179.0,0.0
292,2023-03-28 13:04:22.169000+00:00,180.0,0.0
293,2023-03-28 13:04:27.169000+00:00,180.0,0.0
294,2023-03-28 13:04:32.169000+00:00,182.0,0.0
295,2023-03-28 13:04:37.169000+00:00,182.0,0.0
296,2023-03-28 13:04:42.169000+00:00,183.0,0.0
297,2023-03-28 13:04:47.169000+00:00,183.0,0.0
298,2023-03-28 13:04:52.169000+00:00,184.0,0.0
299,2023-03-28 13:04:57.169000+00:00,184.0,0.0
300,2023-03-28 13:05:02.169000+00:00,185.0,0.0
301,2023-03-28 13:05:07.169000+00:00,186.0,0.0
302,2023-03-28 13:05:12.169000+00:00,186.0,0.0
303,2023-03-28 13:05:17.169000+00:00,187.0,0.0
304,2023-03-28 13:05:22.169000+00:00,187.0,0.0
305,2023-03-28 13:05:27.169000+00:00,188.0,0.0
306,2023-03-28 13:05:32.169000+00:00,188.0,0.0
307,2023-03-28 13:05:37.169000+00:00,189.0,0.0
308,2023-03-28 13:05:42.169000+00:00,190.0,0.0
309,2023-03-28 13:05:47.169000+00:00,190.0,0.0
310,2023-03-28 13:05:52.169000+00:00,191.0,0.0
311,2023-03-28 13:05:57.169000+00:00,191.0,0.0
312,2023-03-28 13:06:02.169000+00:00,192.0,0.0
313,2023-03-28 13:06:07.169000+00:00,192.0,0.0
314,2023-03-28 13:06:12.169000+00:00,193.0,0.0
315,2023-03-28 13:06:17.169000+00:00,193.0,0.0
316,2023-03-28 13:06:22.169000+00:00,194.0,0.0
317,2023-03-28 13:06:27.169000+00:00,194.0,0.0
318,2023-03-28 13:06:32.169000+00:00,195.0,0.0
319,2023-03-28 13:06:37.169000+00:00,195.0,0.0
320,2023-03-28 13:06:42.169000+00:00,196.0,0.0
321,2023-03-28 13:06:47.169000+00:00,196.0,0.0
322,2023-03-28 13:06:52.169000+00:00,197.0,0.0
323,2023-03-28 13:06:57.169000+00:00,197.0,0.0
324,2023-03-28 13:07:02.169000+00:00,198.0,0.0
325,2023-03-28 13:07:07.169000+00:00,198.0,0.0
326,2023-03-28 13:07:12.169000+00:00,199.0,0.0
327,2023-03-28 13:07:17.169000+00:00,199.0,0.0
328,2023-03-28 13:07:22.169000+00:00,200.0,0.0
329,2023-03-28 13:07:27.169000+00:00,200.0,0.0
330,2023-03-28 13:07:32.169000+00:00,201.0,0.0
331,2023-03-28 13:07:37.169000+00:00,201.0,0.0
332,2023-03-28 13:07:42.169000+00:00,202.0,0.0
333,2023-03-28 13:07:47.169000+00:00,202.0,0.0
334,2023-03-28 13:07:52.169000+00:00,203.0,0.0
335,2023-03-28 13:07:57.169000+00:00,203.0,0.0
336,2023-03-28 13:08:02.169000+00:00,204.0,0.0
337,2023-03-28 13:08:07.169000+00:00,204.0,0.0
338,2023-03-28 13:08:12.169000+00:00,205.0,0.0
339,2023-03-28 13:08:17.169000+00:00,206.0,0.0
340,2023-03-28 13:08:22.169000+00:00,206.0,0.0
341,2023-03-28 13:08:27.169000+00:00,207.0,0.0
342,2023-03-28 13:08:32.169000+00:00,207.0,0.0
343,2023-03-28 13:08:37.169000+00:00,208.0,0.0
344,2023-03-28 13:08:42.169000+00:00,208.0,0.0
345,2023-03-28 13:08:47.169000+00:00,209.0,0.0
346,2023-03-28 13:08:52.169000+00:00,209.0,0.0
347,2023-03-28 13:08:57.169000+00:00,210.0,0.0
348,2023-03-28 13:09:02.169000+00:00,210.0,0.0
349,2023-03-28 13:09:07.169000+00:00,211.0,0.0
350,2023-03-28 13:09:12.169000+00:00,211.0,0.0
351,2023-03-28 13:09:17.169000+00:00,212.0,0.0
352,2023-03-28 13:09:22.169000+00:00,212.0,0.0
353,2023-03-28 13:09:27.169000+00:00,212.0,0.0
354,2023-03-28 13:09:32.169000+00:00,213.0,0.0
355,2023-03-28 13:09:37.169000+00:00,213.0,0.0
356,2023-03-28 13:09:42.169000+00:00,214.0,0.0
357,2023-03-28 13:09:47.169000+00:00,214.0,0.0
358,2023-03-28 13:09:52.169000+00:00,215.0,0.0
359,2023-03-28 13:09:57.169000+00:00,215.0,0.0
360,2023-03-28 13:10:02.169000+00:00,215.0,0.0
361,2023-03-28 13:10:07.169000+00:00,216.0,0.0
362,2023-03-28 13:10:12.169000+00:00,216.0,0.0
363,2023-03-28 13:10:17.169000+00:00,217.0,0.0
364,2023-03-28 13:10:22.169000+00:00,217.0,0.0
365,2023-03-28 13:10:27.169000+00:00,218.0,0.0
366,2023-03-28 13:10:32.169000+00:00,218.0,0.0
367,2023-03-28 13:10:37.169000+00:00,219.0,0.0
368,2023-03-28 13:10:42.169000+00:00,219.0,0.0
369,2023-03-28 13:10:47.169000+00:00,220.0,0.0
370,2023-03-28 13:10:52.169000+00:00,220.0,0.0
371,2023-03-28 13:10:57.169000+00:00,221.0,0.0
372,2023-03-28 13:11:02.169000+00:00,221.0,0.0
373,2023-03-28 13:11:07.169000+00:00,222.0,0.0
374,2023-03-28 13:11:12.169000+00:00,222.0,0.0
375,2023-03-28 13:11:17.169000+00:00,223.0,0.0
376,2023-03-28 13:11:22.169000+00:00,223.0,0.0
377,2023-03-28 13:11:27.169000+00:00,224.0,0.0
378,2023-03-28 13:11:32.169000+00:00,224.0,0.0
379,2023-03-28 13:11:37.169000+00:00,225.0,0.0
380,2023-03-28 13:11:42.169000+00:00,225.0,0.0
381,2023-03-28 13:11:47.169000+00:00,226.0,0.0
382,2023-03-28 13:11:52.169000+00:00,226.0,0.0
383,2023-03-28 13:11:57.169000+00:00,226.0,0.0
384,2023-03-28 13:12:02.169000+00:00,227.0,0.0
385,2023-03-28 13:12:07.169000+00:00,227.0,0.0
386,2023-03-28 13:12:12.169000+00:00,228.0,0.0
387,2023-03-28 13:12:17.169000+00:00,228.0,0.0
388,2023-03-28 13:12:22.169000+00:00,229.0,0.0
389,2023-03-28 13:12:27.169000+00:00,229.0,0.0
390,2023-03-28 13:12:32.169000+00:00,230.0,0.0
391,2023-03-28 13:12:37.169000+00:00,230.0,0.0
392,2023-03-28 13:12:42.169000+00:00,231.0,0.0
393,2023-03-28 13:12:47.169000+00:00,231.0,0.0
394,2023-03-28 13:12:52.169000+00:00,232.0,0.0
395,2023-03-28 13:12:57.169000+00:00,232.0,0.0
396,2023-03-28 13:13:02.169000+00:00,233.0,0.0
397,2023-03-28 13:13:07.169000+00:00,233.0,0.0
398,2023-03-28 13:13:12.169000+00:00,234.0,0.0
399,2023-03-28 13:13:17.169000+00:00,234.0,0.0
400,2023-03-28 13:13:22.169000+00:00,235.0,0.0
401,2023-03-28 13:13:27.169000+00:00,235.0,0.0
402,2023-03-28 13:13:32.169000+00:00,236.0,0.0
403,2023-03-28 13:13:37.169000+00:00,237.0,0.0
404,2023-03-28 13:13:42.169000+00:00,237.0,0.0
405,2023-03-28 13:13:47.169000+00:00,238.0,0.0
406,2023-03-28 13:13:52.169000+00:00,238.0,0.0
407,2023-03-28 13:13:57.169000+00:00,239.0,0.0
408,2023-03-28 13:14:02.169000+00:00,239.0,0.0
409,2023-03-28 13:14:07.169000+00:00,240.0,0.0
410,2023-03-28 13:14:12.169000+00:00,240.0,0.0
411,2023-03-28 13:14:17.169000+00:00,241.0,0.0
412,2023-03-28 13:14:22.169000+00:00,241.0,0.0
413,2023-03-28 13:14:27.169000+00:00,242.0,0.0
414,2023-03-28 13:14:32.169000+00:00,242.0,0.0
415,2023-03-28 13:14:37.169000+00:00,243.0,0.0
416,2023-03-28 13:14:42.169000+00:00,243.0,0.0
417,2023-03-28 13:14:47.169000+00:00,244.0,0.0
418,2023-03-28 13:14:52.169000+00:00,244.0,0.0
419,2023-03-28 13:14:57.169000+00:00,244.0,0.0
420,2023-03-28 13:15:02.169000+00:00,245.0,0.0
421,2023-03-28 13:15:07.169000+00:00,245.0,0.0
422,2023-03-28 13:15:12.169000+00:00,246.0,0.0
423,2023-03-28 13:15:17.169000+00:00,246.0,0.0
424,2023-03-28 13:15:22.169000+00:00,247.0,0.0
425,2023-03-28 13:15:27.169000+00:00,247.0,0.0
426,2023-03-28 13:15:32.169000+00:00,248.0,0.0
427,2023-03-28 13:15:37.169000+00:00,248.0,0.0
428,2023-03-28 13:15:42.169000+00:00,249.0,0.0
429,2023-03-28 13:15:47.169000+00:00,249.0,0.0
430,2023-03-28 13:15:52.169000+00:00,250.0,0.0
431,2023-03-28 13:15:57.169000+00:00,250.0,0.0
432,2023-03-28 13:16:02.169000+00:00,251.0,0.0
433,2023-03-28 13:16:07.169000+00:00,251.0,0.0
434,2023-03-28 13:16:12.169000+00:00,252.0,0.0
435,2023-03-28 13:16:17.169000+00:00,253.0,0.0
436,2023-03-28 13:16:22.169000+00:00,253.0,0.0
437,2023-03-28 13:16:27.169000+00:00,253.0,0.0
438,2023-03-28 13:16:32.169000+00:00,254.0,0.0
439,2023-03-28 13:16:37.169000+00:00,254.0,0.0
440,2023-03-28 13:16:42.169000+00:00,255.0,0.0
441,2023-03-28 13:16:47.169000+00:00,255.0,0.0
442,2023-03-28 13:16:52.169000+00:00,256.0,0.0
443,2023-03-28 13:16:57.169000+00:00,256.0,0.0
444,2023-03-28 13:17:02.169000+00:00,257.0,0.0
445,2023-03-28 13:17:07.169000+00:00,257.0,0.0
446,2023-03-28 13:17:12.169000+00:00,258.0,0.0
447,2023-03-28 13:17:17.169000+00:00,258.0,0.0
448,2023-03-28 13:17:22.169000+00:00,259.0,0.0
449,2023-03-28 13:17:27.169000+00:00,259.0,0.0
450,2023-03-28 13:17:32.169000+00:00,260.0,0.0
451,2023-03-28 13:17:37.169000+00:00,260.0,0.0
452,2023-03-28 13:17:42.169000+00:00,261.0,0.0
453,2023-03-28 13:17:47.169000+00:00,261.0,0.0
454,2023-03-28 13:17:52.169000+00:00,262.0,0.0
455,2023-03-28 13:17:57.169000+00:00,262.0,0.0
456,2023-03-28 13:18:02.169000+00:00,263.0,0.0
457,2023-03-28 13:18:07.169000+00:00,263.0,0.0
458,2023-03-28 13:18:12.169000+00:00,264.0,0.0
459,2023-03-28 13:18:17.169000+00:00,264.0,0.0
460,2023-03-28 13:18:22.169000+00:00,265.0,0.0
461,2023-03-28 13:18:27.169000+00:00,265.0,0.0
462,2023-03-28 13:18:32.169000+00:00,266.0,0.0
