Unnamed: 0,timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum,rt_user_get_redis_count,rt_user_get_redis_sum
20,2023-03-28 12:41:40.408000+00:00,34.0,0.0,542.0,1.0,412.0,2.0,130.0,0.0
21,2023-03-28 12:41:45.408000+00:00,35.0,0.0,550.0,0.0,418.0,0.0,134.0,0.0
22,2023-03-28 12:41:50.408000+00:00,35.0,0.0,560.0,1.0,425.0,0.0,137.0,0.0
23,2023-03-28 12:41:55.408000+00:00,37.0,0.0,571.0,2.0,434.0,1.0,139.0,0.0
24,2023-03-28 12:42:00.408000+00:00,37.0,0.0,581.0,1.0,442.0,1.0,139.0,0.0
25,2023-03-28 12:42:05.408000+00:00,38.0,0.0,581.0,0.0,442.0,0.0,139.0,0.0
26,2023-03-28 12:42:10.408000+00:00,38.0,0.0,581.0,0.0,442.0,0.0,142.0,0.0
27,2023-03-28 12:42:15.408000+00:00,39.0,0.0,604.0,1.0,460.0,3.0,145.0,0.0
28,2023-03-28 12:42:20.408000+00:00,39.0,0.0,610.0,1.0,465.0,2.0,148.0,0.0
29,2023-03-28 12:42:25.408000+00:00,40.0,0.0,622.0,3.0,474.0,0.0,148.0,0.0
30,2023-03-28 12:42:30.408000+00:00,40.0,0.0,622.0,0.0,474.0,0.0,149.0,1.0
31,2023-03-28 12:42:35.408000+00:00,41.0,0.0,627.0,0.0,478.0,0.0,149.0,0.0
32,2023-03-28 12:42:40.408000+00:00,41.0,0.0,627.0,0.0,478.0,0.0,149.0,0.0
33,2023-03-28 12:42:45.408000+00:00,42.0,1.0,627.0,0.0,478.0,0.0,150.0,0.0
34,2023-03-28 12:42:50.408000+00:00,42.0,0.0,632.0,0.0,482.0,0.0,150.0,0.0
35,2023-03-28 12:42:55.408000+00:00,43.0,0.0,632.0,0.0,482.0,0.0,151.0,0.0
36,2023-03-28 12:43:00.408000+00:00,43.0,0.0,642.0,1.0,490.0,2.0,153.0,0.0
37,2023-03-28 12:43:05.408000+00:00,44.0,1.0,646.0,2.0,493.0,1.0,154.0,0.0
38,2023-03-28 12:43:10.408000+00:00,44.0,0.0,650.0,0.0,496.0,0.0,155.0,0.0
39,2023-03-28 12:43:15.408000+00:00,45.0,0.0,658.0,2.0,502.0,1.0,157.0,0.0
40,2023-03-28 12:43:20.408000+00:00,45.0,0.0,663.0,0.0,506.0,0.0,157.0,0.0
41,2023-03-28 12:43:25.408000+00:00,46.0,0.0,667.0,0.0,509.0,2.0,158.0,0.0
42,2023-03-28 12:43:30.408000+00:00,46.0,0.0,668.0,0.0,510.0,0.0,158.0,0.0
43,2023-03-28 12:43:35.408000+00:00,47.0,0.0,668.0,0.0,510.0,0.0,159.0,0.0
44,2023-03-28 12:43:40.408000+00:00,47.0,0.0,682.0,3.0,521.0,3.0,161.0,1.0
45,2023-03-28 12:43:45.408000+00:00,48.0,1.0,683.0,0.0,522.0,1.0,163.0,1.0
46,2023-03-28 12:43:50.408000+00:00,48.0,0.0,695.0,2.0,531.0,0.0,165.0,0.0
47,2023-03-28 12:43:55.408000+00:00,49.0,0.0,701.0,1.0,536.0,0.0,166.0,0.0
48,2023-03-28 12:44:00.408000+00:00,50.0,0.0,710.0,1.0,543.0,1.0,167.0,0.0
49,2023-03-28 12:44:05.408000+00:00,51.0,1.0,714.0,0.0,546.0,1.0,168.0,0.0
50,2023-03-28 12:44:10.408000+00:00,51.0,0.0,714.0,0.0,546.0,0.0,168.0,0.0
51,2023-03-28 12:44:15.408000+00:00,52.0,0.0,714.0,0.0,546.0,0.0,168.0,0.0
52,2023-03-28 12:44:20.408000+00:00,52.0,0.0,719.0,0.0,550.0,1.0,169.0,0.0
53,2023-03-28 12:44:25.408000+00:00,53.0,0.0,723.0,1.0,553.0,3.0,170.0,0.0
54,2023-03-28 12:44:30.408000+00:00,53.0,0.0,723.0,0.0,553.0,0.0,170.0,0.0
55,2023-03-28 12:44:35.408000+00:00,54.0,1.0,735.0,2.0,562.0,2.0,174.0,0.0
56,2023-03-28 12:44:40.408000+00:00,55.0,0.0,741.0,3.0,567.0,0.0,174.0,0.0
57,2023-03-28 12:44:45.408000+00:00,56.0,1.0,741.0,0.0,567.0,0.0,175.0,1.0
58,2023-03-28 12:44:50.408000+00:00,56.0,0.0,745.0,0.0,570.0,0.0,175.0,0.0
59,2023-03-28 12:44:55.408000+00:00,57.0,0.0,745.0,0.0,570.0,0.0,176.0,0.0
60,2023-03-28 12:45:00.411000+00:00,57.0,0.0,748.0,0.0,572.0,0.0,179.0,0.0
61,2023-03-28 12:45:05.408000+00:00,58.0,0.0,762.0,2.0,583.0,1.0,180.0,1.0
62,2023-03-28 12:45:10.408000+00:00,58.0,0.0,772.0,0.0,590.0,2.0,182.0,0.0
63,2023-03-28 12:45:15.408000+00:00,59.0,0.0,778.0,2.0,595.0,1.0,183.0,1.0
64,2023-03-28 12:45:20.408000+00:00,59.0,0.0,778.0,0.0,595.0,0.0,184.0,0.0
65,2023-03-28 12:45:25.408000+00:00,60.0,0.0,783.0,1.0,599.0,1.0,184.0,0.0
66,2023-03-28 12:45:30.408000+00:00,60.0,0.0,792.0,2.0,606.0,4.0,187.0,1.0
67,2023-03-28 12:45:35.408000+00:00,61.0,0.0,804.0,1.0,615.0,1.0,189.0,0.0
68,2023-03-28 12:45:40.408000+00:00,61.0,0.0,808.0,2.0,618.0,1.0,191.0,0.0
69,2023-03-28 12:45:45.408000+00:00,62.0,0.0,813.0,2.0,622.0,1.0,191.0,0.0
70,2023-03-28 12:45:50.408000+00:00,62.0,0.0,813.0,0.0,622.0,0.0,191.0,0.0
71,2023-03-28 12:45:55.408000+00:00,63.0,0.0,817.0,1.0,625.0,0.0,193.0,0.0
72,2023-03-28 12:46:00.408000+00:00,63.0,0.0,822.0,0.0,629.0,0.0,194.0,1.0
73,2023-03-28 12:46:05.408000+00:00,64.0,1.0,827.0,1.0,633.0,0.0,194.0,0.0
74,2023-03-28 12:46:10.408000+00:00,64.0,0.0,827.0,0.0,633.0,0.0,194.0,0.0
75,2023-03-28 12:46:15.408000+00:00,65.0,0.0,827.0,0.0,633.0,0.0,195.0,0.0
76,2023-03-28 12:46:20.408000+00:00,65.0,0.0,831.0,2.0,636.0,0.0,195.0,0.0
77,2023-03-28 12:46:25.408000+00:00,66.0,0.0,831.0,0.0,636.0,0.0,195.0,0.0
78,2023-03-28 12:46:30.408000+00:00,66.0,0.0,831.0,0.0,636.0,0.0,195.0,0.0
79,2023-03-28 12:46:35.408000+00:00,67.0,0.0,836.0,0.0,640.0,0.0,197.0,0.0
80,2023-03-28 12:46:40.408000+00:00,67.0,0.0,845.0,0.0,647.0,7.0,198.0,0.0
81,2023-03-28 12:46:45.408000+00:00,68.0,0.0,845.0,0.0,647.0,0.0,202.0,2.0
82,2023-03-28 12:46:50.408000+00:00,68.0,0.0,865.0,4.0,662.0,4.0,207.0,0.0
83,2023-03-28 12:46:55.408000+00:00,69.0,0.0,880.0,3.0,673.0,1.0,208.0,0.0
84,2023-03-28 12:47:00.408000+00:00,69.0,0.0,885.0,0.0,677.0,1.0,209.0,1.0
85,2023-03-28 12:47:05.408000+00:00,70.0,0.0,889.0,1.0,680.0,0.0,210.0,0.0
86,2023-03-28 12:47:10.408000+00:00,70.0,0.0,893.0,0.0,683.0,2.0,211.0,0.0
87,2023-03-28 12:47:15.408000+00:00,71.0,0.0,898.0,1.0,687.0,1.0,212.0,0.0
88,2023-03-28 12:47:20.408000+00:00,71.0,0.0,902.0,1.0,690.0,1.0,214.0,1.0
89,2023-03-28 12:47:25.408000+00:00,72.0,0.0,911.0,1.0,697.0,0.0,215.0,0.0
90,2023-03-28 12:47:30.408000+00:00,73.0,0.0,915.0,0.0,700.0,0.0,215.0,0.0
91,2023-03-28 12:47:35.408000+00:00,73.0,0.0,916.0,0.0,701.0,0.0,216.0,0.0
92,2023-03-28 12:47:40.408000+00:00,74.0,0.0,921.0,2.0,705.0,1.0,216.0,0.0
93,2023-03-28 12:47:45.408000+00:00,75.0,0.0,921.0,0.0,705.0,0.0,217.0,0.0
94,2023-03-28 12:47:50.408000+00:00,75.0,0.0,926.0,1.0,709.0,1.0,219.0,0.0
95,2023-03-28 12:47:55.408000+00:00,76.0,0.0,936.0,2.0,717.0,1.0,220.0,0.0
96,2023-03-28 12:48:00.408000+00:00,76.0,0.0,941.0,0.0,721.0,0.0,221.0,0.0
97,2023-03-28 12:48:05.408000+00:00,77.0,0.0,946.0,0.0,725.0,1.0,221.0,0.0
98,2023-03-28 12:48:10.408000+00:00,77.0,0.0,946.0,0.0,725.0,0.0,223.0,0.0
99,2023-03-28 12:48:15.408000+00:00,78.0,1.0,956.0,3.0,733.0,1.0,223.0,0.0
100,2023-03-28 12:48:20.408000+00:00,78.0,0.0,956.0,0.0,733.0,0.0,224.0,0.0
101,2023-03-28 12:48:25.408000+00:00,79.0,0.0,961.0,1.0,737.0,1.0,225.0,0.0
102,2023-03-28 12:48:30.408000+00:00,80.0,0.0,966.0,1.0,741.0,0.0,225.0,0.0
103,2023-03-28 12:48:35.408000+00:00,80.0,0.0,971.0,0.0,745.0,0.0,227.0,1.0
104,2023-03-28 12:48:40.408000+00:00,81.0,0.0,976.0,0.0,749.0,1.0,228.0,0.0
105,2023-03-28 12:48:45.408000+00:00,81.0,0.0,985.0,1.0,756.0,1.0,230.0,1.0
106,2023-03-28 12:48:50.408000+00:00,82.0,0.0,996.0,0.0,765.0,1.0,231.0,0.0
107,2023-03-28 12:48:55.408000+00:00,82.0,0.0,996.0,0.0,765.0,0.0,231.0,0.0
108,2023-03-28 12:49:00.408000+00:00,83.0,0.0,996.0,0.0,765.0,0.0,231.0,0.0
109,2023-03-28 12:49:05.408000+00:00,83.0,0.0,996.0,0.0,765.0,0.0,233.0,0.0
110,2023-03-28 12:49:10.408000+00:00,84.0,0.0,1008.0,1.0,774.0,1.0,235.0,1.0
111,2023-03-28 12:49:15.408000+00:00,84.0,0.0,1012.0,1.0,777.0,0.0,236.0,0.0
112,2023-03-28 12:49:20.408000+00:00,85.0,0.0,1017.0,0.0,781.0,0.0,236.0,0.0
113,2023-03-28 12:49:25.408000+00:00,85.0,0.0,1021.0,0.0,784.0,0.0,237.0,0.0
114,2023-03-28 12:49:30.408000+00:00,86.0,0.0,1022.0,0.0,785.0,1.0,238.0,1.0
115,2023-03-28 12:49:35.408000+00:00,86.0,0.0,1027.0,1.0,789.0,0.0,238.0,0.0
116,2023-03-28 12:49:40.408000+00:00,87.0,0.0,1027.0,0.0,789.0,0.0,238.0,0.0
117,2023-03-28 12:49:45.408000+00:00,87.0,0.0,1027.0,0.0,789.0,0.0,238.0,0.0
118,2023-03-28 12:49:50.408000+00:00,88.0,0.0,1027.0,0.0,789.0,0.0,239.0,1.0
119,2023-03-28 12:49:55.408000+00:00,88.0,0.0,1032.0,0.0,793.0,1.0,241.0,0.0
120,2023-03-28 12:50:00.408000+00:00,89.0,1.0,1044.0,3.0,802.0,0.0,243.0,0.0
121,2023-03-28 12:50:05.408000+00:00,89.0,0.0,1057.0,2.0,812.0,1.0,245.0,0.0
122,2023-03-28 12:50:10.408000+00:00,90.0,0.0,1058.0,0.0,813.0,0.0,245.0,0.0
123,2023-03-28 12:50:15.408000+00:00,90.0,0.0,1062.0,0.0,816.0,1.0,248.0,0.0
124,2023-03-28 12:50:20.408000+00:00,91.0,0.0,1072.0,1.0,824.0,1.0,250.0,1.0
125,2023-03-28 12:50:25.408000+00:00,91.0,0.0,1082.0,2.0,832.0,3.0,251.0,0.0
126,2023-03-28 12:50:30.408000+00:00,92.0,1.0,1084.0,0.0,833.0,0.0,252.0,0.0
127,2023-03-28 12:50:35.408000+00:00,92.0,0.0,1089.0,1.0,837.0,0.0,253.0,1.0
128,2023-03-28 12:50:40.408000+00:00,93.0,0.0,1092.0,0.0,839.0,0.0,253.0,0.0
129,2023-03-28 12:50:45.408000+00:00,93.0,0.0,1092.0,0.0,839.0,0.0,253.0,0.0
130,2023-03-28 12:50:50.408000+00:00,94.0,0.0,1102.0,2.0,847.0,2.0,255.0,0.0
131,2023-03-28 12:50:55.408000+00:00,94.0,0.0,1111.0,0.0,854.0,2.0,257.0,0.0
132,2023-03-28 12:51:00.408000+00:00,95.0,0.0,1111.0,0.0,854.0,0.0,257.0,0.0
133,2023-03-28 12:51:05.408000+00:00,95.0,0.0,1111.0,0.0,854.0,0.0,257.0,0.0
134,2023-03-28 12:51:10.408000+00:00,96.0,0.0,1111.0,0.0,854.0,0.0,258.0,0.0
135,2023-03-28 12:51:15.408000+00:00,96.0,0.0,1116.0,1.0,858.0,0.0,259.0,0.0
136,2023-03-28 12:51:20.408000+00:00,97.0,1.0,1120.0,0.0,861.0,1.0,260.0,0.0
137,2023-03-28 12:51:25.408000+00:00,97.0,0.0,1129.0,1.0,868.0,2.0,262.0,0.0
138,2023-03-28 12:51:30.408000+00:00,98.0,0.0,1133.0,0.0,871.0,0.0,262.0,0.0
139,2023-03-28 12:51:35.408000+00:00,98.0,0.0,1138.0,0.0,875.0,1.0,263.0,0.0
140,2023-03-28 12:51:40.408000+00:00,100.0,1.0,1138.0,0.0,875.0,0.0,264.0,0.0
141,2023-03-28 12:51:45.408000+00:00,100.0,0.0,1142.0,1.0,878.0,0.0,265.0,0.0
142,2023-03-28 12:51:50.408000+00:00,101.0,0.0,1150.0,2.0,884.0,1.0,266.0,1.0
143,2023-03-28 12:51:55.408000+00:00,101.0,0.0,1151.0,0.0,885.0,0.0,266.0,0.0
144,2023-03-28 12:52:00.408000+00:00,102.0,1.0,1156.0,0.0,889.0,0.0,267.0,1.0
145,2023-03-28 12:52:05.408000+00:00,102.0,0.0,1156.0,0.0,889.0,0.0,267.0,0.0
146,2023-03-28 12:52:10.408000+00:00,103.0,0.0,1156.0,0.0,889.0,0.0,267.0,0.0
147,2023-03-28 12:52:15.408000+00:00,103.0,0.0,1156.0,0.0,889.0,0.0,268.0,1.0
148,2023-03-28 12:52:20.411000+00:00,104.0,1.0,1161.0,0.0,893.0,0.0,269.0,0.0
149,2023-03-28 12:52:25.408000+00:00,104.0,0.0,1164.0,1.0,895.0,1.0,269.0,0.0
150,2023-03-28 12:52:30.408000+00:00,105.0,0.0,1164.0,0.0,895.0,0.0,270.0,0.0
151,2023-03-28 12:52:35.408000+00:00,105.0,0.0,1168.0,1.0,898.0,0.0,270.0,0.0
152,2023-03-28 12:52:40.408000+00:00,106.0,2.0,1168.0,0.0,898.0,0.0,270.0,0.0
153,2023-03-28 12:52:45.408000+00:00,106.0,0.0,1168.0,0.0,898.0,0.0,271.0,0.0
154,2023-03-28 12:52:50.408000+00:00,107.0,0.0,1171.0,1.0,900.0,0.0,274.0,0.0
155,2023-03-28 12:52:55.408000+00:00,107.0,0.0,1183.0,1.0,909.0,2.0,275.0,0.0
156,2023-03-28 12:53:00.408000+00:00,108.0,1.0,1191.0,1.0,915.0,0.0,279.0,0.0
157,2023-03-28 12:53:05.408000+00:00,109.0,0.0,1214.0,3.0,933.0,2.0,283.0,0.0
158,2023-03-28 12:53:10.408000+00:00,109.0,0.0,1224.0,2.0,941.0,0.0,285.0,0.0
159,2023-03-28 12:53:15.408000+00:00,110.0,0.0,1237.0,0.0,951.0,1.0,287.0,0.0
160,2023-03-28 12:53:20.408000+00:00,110.0,0.0,1242.0,0.0,955.0,1.0,287.0,0.0
161,2023-03-28 12:53:25.408000+00:00,111.0,0.0,1242.0,0.0,955.0,0.0,288.0,0.0
162,2023-03-28 12:53:30.408000+00:00,111.0,0.0,1251.0,3.0,962.0,0.0,290.0,0.0
163,2023-03-28 12:53:35.408000+00:00,112.0,0.0,1257.0,2.0,967.0,0.0,290.0,0.0
164,2023-03-28 12:53:40.408000+00:00,112.0,0.0,1257.0,0.0,967.0,0.0,290.0,0.0
165,2023-03-28 12:53:45.408000+00:00,113.0,0.0,1257.0,0.0,967.0,0.0,290.0,0.0
166,2023-03-28 12:53:50.408000+00:00,113.0,0.0,1267.0,1.0,975.0,3.0,292.0,1.0
167,2023-03-28 12:53:55.408000+00:00,114.0,0.0,1271.0,0.0,978.0,1.0,293.0,1.0
168,2023-03-28 12:54:00.408000+00:00,114.0,0.0,1272.0,0.0,979.0,0.0,295.0,1.0
169,2023-03-28 12:54:05.408000+00:00,115.0,0.0,1282.0,3.0,987.0,3.0,296.0,0.0
170,2023-03-28 12:54:10.408000+00:00,115.0,0.0,1295.0,4.0,997.0,0.0,298.0,0.0
171,2023-03-28 12:54:15.408000+00:00,116.0,0.0,1296.0,0.0,998.0,1.0,298.0,0.0
172,2023-03-28 12:54:20.408000+00:00,116.0,0.0,1296.0,0.0,998.0,0.0,298.0,0.0
173,2023-03-28 12:54:25.408000+00:00,117.0,0.0,1296.0,0.0,998.0,0.0,299.0,1.0
174,2023-03-28 12:54:30.408000+00:00,117.0,0.0,1305.0,1.0,1005.0,2.0,300.0,0.0
175,2023-03-28 12:54:35.408000+00:00,118.0,0.0,1306.0,0.0,1006.0,0.0,301.0,0.0
176,2023-03-28 12:54:40.408000+00:00,118.0,0.0,1314.0,0.0,1012.0,1.0,302.0,0.0
177,2023-03-28 12:54:45.408000+00:00,120.0,1.0,1318.0,0.0,1015.0,1.0,306.0,1.0
178,2023-03-28 12:54:50.408000+00:00,120.0,0.0,1336.0,2.0,1029.0,2.0,308.0,0.0
179,2023-03-28 12:54:55.408000+00:00,121.0,0.0,1349.0,1.0,1039.0,0.0,312.0,0.0
180,2023-03-28 12:55:00.408000+00:00,121.0,0.0,1359.0,1.0,1047.0,0.0,314.0,0.0
181,2023-03-28 12:55:05.408000+00:00,122.0,0.0,1368.0,3.0,1054.0,1.0,315.0,0.0
182,2023-03-28 12:55:10.408000+00:00,122.0,0.0,1372.0,0.0,1057.0,0.0,316.0,0.0
183,2023-03-28 12:55:15.408000+00:00,123.0,0.0,1377.0,0.0,1061.0,2.0,316.0,0.0
184,2023-03-28 12:55:20.408000+00:00,123.0,0.0,1377.0,0.0,1061.0,0.0,320.0,2.0
185,2023-03-28 12:55:25.408000+00:00,124.0,0.0,1396.0,2.0,1076.0,2.0,320.0,0.0
186,2023-03-28 12:55:30.408000+00:00,124.0,0.0,1397.0,0.0,1077.0,0.0,320.0,0.0
187,2023-03-28 12:55:35.408000+00:00,125.0,0.0,1401.0,1.0,1080.0,1.0,321.0,0.0
188,2023-03-28 12:55:40.408000+00:00,125.0,0.0,1402.0,0.0,1081.0,0.0,321.0,0.0
189,2023-03-28 12:55:45.408000+00:00,126.0,0.0,1402.0,0.0,1081.0,0.0,322.0,0.0
190,2023-03-28 12:55:50.408000+00:00,126.0,0.0,1407.0,2.0,1085.0,1.0,322.0,0.0
191,2023-03-28 12:55:55.408000+00:00,127.0,0.0,1407.0,0.0,1085.0,0.0,322.0,0.0
192,2023-03-28 12:56:00.408000+00:00,127.0,0.0,1407.0,0.0,1085.0,0.0,323.0,0.0
193,2023-03-28 12:56:05.408000+00:00,128.0,0.0,1411.0,2.0,1088.0,1.0,324.0,0.0
194,2023-03-28 12:56:10.408000+00:00,128.0,0.0,1416.0,1.0,1092.0,0.0,324.0,0.0
195,2023-03-28 12:56:15.408000+00:00,129.0,1.0,1416.0,0.0,1092.0,0.0,325.0,0.0
196,2023-03-28 12:56:20.408000+00:00,129.0,0.0,1423.0,0.0,1097.0,0.0,327.0,0.0
197,2023-03-28 12:56:25.408000+00:00,130.0,0.0,1429.0,1.0,1102.0,1.0,327.0,0.0
198,2023-03-28 12:56:30.408000+00:00,130.0,0.0,1433.0,0.0,1105.0,0.0,329.0,1.0
199,2023-03-28 12:56:35.408000+00:00,131.0,0.0,1438.0,1.0,1109.0,1.0,331.0,0.0
200,2023-03-28 12:56:40.408000+00:00,131.0,0.0,1448.0,1.0,1117.0,1.0,331.0,0.0
201,2023-03-28 12:56:45.408000+00:00,132.0,0.0,1448.0,0.0,1117.0,0.0,334.0,1.0
202,2023-03-28 12:56:50.408000+00:00,132.0,0.0,1462.0,2.0,1128.0,0.0,336.0,0.0
203,2023-03-28 12:56:55.408000+00:00,133.0,0.0,1472.0,1.0,1136.0,0.0,337.0,0.0
204,2023-03-28 12:57:00.408000+00:00,133.0,0.0,1482.0,1.0,1144.0,2.0,338.0,0.0
205,2023-03-28 12:57:05.408000+00:00,134.0,0.0,1482.0,0.0,1144.0,0.0,339.0,1.0
206,2023-03-28 12:57:10.408000+00:00,134.0,0.0,1492.0,0.0,1152.0,1.0,340.0,0.0
207,2023-03-28 12:57:15.408000+00:00,135.0,0.0,1492.0,0.0,1152.0,0.0,341.0,1.0
208,2023-03-28 12:57:20.408000+00:00,135.0,0.0,1499.0,1.0,1157.0,1.0,343.0,0.0
209,2023-03-28 12:57:25.408000+00:00,136.0,0.0,1516.0,2.0,1170.0,1.0,346.0,0.0
210,2023-03-28 12:57:30.408000+00:00,136.0,0.0,1518.0,0.0,1172.0,0.0,347.0,0.0
211,2023-03-28 12:57:35.408000+00:00,137.0,0.0,1522.0,0.0,1175.0,0.0,347.0,0.0
212,2023-03-28 12:57:40.408000+00:00,138.0,0.0,1522.0,0.0,1175.0,0.0,349.0,0.0
213,2023-03-28 12:57:45.408000+00:00,138.0,0.0,1531.0,3.0,1182.0,1.0,350.0,0.0
214,2023-03-28 12:57:50.408000+00:00,139.0,0.0,1536.0,0.0,1186.0,1.0,351.0,0.0
215,2023-03-28 12:57:55.408000+00:00,139.0,0.0,1540.0,0.0,1189.0,0.0,351.0,0.0
216,2023-03-28 12:58:00.408000+00:00,140.0,1.0,1540.0,0.0,1189.0,0.0,351.0,0.0
217,2023-03-28 12:58:05.408000+00:00,140.0,0.0,1543.0,0.0,1191.0,0.0,352.0,0.0
218,2023-03-28 12:58:10.408000+00:00,141.0,0.0,1544.0,0.0,1192.0,0.0,353.0,1.0
219,2023-03-28 12:58:15.408000+00:00,141.0,0.0,1553.0,1.0,1199.0,1.0,355.0,0.0
220,2023-03-28 12:58:20.408000+00:00,142.0,0.0,1558.0,0.0,1203.0,0.0,357.0,1.0
221,2023-03-28 12:58:25.408000+00:00,142.0,0.0,1567.0,0.0,1210.0,0.0,358.0,0.0
222,2023-03-28 12:58:30.408000+00:00,143.0,0.0,1570.0,0.0,1212.0,0.0,359.0,0.0
223,2023-03-28 12:58:35.408000+00:00,143.0,0.0,1575.0,2.0,1216.0,0.0,359.0,0.0
224,2023-03-28 12:58:40.408000+00:00,144.0,1.0,1583.0,2.0,1222.0,2.0,362.0,0.0
225,2023-03-28 12:58:45.408000+00:00,145.0,0.0,1588.0,0.0,1226.0,0.0,364.0,0.0
226,2023-03-28 12:58:50.408000+00:00,145.0,0.0,1598.0,4.0,1234.0,1.0,365.0,0.0
227,2023-03-28 12:58:55.408000+00:00,146.0,0.0,1602.0,2.0,1237.0,0.0,365.0,0.0
228,2023-03-28 12:59:00.408000+00:00,146.0,0.0,1602.0,0.0,1237.0,0.0,365.0,0.0
229,2023-03-28 12:59:05.408000+00:00,147.0,0.0,1606.0,0.0,1240.0,1.0,367.0,0.0
230,2023-03-28 12:59:10.408000+00:00,148.0,1.0,1611.0,2.0,1244.0,1.0,368.0,1.0
231,2023-03-28 12:59:15.408000+00:00,148.0,0.0,1615.0,0.0,1247.0,0.0,368.0,0.0
232,2023-03-28 12:59:20.408000+00:00,149.0,0.0,1619.0,0.0,1250.0,1.0,369.0,0.0
233,2023-03-28 12:59:25.408000+00:00,149.0,0.0,1625.0,3.0,1255.0,0.0,372.0,0.0
234,2023-03-28 12:59:30.408000+00:00,150.0,0.0,1634.0,1.0,1262.0,0.0,372.0,0.0
235,2023-03-28 12:59:35.408000+00:00,150.0,0.0,1634.0,0.0,1262.0,0.0,374.0,0.0
236,2023-03-28 12:59:40.408000+00:00,151.0,0.0,1645.0,2.0,1271.0,0.0,375.0,0.0
237,2023-03-28 12:59:45.408000+00:00,151.0,0.0,1648.0,0.0,1273.0,0.0,377.0,0.0
238,2023-03-28 12:59:50.408000+00:00,152.0,0.0,1657.0,2.0,1280.0,1.0,379.0,0.0
239,2023-03-28 12:59:55.408000+00:00,152.0,0.0,1664.0,2.0,1285.0,0.0,380.0,1.0
240,2023-03-28 13:00:00.408000+00:00,153.0,0.0,1668.0,1.0,1288.0,0.0,381.0,0.0
241,2023-03-28 13:00:05.408000+00:00,154.0,0.0,1672.0,1.0,1291.0,0.0,381.0,0.0
242,2023-03-28 13:00:10.408000+00:00,154.0,0.0,1674.0,1.0,1293.0,0.0,383.0,0.0
243,2023-03-28 13:00:15.408000+00:00,155.0,0.0,1682.0,1.0,1299.0,1.0,384.0,0.0
244,2023-03-28 13:00:20.408000+00:00,155.0,0.0,1690.0,1.0,1305.0,1.0,385.0,0.0
245,2023-03-28 13:00:25.408000+00:00,156.0,0.0,1701.0,1.0,1314.0,1.0,387.0,1.0
246,2023-03-28 13:00:30.408000+00:00,156.0,0.0,1701.0,0.0,1314.0,0.0,388.0,0.0
247,2023-03-28 13:00:35.408000+00:00,157.0,0.0,1709.0,0.0,1320.0,0.0,390.0,1.0
248,2023-03-28 13:00:40.408000+00:00,157.0,0.0,1719.0,0.0,1328.0,0.0,392.0,0.0
249,2023-03-28 13:00:45.408000+00:00,158.0,1.0,1725.0,1.0,1333.0,0.0,392.0,0.0
