timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum,rt_user_get_redis_count,rt_user_get_redis_sum
2023-03-21 04:50:20.408000+00:00,168.0,0.0,1119.0,1.0,861.0,1.0,258.0,0.0
2023-03-21 04:50:25.408000+00:00,168.0,0.0,1119.0,0.0,861.0,0.0,259.0,0.0
2023-03-21 04:50:30.408000+00:00,169.0,0.0,1124.0,2.0,865.0,1.0,260.0,0.0
2023-03-21 04:50:35.408000+00:00,169.0,0.0,1127.0,1.0,867.0,0.0,260.0,0.0
2023-03-21 04:50:40.408000+00:00,172.0,1.0,1140.0,1.0,877.0,4.0,263.0,0.0
2023-03-21 04:50:45.408000+00:00,175.0,0.0,1151.0,0.0,886.0,0.0,265.0,1.0
2023-03-21 04:50:50.408000+00:00,177.0,0.0,1161.0,0.0,894.0,0.0,267.0,0.0
2023-03-21 04:50:55.408000+00:00,178.0,1.0,1170.0,0.0,901.0,2.0,270.0,1.0
2023-03-21 04:51:00.408000+00:00,180.0,1.0,1191.0,1.0,917.0,3.0,274.0,0.0
2023-03-21 04:51:05.408000+00:00,181.0,0.0,1196.0,0.0,921.0,1.0,275.0,0.0
2023-03-21 04:51:10.408000+00:00,181.0,0.0,1196.0,0.0,921.0,0.0,275.0,0.0
2023-03-21 04:51:15.408000+00:00,181.0,0.0,1196.0,0.0,921.0,0.0,276.0,0.0
2023-03-21 04:51:20.408000+00:00,182.0,0.0,1200.0,0.0,924.0,0.0,276.0,0.0
2023-03-21 04:51:25.408000+00:00,182.0,0.0,1210.0,0.0,932.0,1.0,278.0,1.0
2023-03-21 04:51:30.408000+00:00,184.0,0.0,1210.0,0.0,932.0,0.0,278.0,0.0
2023-03-21 04:51:35.408000+00:00,185.0,0.0,1218.0,2.0,938.0,0.0,282.0,1.0
2023-03-21 04:51:40.408000+00:00,188.0,0.0,1231.0,0.0,948.0,0.0,283.0,0.0
2023-03-21 04:51:45.408000+00:00,188.0,0.0,1231.0,0.0,948.0,0.0,283.0,0.0
2023-03-21 04:51:50.408000+00:00,189.0,1.0,1241.0,2.0,956.0,0.0,287.0,1.0
2023-03-21 04:51:55.408000+00:00,193.0,0.0,1268.0,5.0,977.0,4.0,292.0,0.0
2023-03-21 04:52:00.408000+00:00,195.0,0.0,1273.0,2.0,981.0,0.0,292.0,0.0
2023-03-21 04:52:05.408000+00:00,196.0,0.0,1278.0,1.0,985.0,1.0,293.0,0.0
2023-03-21 04:52:10.408000+00:00,197.0,1.0,1282.0,1.0,988.0,0.0,294.0,1.0
2023-03-21 04:52:15.408000+00:00,198.0,0.0,1296.0,1.0,999.0,2.0,297.0,1.0
2023-03-21 04:52:20.408000+00:00,201.0,0.0,1301.0,0.0,1003.0,1.0,299.0,0.0
2023-03-21 04:52:25.408000+00:00,202.0,1.0,1306.0,0.0,1007.0,0.0,299.0,0.0
2023-03-21 04:52:30.408000+00:00,203.0,0.0,1311.0,1.0,1011.0,0.0,300.0,0.0
2023-03-21 04:52:35.408000+00:00,203.0,0.0,1311.0,0.0,1011.0,0.0,300.0,0.0
2023-03-21 04:52:40.408000+00:00,203.0,0.0,1314.0,0.0,1013.0,0.0,301.0,0.0
2023-03-21 04:52:45.408000+00:00,204.0,0.0,1323.0,1.0,1020.0,2.0,303.0,0.0
2023-03-21 04:52:50.408000+00:00,204.0,0.0,1330.0,1.0,1025.0,0.0,306.0,0.0
2023-03-21 04:52:55.408000+00:00,207.0,0.0,1345.0,4.0,1037.0,3.0,308.0,0.0
2023-03-21 04:53:00.408000+00:00,211.0,0.0,1358.0,2.0,1047.0,4.0,311.0,0.0
2023-03-21 04:53:05.408000+00:00,211.0,0.0,1358.0,0.0,1047.0,0.0,313.0,0.0
2023-03-21 04:53:10.408000+00:00,212.0,1.0,1374.0,2.0,1059.0,1.0,315.0,0.0
2023-03-21 04:53:15.408000+00:00,213.0,0.0,1379.0,0.0,1063.0,1.0,316.0,0.0
2023-03-21 04:53:20.408000+00:00,214.0,0.0,1380.0,0.0,1064.0,0.0,316.0,0.0
2023-03-21 04:53:25.408000+00:00,214.0,0.0,1380.0,0.0,1064.0,0.0,318.0,0.0
2023-03-21 04:53:30.408000+00:00,216.0,1.0,1390.0,2.0,1072.0,0.0,319.0,0.0
2023-03-21 04:53:35.408000+00:00,217.0,0.0,1399.0,1.0,1079.0,0.0,320.0,0.0
2023-03-21 04:53:40.408000+00:00,217.0,0.0,1403.0,2.0,1082.0,1.0,321.0,1.0
2023-03-21 04:53:45.408000+00:00,217.0,0.0,1411.0,1.0,1088.0,0.0,323.0,1.0
2023-03-21 04:53:50.408000+00:00,217.0,0.0,1415.0,2.0,1091.0,0.0,324.0,1.0
2023-03-21 04:53:55.408000+00:00,218.0,0.0,1420.0,0.0,1095.0,1.0,326.0,0.0
2023-03-21 04:54:00.408000+00:00,220.0,0.0,1428.0,0.0,1101.0,1.0,327.0,0.0
2023-03-21 04:54:05.408000+00:00,221.0,1.0,1445.0,2.0,1114.0,4.0,331.0,2.0
2023-03-21 04:54:10.408000+00:00,222.0,0.0,1458.0,2.0,1124.0,0.0,335.0,1.0
2023-03-21 04:54:15.408000+00:00,226.0,0.0,1469.0,1.0,1133.0,2.0,336.0,0.0
2023-03-21 04:54:20.408000+00:00,226.0,0.0,1469.0,0.0,1133.0,0.0,336.0,0.0
2023-03-21 04:54:25.408000+00:00,227.0,0.0,1474.0,1.0,1137.0,0.0,337.0,0.0
2023-03-21 04:54:30.408000+00:00,228.0,0.0,1478.0,2.0,1140.0,1.0,339.0,0.0
2023-03-21 04:54:35.408000+00:00,228.0,0.0,1485.0,1.0,1145.0,0.0,340.0,0.0
2023-03-21 04:54:40.408000+00:00,230.0,1.0,1494.0,3.0,1152.0,3.0,342.0,0.0
2023-03-21 04:54:45.408000+00:00,231.0,0.0,1495.0,0.0,1153.0,0.0,342.0,0.0
2023-03-21 04:54:50.408000+00:00,232.0,0.0,1500.0,1.0,1157.0,0.0,343.0,0.0
2023-03-21 04:54:55.408000+00:00,234.0,0.0,1514.0,1.0,1168.0,2.0,346.0,0.0
2023-03-21 04:55:00.408000+00:00,235.0,0.0,1515.0,0.0,1169.0,0.0,346.0,0.0
2023-03-21 04:55:05.408000+00:00,237.0,0.0,1527.0,2.0,1178.0,0.0,349.0,0.0
2023-03-21 04:55:10.408000+00:00,239.0,0.0,1538.0,1.0,1187.0,0.0,352.0,0.0
2023-03-21 04:55:15.408000+00:00,240.0,0.0,1547.0,1.0,1193.0,1.0,355.0,1.0
2023-03-21 04:55:20.408000+00:00,242.0,1.0,1553.0,1.0,1198.0,0.0,356.0,0.0
2023-03-21 04:55:25.408000+00:00,244.0,1.0,1567.0,2.0,1209.0,1.0,358.0,0.0
2023-03-21 04:55:30.408000+00:00,245.0,0.0,1572.0,1.0,1213.0,1.0,359.0,0.0
2023-03-21 04:55:35.408000+00:00,246.0,0.0,1573.0,0.0,1214.0,1.0,359.0,0.0
2023-03-21 04:55:40.408000+00:00,247.0,0.0,1578.0,0.0,1218.0,0.0,360.0,0.0
2023-03-21 04:55:45.408000+00:00,247.0,0.0,1578.0,0.0,1218.0,0.0,360.0,0.0
2023-03-21 04:55:50.408000+00:00,249.0,0.0,1592.0,3.0,1229.0,3.0,363.0,1.0
2023-03-21 04:55:55.408000+00:00,250.0,0.0,1592.0,0.0,1229.0,0.0,363.0,0.0
2023-03-21 04:56:00.408000+00:00,251.0,0.0,1596.0,0.0,1232.0,0.0,365.0,0.0
2023-03-21 04:56:05.408000+00:00,252.0,0.0,1601.0,0.0,1236.0,0.0,365.0,0.0
2023-03-21 04:56:10.408000+00:00,252.0,0.0,1606.0,1.0,1240.0,0.0,366.0,1.0
2023-03-21 04:56:15.408000+00:00,254.0,1.0,1611.0,2.0,1244.0,1.0,367.0,0.0
2023-03-21 04:56:20.408000+00:00,255.0,0.0,1616.0,0.0,1248.0,2.0,369.0,0.0
2023-03-21 04:56:25.408000+00:00,256.0,0.0,1620.0,0.0,1251.0,2.0,369.0,0.0
2023-03-21 04:56:30.408000+00:00,256.0,0.0,1624.0,0.0,1254.0,0.0,370.0,0.0
2023-03-21 04:56:35.408000+00:00,256.0,0.0,1624.0,0.0,1254.0,0.0,370.0,0.0
2023-03-21 04:56:40.408000+00:00,256.0,0.0,1624.0,0.0,1254.0,0.0,370.0,0.0
2023-03-21 04:56:45.408000+00:00,256.0,0.0,1632.0,2.0,1260.0,1.0,373.0,0.0
2023-03-21 04:56:50.408000+00:00,258.0,1.0,1642.0,2.0,1268.0,2.0,376.0,0.0
2023-03-21 04:56:55.408000+00:00,262.0,1.0,1661.0,5.0,1283.0,3.0,378.0,0.0
2023-03-21 04:57:00.408000+00:00,265.0,0.0,1677.0,2.0,1295.0,2.0,382.0,1.0
2023-03-21 04:57:05.408000+00:00,265.0,0.0,1681.0,1.0,1298.0,0.0,384.0,1.0
2023-03-21 04:57:10.408000+00:00,265.0,0.0,1689.0,1.0,1304.0,1.0,385.0,0.0
2023-03-21 04:57:15.408000+00:00,266.0,0.0,1689.0,0.0,1304.0,0.0,387.0,0.0
2023-03-21 04:57:20.408000+00:00,267.0,0.0,1701.0,1.0,1313.0,0.0,388.0,0.0
2023-03-21 04:57:25.408000+00:00,268.0,0.0,1706.0,1.0,1317.0,0.0,390.0,1.0
2023-03-21 04:57:30.408000+00:00,269.0,0.0,1719.0,2.0,1327.0,1.0,392.0,0.0
2023-03-21 04:57:35.408000+00:00,271.0,0.0,1733.0,2.0,1338.0,2.0,395.0,0.0
2023-03-21 04:57:40.408000+00:00,273.0,1.0,1738.0,0.0,1342.0,0.0,396.0,0.0
2023-03-21 04:57:45.408000+00:00,274.0,0.0,1743.0,0.0,1346.0,2.0,397.0,0.0
2023-03-21 04:57:50.408000+00:00,274.0,0.0,1743.0,0.0,1346.0,0.0,397.0,0.0
2023-03-21 04:57:55.408000+00:00,275.0,0.0,1748.0,1.0,1350.0,0.0,398.0,1.0
2023-03-21 04:58:00.408000+00:00,276.0,0.0,1757.0,0.0,1357.0,1.0,401.0,0.0
2023-03-21 04:58:05.408000+00:00,276.0,0.0,1761.0,1.0,1360.0,0.0,402.0,0.0
2023-03-21 04:58:10.408000+00:00,277.0,0.0,1766.0,0.0,1364.0,0.0,403.0,0.0
2023-03-21 04:58:15.408000+00:00,280.0,1.0,1789.0,6.0,1382.0,2.0,407.0,0.0
2023-03-21 04:58:20.408000+00:00,280.0,0.0,1789.0,0.0,1382.0,0.0,407.0,0.0
2023-03-21 04:58:25.408000+00:00,280.0,0.0,1789.0,0.0,1382.0,0.0,407.0,0.0
2023-03-21 04:58:30.408000+00:00,281.0,1.0,1803.0,3.0,1393.0,3.0,411.0,0.0
2023-03-21 04:58:35.408000+00:00,284.0,1.0,1812.0,1.0,1400.0,1.0,412.0,1.0
2023-03-21 04:58:40.408000+00:00,284.0,0.0,1812.0,0.0,1400.0,0.0,413.0,0.0
2023-03-21 04:58:45.408000+00:00,285.0,0.0,1822.0,3.0,1408.0,3.0,415.0,0.0
2023-03-21 04:58:50.408000+00:00,289.0,3.0,1837.0,1.0,1420.0,0.0,418.0,0.0
2023-03-21 04:58:55.408000+00:00,290.0,0.0,1844.0,0.0,1425.0,1.0,419.0,0.0
2023-03-21 04:59:00.408000+00:00,290.0,0.0,1849.0,0.0,1429.0,0.0,424.0,2.0
2023-03-21 04:59:05.408000+00:00,295.0,0.0,1883.0,1.0,1455.0,2.0,428.0,0.0
2023-03-21 04:59:10.408000+00:00,298.0,1.0,1896.0,3.0,1465.0,0.0,432.0,0.0
2023-03-21 04:59:15.408000+00:00,302.0,0.0,1911.0,0.0,1477.0,4.0,434.0,1.0
2023-03-21 04:59:20.408000+00:00,303.0,1.0,1916.0,2.0,1481.0,0.0,435.0,0.0
2023-03-21 04:59:25.408000+00:00,303.0,0.0,1919.0,2.0,1483.0,0.0,436.0,0.0
2023-03-21 04:59:30.408000+00:00,305.0,0.0,1929.0,0.0,1491.0,0.0,440.0,0.0
2023-03-21 04:59:35.408000+00:00,309.0,1.0,1948.0,4.0,1506.0,1.0,442.0,1.0
2023-03-21 04:59:40.408000+00:00,310.0,1.0,1958.0,1.0,1514.0,1.0,444.0,1.0
2023-03-21 04:59:45.408000+00:00,311.0,0.0,1971.0,4.0,1524.0,0.0,447.0,0.0
2023-03-21 04:59:50.408000+00:00,313.0,0.0,1975.0,0.0,1527.0,0.0,449.0,0.0
2023-03-21 04:59:55.408000+00:00,314.0,1.0,1980.0,1.0,1531.0,0.0,449.0,0.0
2023-03-21 05:00:00.408000+00:00,314.0,0.0,1980.0,0.0,1531.0,0.0,449.0,0.0
2023-03-21 05:00:05.408000+00:00,314.0,0.0,1980.0,0.0,1531.0,0.0,449.0,0.0
2023-03-21 05:00:10.408000+00:00,314.0,0.0,1984.0,0.0,1534.0,0.0,450.0,0.0
2023-03-21 05:00:15.408000+00:00,316.0,0.0,1989.0,0.0,1538.0,1.0,452.0,0.0
2023-03-21 05:00:20.408000+00:00,316.0,0.0,1998.0,1.0,1545.0,2.0,454.0,1.0
2023-03-21 05:00:25.408000+00:00,318.0,1.0,2011.0,0.0,1555.0,2.0,457.0,1.0
2023-03-21 05:00:30.408000+00:00,320.0,0.0,2015.0,0.0,1558.0,0.0,457.0,0.0
2023-03-21 05:00:35.408000+00:00,320.0,0.0,2015.0,0.0,1558.0,0.0,457.0,0.0
2023-03-21 05:00:40.408000+00:00,321.0,0.0,2024.0,3.0,1565.0,0.0,459.0,1.0
2023-03-21 05:00:45.408000+00:00,322.0,0.0,2028.0,1.0,1568.0,0.0,460.0,0.0
2023-03-21 05:00:50.408000+00:00,324.0,1.0,2036.0,0.0,1574.0,0.0,462.0,0.0
2023-03-21 05:00:55.408000+00:00,325.0,1.0,2040.0,1.0,1577.0,1.0,464.0,0.0
2023-03-21 05:01:00.408000+00:00,326.0,0.0,2049.0,1.0,1584.0,2.0,466.0,0.0
2023-03-21 05:01:05.408000+00:00,328.0,0.0,2064.0,3.0,1596.0,1.0,468.0,0.0
2023-03-21 05:01:10.408000+00:00,333.0,1.0,2085.0,1.0,1612.0,4.0,473.0,1.0
2023-03-21 05:01:15.408000+00:00,334.0,0.0,2086.0,0.0,1613.0,0.0,473.0,0.0
2023-03-21 05:01:20.408000+00:00,335.0,0.0,2091.0,1.0,1617.0,0.0,474.0,0.0
2023-03-21 05:01:25.408000+00:00,336.0,0.0,2113.0,4.0,1634.0,3.0,479.0,1.0
2023-03-21 05:01:30.408000+00:00,342.0,0.0,2124.0,3.0,1643.0,0.0,482.0,0.0
2023-03-21 05:01:35.408000+00:00,342.0,0.0,2128.0,0.0,1646.0,2.0,482.0,0.0
2023-03-21 05:01:40.408000+00:00,344.0,0.0,2134.0,1.0,1651.0,0.0,483.0,1.0
2023-03-21 05:01:45.408000+00:00,344.0,0.0,2142.0,0.0,1657.0,0.0,485.0,1.0
2023-03-21 05:01:50.408000+00:00,345.0,1.0,2154.0,2.0,1666.0,2.0,488.0,1.0
2023-03-21 05:01:55.408000+00:00,346.0,0.0,2154.0,0.0,1666.0,0.0,488.0,0.0
2023-03-21 05:02:00.408000+00:00,347.0,0.0,2158.0,0.0,1669.0,0.0,489.0,0.0
2023-03-21 05:02:05.408000+00:00,347.0,0.0,2158.0,0.0,1669.0,0.0,489.0,0.0
2023-03-21 05:02:10.408000+00:00,347.0,0.0,2170.0,0.0,1678.0,1.0,493.0,0.0
2023-03-21 05:02:15.408000+00:00,352.0,2.0,2182.0,1.0,1688.0,1.0,494.0,1.0
2023-03-21 05:02:20.408000+00:00,353.0,0.0,2187.0,0.0,1692.0,2.0,495.0,0.0
2023-03-21 05:02:25.408000+00:00,354.0,0.0,2192.0,1.0,1696.0,2.0,496.0,0.0
2023-03-21 05:02:30.408000+00:00,356.0,1.0,2202.0,4.0,1704.0,2.0,498.0,1.0
