timestamp,rt_payment_delete_cart_count,rt_payment_delete_cart_sum
2023-03-21 04:59:59.727000+00:00,314.0,0.0
2023-03-21 05:00:04.727000+00:00,314.0,0.0
2023-03-21 05:00:09.727000+00:00,314.0,0.0
2023-03-21 05:00:14.727000+00:00,316.0,18.0
2023-03-21 05:00:19.727000+00:00,316.0,0.0
2023-03-21 05:00:24.727000+00:00,318.0,17.0
2023-03-21 05:00:29.727000+00:00,320.0,21.0
2023-03-21 05:00:34.727000+00:00,320.0,0.0
2023-03-21 05:00:39.727000+00:00,321.0,9.0
2023-03-21 05:00:44.727000+00:00,321.0,0.0
2023-03-21 05:00:49.727000+00:00,324.0,24.0
2023-03-21 05:00:54.727000+00:00,325.0,8.0
2023-03-21 05:00:59.727000+00:00,326.0,13.0
2023-03-21 05:01:04.727000+00:00,328.0,18.0
2023-03-21 05:01:09.727000+00:00,333.0,53.0
2023-03-21 05:01:14.727000+00:00,334.0,9.0
2023-03-21 05:01:19.727000+00:00,335.0,8.0
2023-03-21 05:01:24.727000+00:00,336.0,10.0
2023-03-21 05:01:29.727000+00:00,342.0,49.0
2023-03-21 05:01:34.727000+00:00,342.0,0.0
2023-03-21 05:01:39.727000+00:00,344.0,22.0
2023-03-21 05:01:44.727000+00:00,344.0,0.0
2023-03-21 05:01:49.727000+00:00,345.0,10.0
2023-03-21 05:01:54.727000+00:00,346.0,9.0
2023-03-21 05:01:59.727000+00:00,347.0,9.0
2023-03-21 05:02:04.727000+00:00,347.0,0.0
2023-03-21 05:02:09.727000+00:00,347.0,0.0
2023-03-21 05:02:14.727000+00:00,352.0,45.0
2023-03-21 05:02:19.727000+00:00,353.0,8.0
2023-03-21 05:02:24.727000+00:00,354.0,7.0
2023-03-21 05:02:29.727000+00:00,355.0,8.0
2023-03-21 05:02:34.727000+00:00,356.0,9.0
2023-03-21 05:02:39.727000+00:00,357.0,11.0
2023-03-21 05:02:44.727000+00:00,361.0,34.0
2023-03-21 05:02:49.727000+00:00,361.0,0.0
2023-03-21 05:02:54.727000+00:00,363.0,21.0
2023-03-21 05:02:59.727000+00:00,363.0,0.0
2023-03-21 05:03:04.727000+00:00,364.0,7.0
2023-03-21 05:03:09.727000+00:00,367.0,27.0
2023-03-21 05:03:14.727000+00:00,369.0,16.0
2023-03-21 05:03:19.727000+00:00,371.0,18.0
2023-03-21 05:03:24.727000+00:00,374.0,24.0
2023-03-21 05:03:29.727000+00:00,375.0,11.0
2023-03-21 05:03:34.727000+00:00,376.0,8.0
2023-03-21 05:03:39.727000+00:00,378.0,19.0
2023-03-21 05:03:44.727000+00:00,381.0,26.0
2023-03-21 05:03:49.727000+00:00,382.0,7.0
2023-03-21 05:03:54.727000+00:00,382.0,0.0
2023-03-21 05:03:59.727000+00:00,386.0,33.0
2023-03-21 05:04:04.727000+00:00,388.0,18.0
2023-03-21 05:04:09.727000+00:00,388.0,0.0
2023-03-21 05:04:14.727000+00:00,388.0,0.0
2023-03-21 05:04:19.727000+00:00,390.0,18.0
2023-03-21 05:04:24.727000+00:00,391.0,7.0
2023-03-21 05:04:29.727000+00:00,391.0,0.0
2023-03-21 05:04:34.727000+00:00,393.0,17.0
2023-03-21 05:04:39.727000+00:00,394.0,8.0
2023-03-21 05:04:44.727000+00:00,395.0,8.0
2023-03-21 05:04:49.727000+00:00,399.0,35.0
2023-03-21 05:04:54.727000+00:00,402.0,25.0
2023-03-21 05:04:59.727000+00:00,403.0,9.0
2023-03-21 05:05:04.727000+00:00,404.0,8.0
2023-03-21 05:05:09.727000+00:00,407.0,24.0
2023-03-21 05:05:14.727000+00:00,407.0,0.0
2023-03-21 05:05:19.727000+00:00,407.0,0.0
2023-03-21 05:05:24.727000+00:00,407.0,0.0
2023-03-21 05:05:29.727000+00:00,411.0,33.0
2023-03-21 05:05:34.727000+00:00,414.0,25.0
2023-03-21 05:05:39.727000+00:00,415.0,10.0
2023-03-21 05:05:44.727000+00:00,416.0,8.0
2023-03-21 05:05:49.727000+00:00,418.0,20.0
2023-03-21 05:05:54.727000+00:00,420.0,18.0
2023-03-21 05:05:59.727000+00:00,423.0,24.0
2023-03-21 05:06:04.727000+00:00,425.0,18.0
2023-03-21 05:06:09.727000+00:00,426.0,7.0
2023-03-21 05:06:14.727000+00:00,426.0,0.0
2023-03-21 05:06:19.727000+00:00,428.0,16.0
2023-03-21 05:06:24.727000+00:00,430.0,16.0
2023-03-21 05:06:29.727000+00:00,432.0,19.0
2023-03-21 05:06:34.727000+00:00,433.0,9.0
2023-03-21 05:06:39.727000+00:00,433.0,0.0
2023-03-21 05:06:44.727000+00:00,437.0,34.0
2023-03-21 05:06:49.727000+00:00,440.0,26.0
2023-03-21 05:06:54.727000+00:00,441.0,9.0
2023-03-21 05:06:59.727000+00:00,442.0,9.0
2023-03-21 05:07:04.727000+00:00,442.0,0.0
2023-03-21 05:07:09.727000+00:00,444.0,16.0
2023-03-21 05:07:14.727000+00:00,444.0,0.0
2023-03-21 05:07:19.727000+00:00,446.0,19.0
2023-03-21 05:07:24.727000+00:00,446.0,0.0
2023-03-21 05:07:29.727000+00:00,446.0,0.0
2023-03-21 05:07:34.727000+00:00,447.0,11.0
2023-03-21 05:07:39.727000+00:00,450.0,30.0
2023-03-21 05:07:44.727000+00:00,451.0,8.0
2023-03-21 05:07:49.727000+00:00,455.0,41.0
2023-03-21 05:07:54.727000+00:00,457.0,18.0
2023-03-21 05:07:59.727000+00:00,460.0,26.0
2023-03-21 05:08:04.727000+00:00,460.0,0.0
2023-03-21 05:08:09.727000+00:00,460.0,0.0
2023-03-21 05:08:14.727000+00:00,461.0,9.0
2023-03-21 05:08:19.727000+00:00,462.0,9.0
2023-03-21 05:08:24.727000+00:00,463.0,9.0
2023-03-21 05:08:29.727000+00:00,465.0,18.0
2023-03-21 05:08:34.727000+00:00,466.0,9.0
2023-03-21 05:08:39.727000+00:00,470.0,37.0
2023-03-21 05:08:44.727000+00:00,471.0,8.0
2023-03-21 05:08:49.727000+00:00,473.0,17.0
2023-03-21 05:08:54.727000+00:00,474.0,9.0
2023-03-21 05:08:59.727000+00:00,476.0,19.0
2023-03-21 05:09:04.727000+00:00,478.0,17.0
2023-03-21 05:09:09.727000+00:00,478.0,0.0
2023-03-21 05:09:14.727000+00:00,480.0,14.0
2023-03-21 05:09:19.727000+00:00,481.0,8.0
2023-03-21 05:09:24.727000+00:00,482.0,8.0
2023-03-21 05:09:29.727000+00:00,482.0,0.0
2023-03-21 05:09:34.727000+00:00,483.0,8.0
2023-03-21 05:09:39.727000+00:00,483.0,0.0
2023-03-21 05:09:44.727000+00:00,485.0,24.0
2023-03-21 05:09:49.727000+00:00,488.0,24.0
2023-03-21 05:09:54.727000+00:00,488.0,0.0
2023-03-21 05:09:59.727000+00:00,491.0,24.0
2023-03-21 05:10:04.727000+00:00,492.0,7.0
2023-03-21 05:10:09.727000+00:00,494.0,20.0
2023-03-21 05:10:14.727000+00:00,494.0,0.0
2023-03-21 05:10:19.727000+00:00,496.0,22.0
2023-03-21 05:10:24.727000+00:00,498.0,15.0
2023-03-21 05:10:29.727000+00:00,501.0,24.0
2023-03-21 05:10:34.727000+00:00,504.0,27.0
2023-03-21 05:10:39.727000+00:00,505.0,8.0
2023-03-21 05:10:44.727000+00:00,506.0,8.0
2023-03-21 05:10:49.727000+00:00,508.0,16.0
2023-03-21 05:10:54.727000+00:00,509.0,11.0
2023-03-21 05:10:59.727000+00:00,511.0,16.0
2023-03-21 05:11:04.727000+00:00,511.0,0.0
2023-03-21 05:11:09.727000+00:00,512.0,8.0
2023-03-21 05:11:14.727000+00:00,512.0,0.0
2023-03-21 05:11:19.727000+00:00,512.0,0.0
2023-03-21 05:11:24.727000+00:00,514.0,16.0
2023-03-21 05:11:29.727000+00:00,515.0,13.0
2023-03-21 05:11:34.727000+00:00,518.0,24.0
2023-03-21 05:11:39.727000+00:00,520.0,22.0
2023-03-21 05:11:44.727000+00:00,521.0,8.0
2023-03-21 05:11:49.727000+00:00,522.0,13.0
2023-03-21 05:11:54.727000+00:00,523.0,9.0
2023-03-21 05:11:59.727000+00:00,525.0,19.0
2023-03-21 05:12:04.727000+00:00,525.0,0.0
2023-03-21 05:12:09.727000+00:00,527.0,17.0
2023-03-21 05:12:14.727000+00:00,528.0,10.0
2023-03-21 05:12:19.727000+00:00,530.0,17.0
2023-03-21 05:12:24.727000+00:00,531.0,7.0
2023-03-21 05:12:29.727000+00:00,534.0,25.0
2023-03-21 05:12:34.727000+00:00,536.0,17.0
2023-03-21 05:12:39.727000+00:00,537.0,8.0
2023-03-21 05:12:44.727000+00:00,538.0,9.0
2023-03-21 05:12:49.727000+00:00,540.0,17.0
2023-03-21 05:12:54.727000+00:00,540.0,0.0
2023-03-21 05:12:59.727000+00:00,540.0,0.0
2023-03-21 05:13:04.727000+00:00,543.0,26.0
2023-03-21 05:13:09.727000+00:00,543.0,0.0
2023-03-21 05:13:14.727000+00:00,543.0,0.0
2023-03-21 05:13:19.727000+00:00,544.0,9.0
2023-03-21 05:13:24.727000+00:00,546.0,17.0
2023-03-21 05:13:29.727000+00:00,548.0,16.0
2023-03-21 05:13:34.727000+00:00,550.0,20.0
2023-03-21 05:13:39.727000+00:00,552.0,20.0
2023-03-21 05:13:44.727000+00:00,553.0,7.0
2023-03-21 05:13:49.727000+00:00,553.0,0.0
2023-03-21 05:13:54.727000+00:00,554.0,8.0
2023-03-21 05:13:59.727000+00:00,554.0,0.0
2023-03-21 05:14:04.727000+00:00,554.0,0.0
2023-03-21 05:14:09.727000+00:00,556.0,16.0
2023-03-21 05:14:14.727000+00:00,557.0,9.0
2023-03-21 05:14:19.727000+00:00,558.0,10.0
2023-03-21 05:14:24.727000+00:00,559.0,9.0
2023-03-21 05:14:29.727000+00:00,563.0,34.0
2023-03-21 05:14:34.727000+00:00,563.0,0.0
2023-03-21 05:14:39.727000+00:00,565.0,18.0
2023-03-21 05:14:44.727000+00:00,567.0,16.0
2023-03-21 05:14:49.727000+00:00,569.0,16.0
2023-03-21 05:14:54.727000+00:00,570.0,9.0
2023-03-21 05:14:59.727000+00:00,571.0,8.0
2023-03-21 05:15:04.727000+00:00,571.0,0.0
2023-03-21 05:15:09.727000+00:00,572.0,9.0
2023-03-21 05:15:14.727000+00:00,573.0,8.0
2023-03-21 05:15:19.727000+00:00,573.0,0.0
2023-03-21 05:15:24.727000+00:00,574.0,8.0
2023-03-21 05:15:29.727000+00:00,574.0,0.0
2023-03-21 05:15:34.727000+00:00,574.0,0.0
2023-03-21 05:15:39.727000+00:00,574.0,0.0
2023-03-21 05:15:44.727000+00:00,576.0,17.0
2023-03-21 05:15:49.727000+00:00,577.0,10.0
2023-03-21 05:15:54.727000+00:00,580.0,24.0
2023-03-21 05:15:59.727000+00:00,582.0,16.0
2023-03-21 05:16:04.727000+00:00,586.0,32.0
2023-03-21 05:16:09.727000+00:00,589.0,25.0
2023-03-21 05:16:14.727000+00:00,590.0,7.0
2023-03-21 05:16:19.727000+00:00,592.0,20.0
2023-03-21 05:16:24.727000+00:00,594.0,16.0
2023-03-21 05:16:29.727000+00:00,595.0,8.0
2023-03-21 05:16:34.727000+00:00,595.0,0.0
2023-03-21 05:16:39.727000+00:00,596.0,7.0
2023-03-21 05:16:44.727000+00:00,596.0,0.0
2023-03-21 05:16:49.727000+00:00,596.0,0.0
2023-03-21 05:16:54.727000+00:00,597.0,11.0
2023-03-21 05:16:59.727000+00:00,601.0,34.0
2023-03-21 05:17:04.727000+00:00,601.0,0.0
2023-03-21 05:17:09.727000+00:00,602.0,9.0
2023-03-21 05:17:14.727000+00:00,602.0,0.0
2023-03-21 05:17:19.727000+00:00,604.0,17.0
2023-03-21 05:17:24.727000+00:00,607.0,25.0
2023-03-21 05:17:29.727000+00:00,608.0,8.0
2023-03-21 05:17:34.727000+00:00,609.0,9.0
2023-03-21 05:17:39.727000+00:00,612.0,26.0
2023-03-21 05:17:44.727000+00:00,612.0,0.0
2023-03-21 05:17:49.727000+00:00,614.0,16.0
2023-03-21 05:17:54.727000+00:00,615.0,8.0
2023-03-21 05:17:59.727000+00:00,615.0,0.0
2023-03-21 05:18:04.727000+00:00,618.0,28.0
2023-03-21 05:18:09.727000+00:00,621.0,25.0
2023-03-21 05:18:14.727000+00:00,626.0,43.0
2023-03-21 05:18:19.727000+00:00,630.0,33.0
2023-03-21 05:18:24.727000+00:00,630.0,0.0
2023-03-21 05:18:29.727000+00:00,630.0,0.0
2023-03-21 05:18:34.727000+00:00,630.0,0.0
2023-03-21 05:18:39.727000+00:00,631.0,11.0
2023-03-21 05:18:44.727000+00:00,631.0,0.0
2023-03-21 05:18:49.727000+00:00,632.0,8.0
2023-03-21 05:18:54.727000+00:00,633.0,12.0
2023-03-21 05:18:59.727000+00:00,633.0,0.0
2023-03-21 05:19:04.727000+00:00,633.0,0.0
2023-03-21 05:19:09.727000+00:00,635.0,30.0
2023-03-21 05:19:14.727000+00:00,638.0,23.0
2023-03-21 05:19:19.727000+00:00,639.0,9.0
2023-03-21 05:19:24.727000+00:00,639.0,0.0
2023-03-21 05:19:29.727000+00:00,640.0,9.0
2023-03-21 05:19:34.727000+00:00,641.0,9.0
2023-03-21 05:19:39.727000+00:00,641.0,0.0
2023-03-21 05:19:44.727000+00:00,641.0,0.0
2023-03-21 05:19:49.727000+00:00,641.0,0.0
2023-03-21 05:19:54.727000+00:00,646.0,40.0
2023-03-21 05:19:59.727000+00:00,648.0,18.0
2023-03-21 05:20:04.727000+00:00,649.0,8.0
2023-03-21 05:20:09.727000+00:00,651.0,16.0
2023-03-21 05:20:14.727000+00:00,654.0,24.0
2023-03-21 05:20:19.727000+00:00,654.0,0.0
2023-03-21 05:20:24.727000+00:00,657.0,24.0
2023-03-21 05:20:29.727000+00:00,658.0,9.0
2023-03-21 05:20:34.727000+00:00,660.0,18.0
2023-03-21 05:20:39.727000+00:00,662.0,19.0
2023-03-21 05:20:44.727000+00:00,664.0,17.0
2023-03-21 05:20:49.727000+00:00,664.0,0.0
2023-03-21 05:20:54.727000+00:00,665.0,7.0
2023-03-21 05:20:59.727000+00:00,666.0,8.0
2023-03-21 05:21:04.727000+00:00,669.0,25.0
2023-03-21 05:21:09.727000+00:00,670.0,9.0
2023-03-21 05:21:14.727000+00:00,670.0,0.0
2023-03-21 05:21:19.727000+00:00,670.0,0.0
2023-03-21 05:21:24.727000+00:00,672.0,18.0
2023-03-21 05:21:29.727000+00:00,673.0,8.0
2023-03-21 05:21:34.727000+00:00,675.0,22.0
2023-03-21 05:21:39.727000+00:00,676.0,9.0
2023-03-21 05:21:44.727000+00:00,678.0,19.0
2023-03-21 05:21:49.727000+00:00,678.0,0.0
2023-03-21 05:21:54.727000+00:00,680.0,19.0
2023-03-21 05:21:59.727000+00:00,681.0,9.0
2023-03-21 05:22:04.727000+00:00,682.0,7.0
2023-03-21 05:22:09.727000+00:00,683.0,9.0
2023-03-21 05:22:14.727000+00:00,683.0,0.0
2023-03-21 05:22:19.727000+00:00,685.0,19.0
2023-03-21 05:22:24.727000+00:00,687.0,19.0
