timestamp,rt_catalogue_get_mongo_categories_count,rt_catalogue_get_mongo_categories_sum,rt_catalogue_get_mongo_products_count,rt_catalogue_get_mongo_products_sum,rt_catalogue_get_mongo_productscat_count,rt_catalogue_get_mongo_productscat_sum,rt_catalogue_get_mongo_productsku_count,rt_catalogue_get_mongo_productsku_sum,rt_catalogue_get_mongo_search_count,rt_catalogue_get_mongo_search_sum,rt_user_get_mongo_checkid_count,rt_user_get_mongo_checkid_sum,rt_user_get_mongo_history_count,rt_user_get_mongo_history_sum,rt_user_get_mongo_users_count,rt_user_get_mongo_users_sum,rt_user_post_mongo_login_count,rt_user_post_mongo_login_sum,rt_user_post_mongo_order_count,rt_user_post_mongo_order_sum,rt_user_post_mongo_register_count,rt_user_post_mongo_register_sum
2023-03-21 04:41:52.678000+00:00,71.0,5.0,71.0,2.0,0.0,0.0,294.0,6.0,0.0,0.0,17.0,2.0,59.0,0.0,0.0,0.0,89.0,6.0,14.0,2.0,78.0,0.0
2023-03-21 04:41:57.678000+00:00,73.0,2.0,73.0,2.0,0.0,0.0,302.0,0.0,0.0,0.0,19.0,2.0,61.0,2.0,0.0,0.0,90.0,1.0,16.0,1.0,80.0,2.0
2023-03-21 04:42:02.678000+00:00,78.0,3.0,78.0,2.0,0.0,0.0,325.0,1.0,0.0,0.0,21.0,1.0,61.0,0.0,0.0,0.0,90.0,0.0,18.0,2.0,82.0,3.0
2023-03-21 04:42:07.678000+00:00,79.0,0.0,79.0,1.0,0.0,0.0,330.0,0.0,0.0,0.0,25.0,3.0,64.0,2.0,0.0,0.0,90.0,0.0,22.0,3.0,83.0,1.0
2023-03-21 04:42:12.678000+00:00,82.0,2.0,82.0,1.0,0.0,0.0,342.0,2.0,0.0,0.0,25.0,0.0,65.0,1.0,0.0,0.0,91.0,0.0,22.0,0.0,85.0,2.0
2023-03-21 04:42:17.678000+00:00,87.0,1.0,87.0,1.0,0.0,0.0,365.0,2.0,0.0,0.0,32.0,4.0,66.0,0.0,0.0,0.0,92.0,1.0,25.0,3.0,87.0,1.0
2023-03-21 04:42:22.678000+00:00,89.0,2.0,89.0,1.0,0.0,0.0,376.0,1.0,0.0,0.0,33.0,1.0,68.0,0.0,0.0,0.0,92.0,0.0,27.0,2.0,88.0,2.0
2023-03-21 04:42:27.678000+00:00,90.0,1.0,90.0,1.0,0.0,0.0,380.0,0.0,0.0,0.0,35.0,1.0,71.0,2.0,0.0,0.0,93.0,1.0,29.0,0.0,88.0,0.0
2023-03-21 04:42:32.678000+00:00,90.0,0.0,90.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,35.0,0.0,75.0,3.0,0.0,0.0,93.0,0.0,29.0,0.0,90.0,3.0
2023-03-21 04:42:37.678000+00:00,90.0,0.0,90.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,35.0,0.0,77.0,2.0,0.0,0.0,95.0,1.0,29.0,0.0,92.0,1.0
2023-03-21 04:42:42.678000+00:00,91.0,0.0,91.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,35.0,0.0,80.0,1.0,0.0,0.0,98.0,6.0,29.0,0.0,94.0,1.0
2023-03-21 04:42:47.678000+00:00,92.0,0.0,92.0,1.0,0.0,0.0,390.0,0.0,0.0,0.0,36.0,1.0,83.0,1.0,0.0,0.0,100.0,2.0,30.0,1.0,95.0,1.0
2023-03-21 04:42:52.678000+00:00,92.0,0.0,92.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,36.0,0.0,86.0,3.0,0.0,0.0,100.0,0.0,30.0,0.0,98.0,2.0
2023-03-21 04:42:57.678000+00:00,93.0,0.0,93.0,1.0,0.0,0.0,396.0,0.0,0.0,0.0,36.0,0.0,89.0,2.0,0.0,0.0,102.0,2.0,30.0,0.0,104.0,6.0
2023-03-21 04:43:02.678000+00:00,94.0,1.0,94.0,0.0,0.0,0.0,401.0,1.0,0.0,0.0,37.0,1.0,90.0,0.0,0.0,0.0,104.0,1.0,30.0,0.0,106.0,2.0
2023-03-21 04:43:07.678000+00:00,96.0,2.0,96.0,1.0,0.0,0.0,411.0,0.0,0.0,0.0,38.0,1.0,90.0,0.0,0.0,0.0,104.0,0.0,31.0,1.0,110.0,4.0
2023-03-21 04:43:12.678000+00:00,97.0,1.0,97.0,1.0,0.0,0.0,416.0,0.0,0.0,0.0,39.0,1.0,90.0,0.0,0.0,0.0,107.0,2.0,32.0,1.0,112.0,2.0
2023-03-21 04:43:17.678000+00:00,100.0,2.0,100.0,2.0,0.0,0.0,431.0,2.0,0.0,0.0,39.0,0.0,91.0,0.0,0.0,0.0,111.0,2.0,32.0,0.0,115.0,3.0
2023-03-21 04:43:22.678000+00:00,102.0,1.0,102.0,2.0,0.0,0.0,440.0,3.0,0.0,0.0,42.0,3.0,91.0,0.0,0.0,0.0,115.0,4.0,35.0,1.0,116.0,3.0
2023-03-21 04:43:27.678000+00:00,102.0,0.0,102.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,43.0,1.0,92.0,1.0,0.0,0.0,118.0,3.0,36.0,0.0,117.0,0.0
2023-03-21 04:43:32.678000+00:00,103.0,1.0,103.0,1.0,0.0,0.0,444.0,0.0,0.0,0.0,44.0,0.0,94.0,1.0,0.0,0.0,119.0,0.0,37.0,1.0,120.0,2.0
2023-03-21 04:43:37.678000+00:00,105.0,2.0,105.0,3.0,0.0,0.0,452.0,0.0,0.0,0.0,45.0,1.0,95.0,1.0,0.0,0.0,120.0,0.0,37.0,0.0,122.0,1.0
2023-03-21 04:43:42.678000+00:00,108.0,0.0,108.0,1.0,0.0,0.0,465.0,0.0,0.0,0.0,48.0,3.0,95.0,0.0,0.0,0.0,121.0,0.0,39.0,1.0,123.0,1.0
2023-03-21 04:43:47.678000+00:00,110.0,0.0,110.0,2.0,0.0,0.0,474.0,2.0,0.0,0.0,48.0,0.0,96.0,1.0,0.0,0.0,127.0,5.0,39.0,0.0,124.0,1.0
2023-03-21 04:43:52.678000+00:00,116.0,4.0,116.0,4.0,0.0,0.0,499.0,0.0,0.0,0.0,50.0,1.0,99.0,3.0,0.0,0.0,130.0,4.0,40.0,1.0,124.0,0.0
2023-03-21 04:43:57.678000+00:00,117.0,0.0,117.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,55.0,6.0,100.0,1.0,0.0,0.0,131.0,1.0,44.0,3.0,125.0,0.0
2023-03-21 04:44:02.678000+00:00,119.0,1.0,119.0,2.0,0.0,0.0,514.0,2.0,0.0,0.0,56.0,1.0,102.0,1.0,0.0,0.0,132.0,1.0,45.0,1.0,127.0,2.0
2023-03-21 04:44:07.678000+00:00,121.0,2.0,121.0,1.0,0.0,0.0,522.0,1.0,0.0,0.0,57.0,0.0,104.0,2.0,0.0,0.0,134.0,0.0,45.0,0.0,127.0,0.0
2023-03-21 04:44:12.678000+00:00,126.0,3.0,126.0,2.0,0.0,0.0,543.0,0.0,0.0,0.0,59.0,2.0,107.0,5.0,0.0,0.0,136.0,0.0,48.0,4.0,129.0,1.0
2023-03-21 04:44:17.678000+00:00,128.0,1.0,128.0,0.0,0.0,0.0,553.0,2.0,0.0,0.0,63.0,3.0,109.0,1.0,0.0,0.0,136.0,0.0,50.0,1.0,131.0,2.0
2023-03-21 04:44:22.678000+00:00,129.0,1.0,129.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,63.0,0.0,111.0,1.0,0.0,0.0,139.0,2.0,50.0,0.0,132.0,0.0
2023-03-21 04:44:27.678000+00:00,131.0,1.0,131.0,1.0,0.0,0.0,569.0,1.0,0.0,0.0,64.0,1.0,112.0,1.0,0.0,0.0,139.0,0.0,51.0,2.0,138.0,5.0
2023-03-21 04:44:32.678000+00:00,133.0,1.0,133.0,1.0,0.0,0.0,577.0,1.0,0.0,0.0,67.0,3.0,118.0,3.0,0.0,0.0,140.0,1.0,54.0,3.0,138.0,0.0
2023-03-21 04:44:37.678000+00:00,133.0,0.0,133.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,68.0,0.0,119.0,0.0,0.0,0.0,140.0,0.0,54.0,0.0,142.0,1.0
2023-03-21 04:44:42.678000+00:00,135.0,1.0,135.0,1.0,0.0,0.0,587.0,1.0,0.0,0.0,70.0,1.0,123.0,3.0,0.0,0.0,142.0,1.0,56.0,3.0,143.0,1.0
2023-03-21 04:44:47.678000+00:00,138.0,0.0,138.0,2.0,0.0,0.0,600.0,0.0,0.0,0.0,71.0,1.0,125.0,2.0,0.0,0.0,143.0,1.0,57.0,1.0,145.0,1.0
2023-03-21 04:44:52.678000+00:00,138.0,0.0,138.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,72.0,1.0,127.0,2.0,0.0,0.0,149.0,3.0,58.0,1.0,146.0,1.0
2023-03-21 04:44:57.678000+00:00,140.0,1.0,140.0,1.0,0.0,0.0,609.0,0.0,0.0,0.0,72.0,0.0,130.0,2.0,0.0,0.0,151.0,2.0,58.0,0.0,149.0,3.0
2023-03-21 04:45:02.678000+00:00,140.0,0.0,140.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,74.0,2.0,131.0,1.0,0.0,0.0,151.0,0.0,60.0,1.0,153.0,4.0
2023-03-21 04:45:07.678000+00:00,140.0,0.0,140.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,74.0,0.0,134.0,3.0,0.0,0.0,154.0,3.0,60.0,0.0,157.0,4.0
2023-03-21 04:45:12.678000+00:00,142.0,1.0,142.0,2.0,0.0,0.0,617.0,0.0,0.0,0.0,74.0,0.0,135.0,0.0,0.0,0.0,154.0,0.0,60.0,0.0,160.0,3.0
2023-03-21 04:45:17.678000+00:00,145.0,1.0,145.0,2.0,0.0,0.0,631.0,5.0,0.0,0.0,78.0,2.0,135.0,0.0,0.0,0.0,157.0,3.0,63.0,3.0,163.0,4.0
2023-03-21 04:45:22.678000+00:00,150.0,3.0,150.0,2.0,0.0,0.0,654.0,1.0,0.0,0.0,79.0,1.0,138.0,3.0,0.0,0.0,159.0,4.0,65.0,2.0,165.0,1.0
2023-03-21 04:45:27.678000+00:00,151.0,1.0,151.0,1.0,0.0,0.0,658.0,0.0,0.0,0.0,84.0,4.0,138.0,0.0,0.0,0.0,162.0,5.0,70.0,4.0,166.0,1.0
2023-03-21 04:45:32.678000+00:00,153.0,1.0,153.0,1.0,0.0,0.0,667.0,0.0,0.0,0.0,86.0,2.0,139.0,1.0,0.0,0.0,166.0,4.0,71.0,1.0,167.0,0.0
2023-03-21 04:45:37.678000+00:00,154.0,0.0,154.0,1.0,0.0,0.0,672.0,0.0,0.0,0.0,87.0,0.0,140.0,1.0,0.0,0.0,169.0,3.0,72.0,2.0,168.0,1.0
2023-03-21 04:45:42.678000+00:00,155.0,0.0,155.0,1.0,0.0,0.0,678.0,0.0,0.0,0.0,87.0,0.0,142.0,1.0,0.0,0.0,173.0,4.0,72.0,0.0,171.0,3.0
2023-03-21 04:45:47.678000+00:00,155.0,0.0,155.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0,87.0,0.0,146.0,4.0,0.0,0.0,175.0,1.0,72.0,0.0,172.0,1.0
2023-03-21 04:45:52.678000+00:00,161.0,2.0,161.0,4.0,0.0,0.0,705.0,1.0,0.0,0.0,90.0,2.0,148.0,1.0,0.0,0.0,179.0,4.0,73.0,0.0,173.0,1.0
2023-03-21 04:45:57.678000+00:00,162.0,0.0,162.0,1.0,0.0,0.0,711.0,0.0,0.0,0.0,93.0,2.0,150.0,0.0,0.0,0.0,179.0,0.0,75.0,1.0,175.0,0.0
2023-03-21 04:46:02.678000+00:00,163.0,1.0,163.0,1.0,0.0,0.0,715.0,0.0,0.0,0.0,93.0,0.0,151.0,1.0,0.0,0.0,181.0,1.0,75.0,0.0,176.0,0.0
2023-03-21 04:46:07.678000+00:00,168.0,1.0,168.0,2.0,0.0,0.0,740.0,1.0,0.0,0.0,97.0,4.0,153.0,2.0,0.0,0.0,184.0,2.0,78.0,2.0,178.0,3.0
2023-03-21 04:46:12.678000+00:00,172.0,1.0,172.0,1.0,0.0,0.0,758.0,0.0,0.0,0.0,99.0,1.0,154.0,0.0,0.0,0.0,184.0,0.0,81.0,2.0,179.0,1.0
2023-03-21 04:46:17.678000+00:00,176.0,3.0,176.0,2.0,0.0,0.0,776.0,0.0,0.0,0.0,102.0,2.0,156.0,2.0,0.0,0.0,186.0,2.0,84.0,3.0,184.0,5.0
2023-03-21 04:46:22.678000+00:00,178.0,2.0,178.0,1.0,0.0,0.0,783.0,0.0,0.0,0.0,103.0,0.0,158.0,1.0,0.0,0.0,186.0,0.0,85.0,1.0,185.0,0.0
2023-03-21 04:46:27.678000+00:00,181.0,1.0,181.0,1.0,0.0,0.0,801.0,0.0,0.0,0.0,105.0,1.0,161.0,1.0,0.0,0.0,188.0,1.0,87.0,1.0,187.0,2.0
2023-03-21 04:46:32.678000+00:00,182.0,1.0,182.0,1.0,0.0,0.0,805.0,0.0,0.0,0.0,107.0,2.0,165.0,5.0,0.0,0.0,190.0,1.0,89.0,1.0,188.0,2.0
2023-03-21 04:46:37.678000+00:00,184.0,2.0,184.0,1.0,0.0,0.0,813.0,0.0,0.0,0.0,108.0,0.0,166.0,0.0,0.0,0.0,191.0,1.0,90.0,1.0,189.0,1.0
2023-03-21 04:46:42.678000+00:00,185.0,0.0,185.0,0.0,0.0,0.0,817.0,0.0,0.0,0.0,109.0,0.0,171.0,4.0,0.0,0.0,191.0,0.0,91.0,1.0,192.0,3.0
2023-03-21 04:46:47.678000+00:00,186.0,1.0,186.0,0.0,0.0,0.0,823.0,1.0,0.0,0.0,109.0,0.0,173.0,2.0,0.0,0.0,193.0,2.0,91.0,0.0,192.0,0.0
2023-03-21 04:46:52.678000+00:00,188.0,1.0,188.0,0.0,0.0,0.0,833.0,0.0,0.0,0.0,112.0,1.0,178.0,4.0,0.0,0.0,198.0,4.0,93.0,2.0,195.0,3.0
2023-03-21 04:46:57.678000+00:00,190.0,2.0,190.0,1.0,0.0,0.0,842.0,1.0,0.0,0.0,113.0,0.0,179.0,1.0,0.0,0.0,200.0,0.0,95.0,2.0,200.0,4.0
2023-03-21 04:47:02.678000+00:00,190.0,0.0,190.0,0.0,0.0,0.0,842.0,0.0,0.0,0.0,114.0,1.0,181.0,2.0,0.0,0.0,201.0,1.0,95.0,0.0,202.0,2.0
2023-03-21 04:47:07.678000+00:00,190.0,0.0,190.0,0.0,0.0,0.0,842.0,0.0,0.0,0.0,114.0,0.0,181.0,0.0,0.0,0.0,203.0,0.0,95.0,0.0,204.0,2.0
2023-03-21 04:47:12.678000+00:00,191.0,1.0,191.0,1.0,0.0,0.0,848.0,1.0,0.0,0.0,114.0,0.0,183.0,2.0,0.0,0.0,205.0,1.0,95.0,0.0,207.0,2.0
2023-03-21 04:47:17.678000+00:00,192.0,0.0,192.0,0.0,0.0,0.0,854.0,0.0,0.0,0.0,116.0,2.0,185.0,1.0,0.0,0.0,206.0,1.0,96.0,1.0,210.0,3.0
2023-03-21 04:47:22.678000+00:00,197.0,3.0,197.0,1.0,0.0,0.0,877.0,2.0,0.0,0.0,118.0,2.0,187.0,1.0,0.0,0.0,207.0,0.0,98.0,0.0,213.0,0.0
2023-03-21 04:47:27.678000+00:00,199.0,1.0,199.0,1.0,0.0,0.0,886.0,0.0,0.0,0.0,119.0,0.0,187.0,0.0,0.0,0.0,209.0,0.0,99.0,1.0,215.0,2.0
2023-03-21 04:47:32.678000+00:00,202.0,1.0,202.0,3.0,0.0,0.0,900.0,2.0,0.0,0.0,123.0,1.0,189.0,2.0,0.0,0.0,212.0,2.0,103.0,3.0,217.0,2.0
2023-03-21 04:47:37.678000+00:00,204.0,0.0,204.0,6.0,0.0,0.0,911.0,0.0,0.0,0.0,124.0,0.0,190.0,0.0,0.0,0.0,218.0,4.0,104.0,0.0,218.0,1.0
2023-03-21 04:47:42.678000+00:00,205.0,1.0,205.0,1.0,0.0,0.0,915.0,0.0,0.0,0.0,125.0,1.0,191.0,0.0,0.0,0.0,219.0,1.0,105.0,0.0,219.0,1.0
2023-03-21 04:47:47.678000+00:00,207.0,2.0,207.0,1.0,0.0,0.0,922.0,0.0,0.0,0.0,125.0,0.0,192.0,1.0,0.0,0.0,222.0,0.0,105.0,0.0,220.0,1.0
2023-03-21 04:47:52.678000+00:00,210.0,1.0,210.0,1.0,0.0,0.0,938.0,2.0,0.0,0.0,128.0,1.0,195.0,1.0,0.0,0.0,224.0,1.0,108.0,2.0,223.0,2.0
2023-03-21 04:47:57.678000+00:00,211.0,0.0,211.0,0.0,0.0,0.0,943.0,0.0,0.0,0.0,129.0,1.0,198.0,3.0,0.0,0.0,226.0,1.0,109.0,1.0,225.0,2.0
2023-03-21 04:48:02.678000+00:00,212.0,0.0,212.0,1.0,0.0,0.0,948.0,3.0,0.0,0.0,131.0,2.0,200.0,0.0,0.0,0.0,228.0,1.0,111.0,1.0,225.0,0.0
2023-03-21 04:48:07.678000+00:00,214.0,0.0,214.0,0.0,0.0,0.0,957.0,0.0,0.0,0.0,133.0,1.0,203.0,2.0,0.0,0.0,230.0,1.0,112.0,1.0,225.0,0.0
2023-03-21 04:48:12.678000+00:00,217.0,0.0,217.0,1.0,0.0,0.0,967.0,0.0,0.0,0.0,133.0,0.0,203.0,0.0,0.0,0.0,231.0,1.0,112.0,0.0,227.0,2.0
2023-03-21 04:48:17.678000+00:00,220.0,3.0,220.0,2.0,0.0,0.0,986.0,0.0,0.0,0.0,136.0,9.0,204.0,1.0,0.0,0.0,232.0,1.0,114.0,1.0,230.0,3.0
2023-03-21 04:48:22.678000+00:00,221.0,1.0,221.0,0.0,0.0,0.0,991.0,1.0,0.0,0.0,138.0,2.0,205.0,1.0,0.0,0.0,234.0,2.0,116.0,2.0,231.0,0.0
2023-03-21 04:48:27.678000+00:00,221.0,0.0,221.0,0.0,0.0,0.0,991.0,0.0,0.0,0.0,138.0,0.0,208.0,1.0,0.0,0.0,236.0,3.0,116.0,0.0,231.0,0.0
2023-03-21 04:48:32.678000+00:00,221.0,0.0,221.0,0.0,0.0,0.0,991.0,0.0,0.0,0.0,138.0,0.0,208.0,0.0,0.0,0.0,237.0,1.0,116.0,0.0,234.0,3.0
2023-03-21 04:48:37.678000+00:00,224.0,0.0,224.0,3.0,0.0,0.0,1005.0,1.0,0.0,0.0,140.0,2.0,210.0,1.0,0.0,0.0,239.0,2.0,118.0,2.0,238.0,4.0
2023-03-21 04:48:42.678000+00:00,227.0,2.0,227.0,0.0,0.0,0.0,1019.0,1.0,0.0,0.0,142.0,7.0,213.0,1.0,0.0,0.0,239.0,0.0,119.0,1.0,240.0,1.0
2023-03-21 04:48:47.678000+00:00,227.0,0.0,227.0,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,144.0,2.0,213.0,0.0,0.0,0.0,241.0,2.0,121.0,1.0,241.0,1.0
2023-03-21 04:48:52.678000+00:00,228.0,0.0,228.0,1.0,0.0,0.0,1023.0,1.0,0.0,0.0,144.0,0.0,216.0,0.0,0.0,0.0,244.0,1.0,121.0,0.0,242.0,0.0
2023-03-21 04:48:57.678000+00:00,231.0,0.0,231.0,1.0,0.0,0.0,1036.0,1.0,0.0,0.0,145.0,1.0,218.0,0.0,0.0,0.0,246.0,0.0,122.0,1.0,243.0,1.0
2023-03-21 04:49:02.678000+00:00,233.0,2.0,233.0,0.0,0.0,0.0,1044.0,1.0,0.0,0.0,147.0,0.0,219.0,0.0,0.0,0.0,248.0,7.0,124.0,2.0,244.0,0.0
2023-03-21 04:49:07.678000+00:00,234.0,1.0,234.0,1.0,0.0,0.0,1049.0,0.0,0.0,0.0,148.0,1.0,219.0,0.0,0.0,0.0,249.0,0.0,125.0,0.0,246.0,0.0
2023-03-21 04:49:12.678000+00:00,237.0,5.0,237.0,2.0,0.0,0.0,1064.0,0.0,0.0,0.0,149.0,0.0,220.0,0.0,0.0,0.0,251.0,1.0,126.0,0.0,248.0,1.0
2023-03-21 04:49:17.678000+00:00,238.0,1.0,238.0,0.0,0.0,0.0,1069.0,1.0,0.0,0.0,151.0,0.0,225.0,2.0,0.0,0.0,253.0,2.0,128.0,2.0,249.0,0.0
2023-03-21 04:49:22.678000+00:00,238.0,0.0,238.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,151.0,0.0,225.0,0.0,0.0,0.0,254.0,1.0,128.0,0.0,252.0,2.0
2023-03-21 04:49:27.678000+00:00,240.0,1.0,240.0,0.0,0.0,0.0,1078.0,0.0,0.0,0.0,152.0,1.0,226.0,0.0,0.0,0.0,255.0,1.0,129.0,1.0,254.0,2.0
2023-03-21 04:49:32.678000+00:00,242.0,1.0,242.0,1.0,0.0,0.0,1088.0,0.0,0.0,0.0,153.0,0.0,228.0,0.0,0.0,0.0,256.0,1.0,130.0,1.0,254.0,0.0
2023-03-21 04:49:37.678000+00:00,245.0,3.0,245.0,1.0,0.0,0.0,1101.0,1.0,0.0,0.0,154.0,0.0,230.0,2.0,0.0,0.0,260.0,1.0,131.0,0.0,255.0,0.0
2023-03-21 04:49:42.678000+00:00,247.0,2.0,247.0,1.0,0.0,0.0,1111.0,0.0,0.0,0.0,156.0,1.0,231.0,1.0,0.0,0.0,261.0,1.0,132.0,1.0,258.0,2.0
2023-03-21 04:49:47.678000+00:00,247.0,0.0,247.0,0.0,0.0,0.0,1111.0,0.0,0.0,0.0,158.0,2.0,233.0,0.0,0.0,0.0,262.0,1.0,134.0,1.0,260.0,1.0
2023-03-21 04:49:52.678000+00:00,249.0,0.0,249.0,1.0,0.0,0.0,1118.0,0.0,0.0,0.0,158.0,0.0,236.0,1.0,0.0,0.0,262.0,0.0,134.0,0.0,262.0,2.0
2023-03-21 04:49:57.678000+00:00,251.0,1.0,251.0,1.0,0.0,0.0,1128.0,1.0,0.0,0.0,160.0,2.0,238.0,1.0,0.0,0.0,264.0,1.0,136.0,3.0,263.0,0.0
2023-03-21 04:50:02.678000+00:00,252.0,1.0,252.0,1.0,0.0,0.0,1133.0,0.0,0.0,0.0,162.0,3.0,239.0,1.0,0.0,0.0,264.0,0.0,137.0,0.0,265.0,2.0
2023-03-21 04:50:07.678000+00:00,254.0,2.0,254.0,0.0,0.0,0.0,1142.0,1.0,0.0,0.0,163.0,1.0,241.0,0.0,0.0,0.0,267.0,2.0,138.0,1.0,267.0,1.0
2023-03-21 04:50:12.678000+00:00,257.0,0.0,257.0,2.0,0.0,0.0,1156.0,0.0,0.0,0.0,164.0,1.0,243.0,1.0,0.0,0.0,270.0,4.0,139.0,1.0,269.0,1.0
2023-03-21 04:50:17.678000+00:00,258.0,0.0,258.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0,167.0,2.0,243.0,0.0,0.0,0.0,271.0,0.0,142.0,2.0,269.0,0.0
2023-03-21 04:50:22.678000+00:00,258.0,0.0,258.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0,168.0,0.0,245.0,2.0,0.0,0.0,275.0,4.0,142.0,0.0,270.0,0.0
2023-03-21 04:50:27.678000+00:00,259.0,1.0,259.0,0.0,0.0,0.0,1165.0,0.0,0.0,0.0,168.0,0.0,247.0,2.0,0.0,0.0,275.0,0.0,142.0,0.0,270.0,0.0
2023-03-21 04:50:32.678000+00:00,260.0,0.0,260.0,0.0,0.0,0.0,1169.0,0.0,0.0,0.0,169.0,1.0,248.0,1.0,0.0,0.0,277.0,2.0,143.0,0.0,273.0,3.0
2023-03-21 04:50:37.678000+00:00,261.0,0.0,261.0,0.0,0.0,0.0,1174.0,0.0,0.0,0.0,169.0,0.0,250.0,1.0,0.0,0.0,279.0,0.0,143.0,0.0,276.0,3.0
2023-03-21 04:50:42.678000+00:00,264.0,1.0,264.0,0.0,0.0,0.0,1189.0,0.0,0.0,0.0,173.0,2.0,251.0,0.0,0.0,0.0,280.0,1.0,147.0,4.0,279.0,2.0
2023-03-21 04:50:47.678000+00:00,267.0,1.0,267.0,1.0,0.0,0.0,1202.0,0.0,0.0,0.0,175.0,0.0,253.0,0.0,0.0,0.0,281.0,0.0,149.0,2.0,280.0,0.0
2023-03-21 04:50:52.678000+00:00,268.0,0.0,268.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,177.0,0.0,255.0,1.0,0.0,0.0,282.0,1.0,151.0,0.0,281.0,0.0
2023-03-21 04:50:57.678000+00:00,271.0,2.0,271.0,2.0,0.0,0.0,1220.0,1.0,0.0,0.0,178.0,0.0,255.0,0.0,0.0,0.0,283.0,1.0,152.0,1.0,283.0,2.0
2023-03-21 04:51:02.678000+00:00,275.0,3.0,275.0,2.0,0.0,0.0,1239.0,4.0,0.0,0.0,180.0,1.0,256.0,1.0,0.0,0.0,283.0,0.0,154.0,2.0,283.0,0.0
2023-03-21 04:51:07.678000+00:00,275.0,0.0,275.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,181.0,1.0,257.0,0.0,0.0,0.0,286.0,2.0,155.0,1.0,286.0,2.0
