Unnamed: 0,timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum,rt_user_get_redis_count,rt_user_get_redis_sum
53,2023-03-13 16:52:35.408000+00:00,48.0,0.0,322.0,3.0,247.0,0.0,76.0,0.0
54,2023-03-13 16:52:40.408000+00:00,48.0,0.0,322.0,0.0,247.0,0.0,76.0,0.0
55,2023-03-13 16:52:45.408000+00:00,49.0,0.0,327.0,0.0,251.0,0.0,77.0,0.0
56,2023-03-13 16:52:50.408000+00:00,50.0,0.0,336.0,0.0,258.0,2.0,79.0,0.0
57,2023-03-13 16:52:55.408000+00:00,51.0,0.0,337.0,0.0,259.0,0.0,79.0,0.0
58,2023-03-13 16:53:00.408000+00:00,51.0,0.0,337.0,0.0,259.0,0.0,79.0,0.0
59,2023-03-13 16:53:05.408000+00:00,51.0,0.0,341.0,1.0,262.0,1.0,80.0,0.0
60,2023-03-13 16:53:10.408000+00:00,51.0,0.0,341.0,0.0,262.0,0.0,80.0,0.0
61,2023-03-13 16:53:15.408000+00:00,52.0,0.0,346.0,1.0,266.0,1.0,81.0,0.0
62,2023-03-13 16:53:20.408000+00:00,52.0,0.0,346.0,0.0,266.0,0.0,81.0,0.0
63,2023-03-13 16:53:25.408000+00:00,52.0,0.0,350.0,1.0,269.0,1.0,82.0,0.0
64,2023-03-13 16:53:30.408000+00:00,53.0,0.0,351.0,0.0,270.0,0.0,82.0,0.0
65,2023-03-13 16:53:35.408000+00:00,53.0,0.0,351.0,0.0,270.0,0.0,82.0,0.0
66,2023-03-13 16:53:40.408000+00:00,53.0,0.0,355.0,1.0,273.0,0.0,83.0,0.0
67,2023-03-13 16:53:45.408000+00:00,54.0,0.0,356.0,0.0,274.0,0.0,83.0,0.0
68,2023-03-13 16:53:50.408000+00:00,54.0,0.0,356.0,0.0,274.0,0.0,83.0,0.0
69,2023-03-13 16:53:55.408000+00:00,54.0,0.0,356.0,0.0,274.0,0.0,83.0,0.0
70,2023-03-13 16:54:00.408000+00:00,55.0,0.0,364.0,2.0,280.0,0.0,85.0,0.0
71,2023-03-13 16:54:05.408000+00:00,55.0,0.0,367.0,0.0,282.0,0.0,86.0,0.0
72,2023-03-13 16:54:10.408000+00:00,57.0,0.0,376.0,0.0,289.0,1.0,88.0,1.0
73,2023-03-13 16:54:15.408000+00:00,58.0,1.0,381.0,1.0,293.0,0.0,89.0,0.0
74,2023-03-13 16:54:20.408000+00:00,59.0,1.0,385.0,1.0,296.0,1.0,90.0,0.0
75,2023-03-13 16:54:25.408000+00:00,59.0,0.0,385.0,0.0,296.0,0.0,90.0,0.0
76,2023-03-13 16:54:30.408000+00:00,60.0,1.0,393.0,1.0,302.0,0.0,92.0,0.0
77,2023-03-13 16:54:35.408000+00:00,60.0,0.0,397.0,2.0,305.0,1.0,93.0,0.0
78,2023-03-13 16:54:40.408000+00:00,60.0,0.0,397.0,0.0,305.0,0.0,93.0,0.0
79,2023-03-13 16:54:45.408000+00:00,60.0,0.0,397.0,0.0,305.0,0.0,93.0,0.0
80,2023-03-13 16:54:50.408000+00:00,62.0,0.0,407.0,4.0,313.0,2.0,95.0,0.0
81,2023-03-13 16:54:55.408000+00:00,62.0,0.0,407.0,0.0,313.0,0.0,95.0,0.0
82,2023-03-13 16:55:00.408000+00:00,62.0,0.0,407.0,0.0,313.0,0.0,95.0,0.0
83,2023-03-13 16:55:05.408000+00:00,63.0,1.0,411.0,0.0,316.0,0.0,96.0,0.0
84,2023-03-13 16:55:10.408000+00:00,63.0,0.0,411.0,0.0,316.0,0.0,96.0,0.0
85,2023-03-13 16:55:15.408000+00:00,64.0,0.0,416.0,1.0,320.0,2.0,97.0,0.0
86,2023-03-13 16:55:20.408000+00:00,64.0,0.0,416.0,0.0,320.0,0.0,97.0,0.0
87,2023-03-13 16:55:25.408000+00:00,64.0,0.0,416.0,0.0,320.0,0.0,97.0,0.0
88,2023-03-13 16:55:30.408000+00:00,64.0,0.0,416.0,0.0,320.0,0.0,97.0,0.0
89,2023-03-13 16:55:35.408000+00:00,64.0,0.0,416.0,0.0,320.0,0.0,97.0,0.0
90,2023-03-13 16:55:40.408000+00:00,64.0,0.0,420.0,1.0,323.0,0.0,98.0,0.0
91,2023-03-13 16:55:45.408000+00:00,64.0,0.0,420.0,0.0,323.0,0.0,98.0,0.0
92,2023-03-13 16:55:50.408000+00:00,64.0,0.0,420.0,0.0,323.0,0.0,98.0,0.0
93,2023-03-13 16:55:55.408000+00:00,65.0,0.0,429.0,1.0,330.0,1.0,100.0,0.0
94,2023-03-13 16:56:00.408000+00:00,66.0,0.0,434.0,1.0,334.0,0.0,101.0,0.0
95,2023-03-13 16:56:05.410000+00:00,66.0,0.0,437.0,1.0,336.0,1.0,102.0,0.0
96,2023-03-13 16:56:10.408000+00:00,66.0,0.0,442.0,1.0,340.0,1.0,103.0,0.0
97,2023-03-13 16:56:15.408000+00:00,67.0,0.0,446.0,1.0,343.0,2.0,104.0,0.0
98,2023-03-13 16:56:20.408000+00:00,68.0,0.0,447.0,0.0,344.0,1.0,104.0,0.0
99,2023-03-13 16:56:25.408000+00:00,68.0,0.0,447.0,0.0,344.0,0.0,104.0,0.0
100,2023-03-13 16:56:30.408000+00:00,68.0,0.0,450.0,0.0,346.0,0.0,105.0,0.0
101,2023-03-13 16:56:35.408000+00:00,68.0,0.0,453.0,0.0,348.0,0.0,106.0,0.0
102,2023-03-13 16:56:40.408000+00:00,68.0,0.0,453.0,0.0,348.0,0.0,106.0,0.0
103,2023-03-13 16:56:45.408000+00:00,68.0,0.0,453.0,0.0,348.0,0.0,106.0,0.0
104,2023-03-13 16:56:50.408000+00:00,68.0,0.0,453.0,0.0,348.0,0.0,107.0,0.0
105,2023-03-13 16:56:55.408000+00:00,69.0,0.0,458.0,0.0,352.0,0.0,108.0,0.0
106,2023-03-13 16:57:00.408000+00:00,69.0,0.0,461.0,1.0,354.0,1.0,108.0,0.0
107,2023-03-13 16:57:05.408000+00:00,70.0,0.0,466.0,0.0,358.0,0.0,109.0,0.0
108,2023-03-13 16:57:10.408000+00:00,70.0,0.0,470.0,1.0,361.0,0.0,110.0,0.0
109,2023-03-13 16:57:15.408000+00:00,70.0,0.0,470.0,0.0,361.0,0.0,110.0,0.0
110,2023-03-13 16:57:20.408000+00:00,70.0,0.0,474.0,1.0,364.0,0.0,111.0,0.0
111,2023-03-13 16:57:25.408000+00:00,71.0,0.0,475.0,0.0,365.0,0.0,111.0,0.0
112,2023-03-13 16:57:30.408000+00:00,71.0,0.0,475.0,0.0,365.0,0.0,111.0,0.0
113,2023-03-13 16:57:35.408000+00:00,71.0,0.0,475.0,0.0,365.0,0.0,111.0,0.0
114,2023-03-13 16:57:40.408000+00:00,71.0,0.0,475.0,0.0,365.0,0.0,111.0,0.0
115,2023-03-13 16:57:45.408000+00:00,71.0,0.0,478.0,0.0,367.0,0.0,112.0,0.0
116,2023-03-13 16:57:50.408000+00:00,72.0,0.0,479.0,0.0,368.0,0.0,112.0,0.0
117,2023-03-13 16:57:55.408000+00:00,72.0,0.0,479.0,0.0,368.0,0.0,112.0,0.0
118,2023-03-13 16:58:00.408000+00:00,72.0,0.0,479.0,0.0,368.0,0.0,112.0,0.0
119,2023-03-13 16:58:05.408000+00:00,73.0,0.0,488.0,3.0,375.0,2.0,114.0,0.0
120,2023-03-13 16:58:10.408000+00:00,74.0,0.0,488.0,0.0,375.0,0.0,114.0,0.0
121,2023-03-13 16:58:15.408000+00:00,75.0,0.0,497.0,4.0,382.0,1.0,116.0,0.0
122,2023-03-13 16:58:20.408000+00:00,75.0,0.0,498.0,0.0,382.0,0.0,117.0,0.0
123,2023-03-13 16:58:25.408000+00:00,77.0,0.0,507.0,1.0,389.0,1.0,118.0,0.0
124,2023-03-13 16:58:30.408000+00:00,77.0,0.0,507.0,0.0,389.0,0.0,118.0,0.0
125,2023-03-13 16:58:35.408000+00:00,77.0,0.0,510.0,0.0,391.0,1.0,119.0,0.0
126,2023-03-13 16:58:40.408000+00:00,78.0,0.0,511.0,0.0,392.0,0.0,119.0,0.0
127,2023-03-13 16:58:45.408000+00:00,79.0,0.0,520.0,6.0,399.0,2.0,121.0,0.0
128,2023-03-13 16:58:50.408000+00:00,80.0,1.0,521.0,0.0,400.0,0.0,121.0,0.0
129,2023-03-13 16:58:55.408000+00:00,80.0,0.0,521.0,0.0,400.0,0.0,121.0,0.0
130,2023-03-13 16:59:00.408000+00:00,80.0,0.0,521.0,0.0,400.0,0.0,122.0,0.0
131,2023-03-13 16:59:05.408000+00:00,81.0,0.0,526.0,2.0,404.0,1.0,122.0,0.0
132,2023-03-13 16:59:10.408000+00:00,81.0,0.0,526.0,0.0,404.0,0.0,122.0,0.0
133,2023-03-13 16:59:15.408000+00:00,81.0,0.0,529.0,0.0,406.0,0.0,123.0,1.0
134,2023-03-13 16:59:20.408000+00:00,82.0,1.0,534.0,2.0,410.0,0.0,125.0,1.0
135,2023-03-13 16:59:25.408000+00:00,83.0,0.0,539.0,0.0,414.0,1.0,125.0,0.0
136,2023-03-13 16:59:30.408000+00:00,83.0,0.0,539.0,0.0,414.0,0.0,125.0,0.0
137,2023-03-13 16:59:35.408000+00:00,84.0,0.0,544.0,0.0,418.0,4.0,126.0,1.0
138,2023-03-13 16:59:40.408000+00:00,84.0,0.0,544.0,0.0,418.0,0.0,126.0,0.0
139,2023-03-13 16:59:45.408000+00:00,84.0,0.0,544.0,0.0,418.0,0.0,126.0,0.0
140,2023-03-13 16:59:50.408000+00:00,84.0,0.0,544.0,0.0,418.0,0.0,126.0,0.0
141,2023-03-13 16:59:55.408000+00:00,85.0,1.0,549.0,0.0,422.0,0.0,127.0,1.0
142,2023-03-13 17:00:00.408000+00:00,86.0,0.0,554.0,0.0,426.0,1.0,129.0,0.0
143,2023-03-13 17:00:05.408000+00:00,86.0,0.0,558.0,0.0,429.0,0.0,129.0,0.0
144,2023-03-13 17:00:10.408000+00:00,86.0,0.0,562.0,2.0,432.0,0.0,130.0,0.0
145,2023-03-13 17:00:15.408000+00:00,88.0,0.0,568.0,0.0,437.0,1.0,131.0,0.0
146,2023-03-13 17:00:20.408000+00:00,89.0,0.0,572.0,0.0,440.0,1.0,132.0,0.0
147,2023-03-13 17:00:25.408000+00:00,89.0,0.0,572.0,0.0,440.0,0.0,132.0,0.0
148,2023-03-13 17:00:30.408000+00:00,90.0,0.0,577.0,0.0,444.0,0.0,133.0,1.0
149,2023-03-13 17:00:35.408000+00:00,90.0,0.0,580.0,1.0,446.0,1.0,134.0,0.0
150,2023-03-13 17:00:40.408000+00:00,90.0,0.0,580.0,0.0,446.0,0.0,134.0,0.0
151,2023-03-13 17:00:45.408000+00:00,90.0,0.0,580.0,0.0,446.0,0.0,134.0,0.0
152,2023-03-13 17:00:50.408000+00:00,90.0,0.0,580.0,0.0,446.0,0.0,134.0,0.0
153,2023-03-13 17:00:55.408000+00:00,91.0,0.0,585.0,0.0,450.0,0.0,135.0,1.0
154,2023-03-13 17:01:00.408000+00:00,91.0,0.0,589.0,1.0,453.0,0.0,136.0,0.0
155,2023-03-13 17:01:05.408000+00:00,92.0,0.0,594.0,1.0,457.0,1.0,137.0,1.0
156,2023-03-13 17:01:10.408000+00:00,92.0,0.0,594.0,0.0,457.0,0.0,137.0,0.0
157,2023-03-13 17:01:15.408000+00:00,93.0,0.0,598.0,1.0,460.0,0.0,138.0,1.0
158,2023-03-13 17:01:20.408000+00:00,93.0,0.0,598.0,0.0,460.0,0.0,138.0,0.0
159,2023-03-13 17:01:25.408000+00:00,94.0,0.0,603.0,1.0,464.0,1.0,140.0,0.0
160,2023-03-13 17:01:30.408000+00:00,95.0,0.0,608.0,0.0,468.0,0.0,140.0,0.0
161,2023-03-13 17:01:35.408000+00:00,95.0,0.0,608.0,0.0,468.0,0.0,140.0,0.0
162,2023-03-13 17:01:40.408000+00:00,95.0,0.0,608.0,0.0,468.0,0.0,140.0,0.0
163,2023-03-13 17:01:45.408000+00:00,95.0,0.0,608.0,0.0,468.0,0.0,140.0,0.0
164,2023-03-13 17:01:50.408000+00:00,95.0,0.0,608.0,0.0,468.0,0.0,140.0,0.0
165,2023-03-13 17:01:55.408000+00:00,95.0,0.0,608.0,0.0,468.0,0.0,140.0,0.0
166,2023-03-13 17:02:00.408000+00:00,96.0,0.0,612.0,0.0,471.0,1.0,141.0,0.0
167,2023-03-13 17:02:05.408000+00:00,97.0,0.0,621.0,3.0,478.0,1.0,143.0,1.0
168,2023-03-13 17:02:10.408000+00:00,99.0,0.0,635.0,0.0,489.0,1.0,146.0,0.0
169,2023-03-13 17:02:15.408000+00:00,100.0,0.0,635.0,0.0,489.0,0.0,146.0,0.0
170,2023-03-13 17:02:20.408000+00:00,100.0,0.0,635.0,0.0,489.0,0.0,146.0,0.0
171,2023-03-13 17:02:25.408000+00:00,100.0,0.0,635.0,0.0,489.0,0.0,146.0,0.0
172,2023-03-13 17:02:30.408000+00:00,100.0,0.0,635.0,0.0,489.0,0.0,146.0,0.0
173,2023-03-13 17:02:35.408000+00:00,100.0,0.0,635.0,0.0,489.0,0.0,146.0,0.0
174,2023-03-13 17:02:40.408000+00:00,100.0,0.0,635.0,0.0,489.0,0.0,146.0,0.0
175,2023-03-13 17:02:45.408000+00:00,100.0,0.0,635.0,0.0,489.0,0.0,146.0,0.0
176,2023-03-13 17:02:50.408000+00:00,100.0,0.0,638.0,0.0,491.0,0.0,147.0,0.0
177,2023-03-13 17:02:55.408000+00:00,101.0,0.0,639.0,0.0,492.0,0.0,147.0,0.0
178,2023-03-13 17:03:00.408000+00:00,101.0,0.0,639.0,0.0,492.0,0.0,147.0,0.0
179,2023-03-13 17:03:05.408000+00:00,101.0,0.0,639.0,0.0,492.0,0.0,147.0,0.0
180,2023-03-13 17:03:10.408000+00:00,103.0,0.0,649.0,2.0,500.0,0.0,149.0,0.0
181,2023-03-13 17:03:15.408000+00:00,106.0,1.0,664.0,3.0,512.0,1.0,152.0,1.0
182,2023-03-13 17:03:20.408000+00:00,106.0,0.0,668.0,0.0,515.0,0.0,153.0,0.0
183,2023-03-13 17:03:25.408000+00:00,108.0,0.0,677.0,3.0,522.0,1.0,155.0,0.0
184,2023-03-13 17:03:30.408000+00:00,109.0,0.0,678.0,0.0,523.0,0.0,156.0,0.0
185,2023-03-13 17:03:35.408000+00:00,109.0,0.0,681.0,0.0,525.0,0.0,156.0,0.0
186,2023-03-13 17:03:40.408000+00:00,109.0,0.0,685.0,1.0,528.0,1.0,157.0,0.0
187,2023-03-13 17:03:45.408000+00:00,109.0,0.0,685.0,0.0,528.0,0.0,157.0,0.0
188,2023-03-13 17:03:50.408000+00:00,110.0,0.0,690.0,0.0,532.0,1.0,158.0,1.0
189,2023-03-13 17:03:55.408000+00:00,111.0,0.0,695.0,0.0,536.0,0.0,160.0,2.0
190,2023-03-13 17:04:00.408000+00:00,112.0,1.0,707.0,0.0,545.0,2.0,163.0,0.0
191,2023-03-13 17:04:05.408000+00:00,115.0,1.0,712.0,1.0,549.0,0.0,163.0,0.0
192,2023-03-13 17:04:10.408000+00:00,115.0,0.0,712.0,0.0,549.0,0.0,163.0,0.0
193,2023-03-13 17:04:15.410000+00:00,117.0,0.0,726.0,1.0,560.0,2.0,166.0,1.0
194,2023-03-13 17:04:20.408000+00:00,117.0,0.0,726.0,0.0,560.0,0.0,166.0,0.0
195,2023-03-13 17:04:25.408000+00:00,117.0,0.0,730.0,1.0,563.0,1.0,168.0,1.0
196,2023-03-13 17:04:30.408000+00:00,117.0,0.0,734.0,0.0,566.0,0.0,168.0,0.0
197,2023-03-13 17:04:35.408000+00:00,117.0,0.0,738.0,0.0,569.0,1.0,169.0,0.0
198,2023-03-13 17:04:40.408000+00:00,119.0,0.0,744.0,0.0,574.0,0.0,170.0,0.0
199,2023-03-13 17:04:45.408000+00:00,120.0,0.0,748.0,0.0,577.0,1.0,171.0,0.0
200,2023-03-13 17:04:50.408000+00:00,120.0,0.0,752.0,0.0,580.0,1.0,172.0,0.0
201,2023-03-13 17:04:55.408000+00:00,122.0,0.0,758.0,0.0,585.0,1.0,173.0,0.0
202,2023-03-13 17:05:00.408000+00:00,124.0,0.0,767.0,2.0,592.0,0.0,177.0,0.0
203,2023-03-13 17:05:05.408000+00:00,125.0,0.0,776.0,1.0,599.0,3.0,177.0,0.0
204,2023-03-13 17:05:10.408000+00:00,125.0,0.0,783.0,1.0,604.0,0.0,180.0,2.0
205,2023-03-13 17:05:15.408000+00:00,128.0,0.0,797.0,5.0,615.0,1.0,182.0,0.0
206,2023-03-13 17:05:20.408000+00:00,130.0,0.0,799.0,1.0,617.0,0.0,183.0,1.0
207,2023-03-13 17:05:25.408000+00:00,131.0,0.0,804.0,0.0,621.0,0.0,183.0,0.0
208,2023-03-13 17:05:30.408000+00:00,131.0,0.0,804.0,0.0,621.0,0.0,183.0,0.0
209,2023-03-13 17:05:35.408000+00:00,131.0,0.0,804.0,0.0,621.0,0.0,183.0,0.0
210,2023-03-13 17:05:40.408000+00:00,132.0,1.0,812.0,1.0,627.0,1.0,185.0,1.0
211,2023-03-13 17:05:45.408000+00:00,133.0,0.0,816.0,0.0,630.0,0.0,186.0,0.0
212,2023-03-13 17:05:50.408000+00:00,134.0,0.0,830.0,2.0,641.0,1.0,189.0,1.0
213,2023-03-13 17:05:55.408000+00:00,135.0,1.0,830.0,0.0,641.0,0.0,190.0,1.0
214,2023-03-13 17:06:00.408000+00:00,137.0,1.0,843.0,2.0,651.0,1.0,192.0,1.0
215,2023-03-13 17:06:05.408000+00:00,138.0,0.0,844.0,0.0,652.0,1.0,192.0,0.0
216,2023-03-13 17:06:10.408000+00:00,138.0,0.0,847.0,0.0,654.0,1.0,193.0,0.0
217,2023-03-13 17:06:15.408000+00:00,139.0,0.0,848.0,0.0,655.0,0.0,193.0,0.0
218,2023-03-13 17:06:20.408000+00:00,139.0,0.0,851.0,1.0,657.0,0.0,194.0,0.0
219,2023-03-13 17:06:25.408000+00:00,140.0,0.0,853.0,1.0,659.0,0.0,194.0,0.0
220,2023-03-13 17:06:30.408000+00:00,140.0,0.0,856.0,0.0,661.0,0.0,195.0,0.0
221,2023-03-13 17:06:35.408000+00:00,143.0,0.0,866.0,2.0,669.0,2.0,197.0,0.0
222,2023-03-13 17:06:40.408000+00:00,143.0,0.0,866.0,0.0,669.0,0.0,197.0,0.0
223,2023-03-13 17:06:45.408000+00:00,143.0,0.0,866.0,0.0,669.0,0.0,197.0,0.0
224,2023-03-13 17:06:50.408000+00:00,144.0,0.0,871.0,1.0,673.0,0.0,198.0,0.0
225,2023-03-13 17:06:55.408000+00:00,146.0,0.0,881.0,3.0,681.0,0.0,200.0,1.0
226,2023-03-13 17:07:00.408000+00:00,147.0,0.0,886.0,1.0,685.0,1.0,201.0,0.0
227,2023-03-13 17:07:05.408000+00:00,148.0,0.0,895.0,0.0,692.0,1.0,203.0,0.0
228,2023-03-13 17:07:10.408000+00:00,151.0,0.0,905.0,2.0,700.0,1.0,205.0,0.0
229,2023-03-13 17:07:15.408000+00:00,151.0,0.0,909.0,1.0,703.0,0.0,206.0,0.0
230,2023-03-13 17:07:20.408000+00:00,152.0,0.0,918.0,0.0,710.0,3.0,208.0,0.0
231,2023-03-13 17:07:25.408000+00:00,153.0,0.0,919.0,0.0,711.0,0.0,208.0,0.0
232,2023-03-13 17:07:30.408000+00:00,153.0,0.0,919.0,0.0,711.0,0.0,208.0,0.0
233,2023-03-13 17:07:35.408000+00:00,153.0,0.0,919.0,0.0,711.0,0.0,208.0,0.0
234,2023-03-13 17:07:40.408000+00:00,153.0,0.0,919.0,0.0,711.0,0.0,208.0,0.0
235,2023-03-13 17:07:45.408000+00:00,153.0,0.0,919.0,0.0,711.0,0.0,209.0,1.0
236,2023-03-13 17:07:50.408000+00:00,157.0,0.0,938.0,1.0,726.0,1.0,212.0,0.0
237,2023-03-13 17:07:55.408000+00:00,158.0,0.0,943.0,0.0,730.0,1.0,213.0,0.0
238,2023-03-13 17:08:00.408000+00:00,158.0,0.0,944.0,0.0,731.0,0.0,215.0,0.0
239,2023-03-13 17:08:05.408000+00:00,159.0,0.0,954.0,1.0,738.0,1.0,216.0,1.0
240,2023-03-13 17:08:10.408000+00:00,160.0,0.0,960.0,2.0,743.0,0.0,217.0,0.0
241,2023-03-13 17:08:15.408000+00:00,161.0,0.0,961.0,1.0,744.0,0.0,217.0,0.0
242,2023-03-13 17:08:20.408000+00:00,161.0,0.0,965.0,1.0,747.0,0.0,219.0,1.0
243,2023-03-13 17:08:25.408000+00:00,162.0,0.0,970.0,0.0,751.0,0.0,219.0,0.0
244,2023-03-13 17:08:30.408000+00:00,162.0,0.0,970.0,0.0,751.0,0.0,219.0,0.0
245,2023-03-13 17:08:35.408000+00:00,162.0,0.0,970.0,0.0,751.0,0.0,219.0,0.0
246,2023-03-13 17:08:40.408000+00:00,162.0,0.0,970.0,0.0,751.0,0.0,220.0,1.0
247,2023-03-13 17:08:45.408000+00:00,163.0,0.0,975.0,2.0,755.0,0.0,220.0,0.0
248,2023-03-13 17:08:50.408000+00:00,163.0,0.0,980.0,2.0,759.0,1.0,221.0,0.0
249,2023-03-13 17:08:55.408000+00:00,164.0,0.0,980.0,0.0,759.0,0.0,221.0,0.0
250,2023-03-13 17:09:00.408000+00:00,165.0,0.0,985.0,0.0,763.0,0.0,222.0,1.0
251,2023-03-13 17:09:05.408000+00:00,168.0,0.0,1002.0,2.0,776.0,0.0,226.0,1.0
252,2023-03-13 17:09:10.408000+00:00,169.0,0.0,1008.0,1.0,781.0,0.0,228.0,0.0
253,2023-03-13 17:09:15.408000+00:00,173.0,0.0,1021.0,0.0,791.0,2.0,230.0,0.0
