Unnamed: 0,timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
304,2023-03-13 17:13:30.408000+00:00,555.0,2.0,147.0,0.006523999999999905
305,2023-03-13 17:13:35.408000+00:00,557.0,0.0,147.0,0.0
306,2023-03-13 17:13:40.408000+00:00,557.0,0.0,147.0,0.0
307,2023-03-13 17:13:45.408000+00:00,557.0,0.0,147.0,0.0
308,2023-03-13 17:13:50.408000+00:00,557.0,0.0,147.0,0.0
309,2023-03-13 17:13:55.408000+00:00,557.0,0.0,147.0,0.0
310,2023-03-13 17:14:00.408000+00:00,559.0,1.0,147.0,0.0
311,2023-03-13 17:14:05.408000+00:00,561.0,0.0,147.0,0.0
312,2023-03-13 17:14:10.408000+00:00,565.0,0.0,147.0,0.0
313,2023-03-13 17:14:15.408000+00:00,569.0,1.0,149.0,0.012057000000000095
314,2023-03-13 17:14:20.408000+00:00,571.0,1.0,149.0,0.0
315,2023-03-13 17:14:25.408000+00:00,571.0,0.0,149.0,0.0
316,2023-03-13 17:14:30.408000+00:00,571.0,0.0,149.0,0.0
317,2023-03-13 17:14:35.408000+00:00,571.0,0.0,149.0,0.0
318,2023-03-13 17:14:40.408000+00:00,571.0,0.0,149.0,0.0
319,2023-03-13 17:14:45.408000+00:00,573.0,1.0,150.0,0.006553000000000003
320,2023-03-13 17:14:50.408000+00:00,579.0,2.0,152.0,0.012362000000000095
321,2023-03-13 17:14:55.408000+00:00,581.0,2.0,152.0,0.0
322,2023-03-13 17:15:00.408000+00:00,583.0,1.0,153.0,0.005647999999999903
323,2023-03-13 17:15:05.408000+00:00,585.0,0.0,154.0,0.005549999999999999
324,2023-03-13 17:15:10.408000+00:00,585.0,0.0,154.0,0.0
325,2023-03-13 17:15:15.408000+00:00,585.0,0.0,154.0,0.0
326,2023-03-13 17:15:20.408000+00:00,585.0,0.0,154.0,0.0
327,2023-03-13 17:15:25.408000+00:00,589.0,1.0,154.0,0.0
328,2023-03-13 17:15:30.408000+00:00,593.0,2.0,155.0,0.006697000000000092
329,2023-03-13 17:15:35.408000+00:00,593.0,0.0,155.0,0.0
330,2023-03-13 17:15:40.408000+00:00,593.0,0.0,155.0,0.0
331,2023-03-13 17:15:45.408000+00:00,595.0,1.0,155.0,0.0
332,2023-03-13 17:15:50.408000+00:00,599.0,1.0,156.0,0.005084000000000005
333,2023-03-13 17:15:55.408000+00:00,599.0,0.0,156.0,0.0
334,2023-03-13 17:16:00.408000+00:00,599.0,0.0,156.0,0.0
335,2023-03-13 17:16:05.408000+00:00,601.0,1.0,158.0,0.012010000000000104
336,2023-03-13 17:16:10.408000+00:00,603.0,0.0,159.0,0.005559000000000092
337,2023-03-13 17:16:15.408000+00:00,603.0,0.0,159.0,0.0
338,2023-03-13 17:16:20.408000+00:00,607.0,1.0,160.0,0.005825999999999998
339,2023-03-13 17:16:25.408000+00:00,607.0,0.0,160.0,0.0
340,2023-03-13 17:16:30.408000+00:00,609.0,1.0,160.0,0.0
341,2023-03-13 17:16:35.408000+00:00,609.0,0.0,160.0,0.0
342,2023-03-13 17:16:40.408000+00:00,609.0,0.0,160.0,0.0
343,2023-03-13 17:16:45.408000+00:00,609.0,0.0,160.0,0.0
344,2023-03-13 17:16:50.408000+00:00,613.0,2.0,161.0,0.005790999999999907
345,2023-03-13 17:16:55.408000+00:00,615.0,1.0,161.0,0.0
346,2023-03-13 17:17:00.408000+00:00,617.0,1.0,162.0,0.013045000000000001
347,2023-03-13 17:17:05.408000+00:00,621.0,1.0,163.0,0.006454000000000015
348,2023-03-13 17:17:10.408000+00:00,623.0,1.0,163.0,0.0
349,2023-03-13 17:17:15.408000+00:00,627.0,1.0,164.0,0.005917999999999979
