timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
2023-03-20 09:40:25.408000+00:00,328.0,3.0,60.0,0.006336000000000008
2023-03-20 09:40:30.408000+00:00,332.0,1.0,62.0,0.021901999999999977
2023-03-20 09:40:35.408000+00:00,336.0,2.0,63.0,0.006457000000000046
2023-03-20 09:40:40.408000+00:00,340.0,3.0,63.0,0.0
2023-03-20 09:40:45.408000+00:00,344.0,0.0,64.0,0.005886999999999976
2023-03-20 09:40:50.408000+00:00,350.0,1.0,67.0,0.016993999999999954
2023-03-20 09:40:55.408000+00:00,354.0,0.0,68.0,0.006000000000000005
2023-03-20 09:41:00.408000+00:00,358.0,1.0,69.0,0.0065150000000000485
2023-03-20 09:41:05.408000+00:00,362.0,1.0,71.0,0.012212000000000112
2023-03-20 09:41:10.408000+00:00,366.0,1.0,73.0,0.012008999999999992
2023-03-20 09:41:15.408000+00:00,370.0,3.0,73.0,0.0
2023-03-20 09:41:20.408000+00:00,372.0,1.0,73.0,0.0
2023-03-20 09:41:25.408000+00:00,374.0,0.0,73.0,0.0
2023-03-20 09:41:30.408000+00:00,378.0,1.0,74.0,0.006152000000000046
2023-03-20 09:41:35.408000+00:00,386.0,0.0,75.0,0.00763999999999998
2023-03-20 09:41:40.408000+00:00,388.0,1.0,75.0,0.0
2023-03-20 09:41:45.408000+00:00,390.0,0.0,75.0,0.0
2023-03-20 09:41:50.408000+00:00,402.0,4.0,78.0,0.0223580000000001
2023-03-20 09:41:55.408000+00:00,406.0,1.0,81.0,0.018079999999999985
2023-03-20 09:42:00.408000+00:00,410.0,2.0,81.0,0.0
2023-03-20 09:42:05.408000+00:00,416.0,3.0,82.0,0.0064890000000000225
2023-03-20 09:42:10.408000+00:00,420.0,0.0,82.0,0.0
2023-03-20 09:42:15.408000+00:00,424.0,2.0,82.0,0.0
2023-03-20 09:42:20.408000+00:00,426.0,0.0,83.0,0.006492999999999971
2023-03-20 09:42:25.408000+00:00,430.0,1.0,85.0,0.011611000000000038
2023-03-20 09:42:30.408000+00:00,432.0,0.0,86.0,0.0062349999999999905
2023-03-20 09:42:35.408000+00:00,434.0,1.0,86.0,0.0
2023-03-20 09:42:40.408000+00:00,434.0,0.0,86.0,0.0
2023-03-20 09:42:45.408000+00:00,434.0,0.0,86.0,0.0
2023-03-20 09:42:50.408000+00:00,440.0,1.0,88.0,0.012197000000000013
2023-03-20 09:42:55.408000+00:00,442.0,1.0,89.0,0.006905999999999968
2023-03-20 09:43:00.408000+00:00,448.0,1.0,89.0,0.0
2023-03-20 09:43:05.408000+00:00,453.0,2.0,91.0,0.02849400000000002
2023-03-20 09:43:10.408000+00:00,456.0,0.0,92.0,0.0063750000000000195
2023-03-20 09:43:15.408000+00:00,460.0,1.0,94.0,0.01195999999999997
2023-03-20 09:43:20.408000+00:00,462.0,1.0,94.0,0.0
2023-03-20 09:43:25.408000+00:00,466.0,2.0,94.0,0.0
2023-03-20 09:43:30.408000+00:00,466.0,0.0,94.0,0.0
2023-03-20 09:43:35.408000+00:00,472.0,2.0,96.0,0.011797000000000002
2023-03-20 09:43:40.408000+00:00,476.0,1.0,96.0,0.0
2023-03-20 09:43:45.408000+00:00,478.0,0.0,97.0,0.00580099999999989
2023-03-20 09:43:50.408000+00:00,483.0,2.0,100.0,0.03196300000000002
2023-03-20 09:43:55.408000+00:00,486.0,0.0,100.0,0.0
2023-03-20 09:44:00.408000+00:00,490.0,4.0,101.0,0.004638999999999893
2023-03-20 09:44:05.408000+00:00,498.0,1.0,103.0,0.015075000000000005
2023-03-20 09:44:10.408000+00:00,502.0,2.0,103.0,0.0
2023-03-20 09:44:15.408000+00:00,504.0,1.0,104.0,0.005711000000000077
2023-03-20 09:44:20.408000+00:00,506.0,0.0,105.0,0.0063929999999999265
2023-03-20 09:44:25.408000+00:00,506.0,0.0,105.0,0.0
2023-03-20 09:44:30.408000+00:00,510.0,2.0,106.0,0.005884999999999974
2023-03-20 09:44:35.408000+00:00,512.0,0.0,106.0,0.0
2023-03-20 09:44:40.408000+00:00,514.0,0.0,106.0,0.0
2023-03-20 09:44:45.408000+00:00,514.0,0.0,106.0,0.0
2023-03-20 09:44:50.408000+00:00,518.0,2.0,106.0,0.0
2023-03-20 09:44:55.408000+00:00,518.0,0.0,106.0,0.0
2023-03-20 09:45:00.408000+00:00,518.0,0.0,106.0,0.0
2023-03-20 09:45:05.408000+00:00,524.0,2.0,107.0,0.004628000000000104
2023-03-20 09:45:10.408000+00:00,536.0,4.0,110.0,0.018220999999999904
2023-03-20 09:45:15.408000+00:00,542.0,2.0,111.0,0.005758000000000013
2023-03-20 09:45:20.408000+00:00,546.0,1.0,112.0,0.005644000000000093
2023-03-20 09:45:25.408000+00:00,548.0,0.0,112.0,0.0
2023-03-20 09:45:30.408000+00:00,550.0,1.0,114.0,0.015021000000000007
2023-03-20 09:45:35.408000+00:00,552.0,0.0,114.0,0.0
2023-03-20 09:45:40.408000+00:00,552.0,0.0,114.0,0.0
2023-03-20 09:45:45.408000+00:00,558.0,4.0,115.0,0.005338999999999983
2023-03-20 09:45:50.408000+00:00,566.0,2.0,118.0,0.021999000000000102
2023-03-20 09:45:55.408000+00:00,566.0,0.0,118.0,0.0
2023-03-20 09:46:00.408000+00:00,568.0,0.0,119.0,0.006229000000000012
2023-03-20 09:46:05.408000+00:00,572.0,1.0,120.0,0.005579000000000001
2023-03-20 09:46:10.408000+00:00,574.0,0.0,120.0,0.0
2023-03-20 09:46:15.408000+00:00,582.0,2.0,122.0,0.012441000000000008
2023-03-20 09:46:20.408000+00:00,584.0,1.0,123.0,0.006142999999999982
2023-03-20 09:46:25.408000+00:00,586.0,1.0,123.0,0.0
2023-03-20 09:46:30.408000+00:00,588.0,0.0,123.0,0.0
2023-03-20 09:46:35.408000+00:00,592.0,1.0,123.0,0.0
2023-03-20 09:46:40.408000+00:00,596.0,3.0,125.0,0.010741
2023-03-20 09:46:45.408000+00:00,600.0,1.0,126.0,0.00579300000000002
2023-03-20 09:46:50.408000+00:00,600.0,0.0,126.0,0.0
2023-03-20 09:46:55.408000+00:00,604.0,2.0,128.0,0.011731999999999992
2023-03-20 09:47:00.408000+00:00,604.0,0.0,128.0,0.0
2023-03-20 09:47:05.408000+00:00,610.0,1.0,130.0,0.012203999999999993
2023-03-20 09:47:10.408000+00:00,616.0,0.0,132.0,0.011722999999999997
2023-03-20 09:47:15.408000+00:00,622.0,3.0,132.0,0.0
2023-03-20 09:47:20.408000+00:00,622.0,0.0,132.0,0.0
2023-03-20 09:47:25.408000+00:00,626.0,1.0,135.0,0.01702400000000001
2023-03-20 09:47:30.408000+00:00,628.0,1.0,136.0,0.005656999999999995
2023-03-20 09:47:35.408000+00:00,632.0,0.0,137.0,0.005768999999999899
2023-03-20 09:47:40.408000+00:00,634.0,1.0,137.0,0.0
2023-03-20 09:47:45.408000+00:00,636.0,1.0,139.0,0.051560999999999996
2023-03-20 09:47:50.408000+00:00,640.0,0.0,140.0,0.006024
2023-03-20 09:47:55.408000+00:00,640.0,0.0,140.0,0.0
2023-03-20 09:48:00.408000+00:00,644.0,3.0,143.0,0.0178139999999999
2023-03-20 09:48:05.408000+00:00,646.0,0.0,144.0,0.0060490000000000006
2023-03-20 09:48:10.408000+00:00,650.0,2.0,144.0,0.0
2023-03-20 09:48:15.408000+00:00,656.0,3.0,145.0,0.005701000000000001
2023-03-20 09:48:20.408000+00:00,656.0,0.0,145.0,0.0
2023-03-20 09:48:25.408000+00:00,660.0,1.0,145.0,0.0
2023-03-20 09:48:30.408000+00:00,664.0,2.0,145.0,0.0
2023-03-20 09:48:35.408000+00:00,668.0,1.0,145.0,0.0
2023-03-20 09:48:40.408000+00:00,678.0,2.0,148.0,0.0177590000000001
2023-03-20 09:48:45.408000+00:00,678.0,0.0,148.0,0.0
2023-03-20 09:48:50.408000+00:00,678.0,0.0,148.0,0.0
2023-03-20 09:48:55.408000+00:00,680.0,0.0,150.0,0.011636999999999995
2023-03-20 09:49:00.408000+00:00,686.0,2.0,152.0,0.011794000000000006
2023-03-20 09:49:05.408000+00:00,688.0,1.0,152.0,0.0
2023-03-20 09:49:10.408000+00:00,694.0,2.0,153.0,0.005666000000000095
2023-03-20 09:49:15.408000+00:00,698.0,1.0,154.0,0.006000999999999909
2023-03-20 09:49:20.408000+00:00,702.0,1.0,157.0,0.018071999999999894
2023-03-20 09:49:25.408000+00:00,710.0,1.0,158.0,0.005824999999999997
2023-03-20 09:49:30.408000+00:00,710.0,0.0,158.0,0.0
2023-03-20 09:49:35.408000+00:00,712.0,0.0,159.0,0.005290000000000003
2023-03-20 09:49:40.408000+00:00,712.0,0.0,159.0,0.0
2023-03-20 09:49:45.408000+00:00,714.0,1.0,159.0,0.0
2023-03-20 09:49:50.408000+00:00,718.0,1.0,159.0,0.0
2023-03-20 09:49:55.408000+00:00,722.0,0.0,160.0,0.004650000000000001
2023-03-20 09:50:00.408000+00:00,722.0,0.0,160.0,0.0
2023-03-20 09:50:05.408000+00:00,724.0,1.0,160.0,0.0
2023-03-20 09:50:10.408000+00:00,728.0,4.0,162.0,0.010674000000000003
2023-03-20 09:50:15.408000+00:00,732.0,1.0,162.0,0.0
2023-03-20 09:50:20.408000+00:00,738.0,0.0,163.0,0.005694999999999992
2023-03-20 09:50:25.408000+00:00,746.0,3.0,166.0,0.018334000000000114
2023-03-20 09:50:30.408000+00:00,746.0,0.0,166.0,0.0
2023-03-20 09:50:35.408000+00:00,746.0,0.0,166.0,0.0
2023-03-20 09:50:40.408000+00:00,746.0,0.0,166.0,0.0
2023-03-20 09:50:45.408000+00:00,746.0,0.0,166.0,0.0
2023-03-20 09:50:50.408000+00:00,748.0,1.0,166.0,0.0
2023-03-20 09:50:55.408000+00:00,754.0,0.0,168.0,0.011354999999999976
2023-03-20 09:51:00.408000+00:00,754.0,0.0,168.0,0.0
2023-03-20 09:51:05.408000+00:00,754.0,0.0,168.0,0.0
2023-03-20 09:51:10.408000+00:00,754.0,0.0,168.0,0.0
2023-03-20 09:51:15.408000+00:00,760.0,1.0,170.0,0.012109999999999926
2023-03-20 09:51:20.408000+00:00,760.0,0.0,170.0,0.0
2023-03-20 09:51:25.408000+00:00,768.0,2.0,172.0,0.010976999999999987
2023-03-20 09:51:30.408000+00:00,774.0,1.0,175.0,0.016801000000000094
2023-03-20 09:51:35.408000+00:00,782.0,1.0,179.0,0.024150000000000005
2023-03-20 09:51:40.408000+00:00,786.0,1.0,180.0,0.005854999999999999
2023-03-20 09:51:45.408000+00:00,792.0,1.0,181.0,0.005351999999999996
2023-03-20 09:51:50.408000+00:00,798.0,4.0,183.0,0.010261999999999993
2023-03-20 09:51:55.408000+00:00,798.0,0.0,183.0,0.0
2023-03-20 09:52:00.408000+00:00,800.0,1.0,183.0,0.0
2023-03-20 09:52:05.408000+00:00,800.0,0.0,183.0,0.0
2023-03-20 09:52:10.408000+00:00,802.0,0.0,184.0,0.005530000000000007
2023-03-20 09:52:15.408000+00:00,808.0,2.0,187.0,0.021836999999999995
2023-03-20 09:52:20.408000+00:00,810.0,2.0,188.0,0.005722000000000005
2023-03-20 09:52:25.408000+00:00,816.0,6.0,188.0,0.0
2023-03-20 09:52:30.408000+00:00,820.0,1.0,188.0,0.0
2023-03-20 09:52:35.408000+00:00,820.0,0.0,188.0,0.0
2023-03-20 09:52:40.408000+00:00,820.0,0.0,188.0,0.0
2023-03-20 09:52:45.408000+00:00,822.0,2.0,188.0,0.0
2023-03-20 09:52:50.408000+00:00,830.0,4.0,190.0,0.011300000000000032
2023-03-20 09:52:55.408000+00:00,836.0,1.0,192.0,0.012133999999999756
2023-03-20 09:53:00.408000+00:00,840.0,0.0,193.0,0.042015000000000025
2023-03-20 09:53:05.408000+00:00,840.0,0.0,193.0,0.0
2023-03-20 09:53:10.408000+00:00,840.0,0.0,193.0,0.0
2023-03-20 09:53:15.408000+00:00,848.0,2.0,195.0,0.011249000000000009
2023-03-20 09:53:20.408000+00:00,854.0,2.0,197.0,0.01138500000000009
2023-03-20 09:53:25.408000+00:00,858.0,3.0,197.0,0.0
2023-03-20 09:53:30.408000+00:00,862.0,1.0,199.0,0.012027999999999983
2023-03-20 09:53:35.408000+00:00,868.0,2.0,200.0,0.00580099999999989
2023-03-20 09:53:40.408000+00:00,878.0,3.0,205.0,0.02805000000000002
2023-03-20 09:53:45.408000+00:00,886.0,3.0,206.0,0.005886000000000002
2023-03-20 09:53:50.408000+00:00,890.0,2.0,208.0,0.011529000000000011
2023-03-20 09:53:55.408000+00:00,892.0,1.0,208.0,0.0
2023-03-20 09:54:00.408000+00:00,896.0,1.0,209.0,0.005819000000000074
2023-03-20 09:54:05.408000+00:00,896.0,0.0,209.0,0.0
2023-03-20 09:54:10.408000+00:00,898.0,2.0,209.0,0.0
2023-03-20 09:54:15.408000+00:00,898.0,0.0,209.0,0.0
2023-03-20 09:54:20.408000+00:00,902.0,3.0,210.0,0.011093999999999993
2023-03-20 09:54:25.408000+00:00,911.0,1.0,214.0,0.022075000000000122
2023-03-20 09:54:30.408000+00:00,914.0,2.0,214.0,0.0
2023-03-20 09:54:35.408000+00:00,918.0,0.0,215.0,0.004536999999999902
2023-03-20 09:54:40.408000+00:00,918.0,0.0,215.0,0.0
2023-03-20 09:54:45.408000+00:00,921.0,3.0,216.0,0.005815000000000015
2023-03-20 09:54:50.408000+00:00,926.0,1.0,217.0,0.0066489999999999605
2023-03-20 09:54:55.408000+00:00,926.0,0.0,217.0,0.0
2023-03-20 09:55:00.408000+00:00,930.0,2.0,219.0,0.009608000000000005
2023-03-20 09:55:05.408000+00:00,936.0,2.0,219.0,0.0
2023-03-20 09:55:10.408000+00:00,938.0,1.0,221.0,0.010135999999999923
2023-03-20 09:55:15.408000+00:00,942.0,0.0,223.0,0.012036000000000047
2023-03-20 09:55:20.408000+00:00,942.0,0.0,223.0,0.0
2023-03-20 09:55:25.408000+00:00,948.0,0.0,227.0,0.02250199999999991
2023-03-20 09:55:30.408000+00:00,952.0,1.0,227.0,0.0
2023-03-20 09:55:35.408000+00:00,958.0,3.0,228.0,0.005515999999999965
2023-03-20 09:55:40.408000+00:00,960.0,1.0,229.0,0.005653000000000019
2023-03-20 09:55:45.408000+00:00,970.0,1.0,232.0,0.017054000000000014
2023-03-20 09:55:50.408000+00:00,972.0,0.0,232.0,0.0
2023-03-20 09:55:55.408000+00:00,974.0,1.0,233.0,0.005327999999999999
2023-03-20 09:56:00.408000+00:00,974.0,0.0,233.0,0.0
2023-03-20 09:56:05.408000+00:00,974.0,0.0,233.0,0.0
2023-03-20 09:56:10.408000+00:00,982.0,3.0,236.0,0.017344999999999833
2023-03-20 09:56:15.408000+00:00,992.0,4.0,238.0,0.009956000000000076
2023-03-20 09:56:20.408000+00:00,992.0,0.0,238.0,0.0
2023-03-20 09:56:25.408000+00:00,994.0,0.0,238.0,0.0
2023-03-20 09:56:30.408000+00:00,994.0,0.0,238.0,0.0
2023-03-20 09:56:35.408000+00:00,998.0,2.0,238.0,0.0
2023-03-20 09:56:40.408000+00:00,1000.0,0.0,238.0,0.0
2023-03-20 09:56:45.408000+00:00,1002.0,0.0,238.0,0.0
2023-03-20 09:56:50.408000+00:00,1004.0,1.0,238.0,0.0
2023-03-20 09:56:55.408000+00:00,1010.0,3.0,239.0,0.005731999999999959
2023-03-20 09:57:00.408000+00:00,1018.0,4.0,240.0,0.009825000000000084
2023-03-20 09:57:05.408000+00:00,1018.0,0.0,240.0,0.0
2023-03-20 09:57:10.408000+00:00,1022.0,0.0,240.0,0.0
2023-03-20 09:57:15.408000+00:00,1026.0,1.0,240.0,0.0
2023-03-20 09:57:20.408000+00:00,1030.0,2.0,241.0,0.00572499999999998
2023-03-20 09:57:25.408000+00:00,1032.0,0.0,241.0,0.0
2023-03-20 09:57:30.408000+00:00,1038.0,3.0,243.0,0.0
2023-03-20 09:57:35.408000+00:00,1044.0,2.0,244.0,0.005983000000000016
2023-03-20 09:57:40.408000+00:00,1052.0,2.0,246.0,0.012556000000000012
2023-03-20 09:57:45.408000+00:00,1056.0,2.0,247.0,0.006125999999999965
2023-03-20 09:57:50.408000+00:00,1060.0,1.0,248.0,0.005493000000000137
2023-03-20 09:57:55.408000+00:00,1064.0,1.0,249.0,0.005767999999999995
2023-03-20 09:58:00.408000+00:00,1066.0,1.0,250.0,0.004556999999999978
2023-03-20 09:58:05.408000+00:00,1068.0,1.0,251.0,0.005699999999999816
2023-03-20 09:58:10.408000+00:00,1072.0,0.0,251.0,0.0
2023-03-20 09:58:15.408000+00:00,1082.0,3.0,254.0,0.0180160000000002
2023-03-20 09:58:20.408000+00:00,1088.0,1.0,256.0,0.01089999999999991
2023-03-20 09:58:25.408000+00:00,1088.0,0.0,256.0,0.0
2023-03-20 09:58:30.408000+00:00,1088.0,0.0,256.0,0.0
2023-03-20 09:58:35.408000+00:00,1088.0,0.0,256.0,0.0
2023-03-20 09:58:40.408000+00:00,1092.0,1.0,259.0,0.018524999999999958
2023-03-20 09:58:45.408000+00:00,1094.0,1.0,259.0,0.0
2023-03-20 09:58:50.408000+00:00,1097.0,3.0,261.0,0.009534000000000042
2023-03-20 09:58:55.408000+00:00,1102.0,1.0,263.0,0.011402999999999996
2023-03-20 09:59:00.408000+00:00,1104.0,1.0,263.0,0.0
2023-03-20 09:59:05.408000+00:00,1108.0,3.0,264.0,0.00433699999999998
2023-03-20 09:59:10.408000+00:00,1112.0,1.0,265.0,0.00596999999999992
2023-03-20 09:59:15.408000+00:00,1120.0,5.0,265.0,0.0
2023-03-20 09:59:20.408000+00:00,1126.0,1.0,266.0,0.0062399999999999956
2023-03-20 09:59:25.408000+00:00,1132.0,0.0,270.0,0.022536
2023-03-20 09:59:30.408000+00:00,1142.0,1.0,272.0,0.010965999999999893
2023-03-20 09:59:35.408000+00:00,1144.0,1.0,272.0,0.0
2023-03-20 09:59:40.408000+00:00,1152.0,4.0,273.0,0.004401999999999989
2023-03-20 09:59:45.408000+00:00,1158.0,1.0,274.0,0.005659999999999998
2023-03-20 09:59:50.408000+00:00,1158.0,0.0,274.0,0.0
2023-03-20 09:59:55.408000+00:00,1160.0,0.0,276.0,0.011180000000000023
2023-03-20 10:00:00.408000+00:00,1168.0,2.0,278.0,0.010839999999999989
2023-03-20 10:00:05.408000+00:00,1174.0,2.0,280.0,0.011110000000000009
2023-03-20 10:00:10.408000+00:00,1178.0,1.0,280.0,0.0
2023-03-20 10:00:15.408000+00:00,1182.0,3.0,280.0,0.0
2023-03-20 10:00:20.408000+00:00,1184.0,0.0,280.0,0.0
2023-03-20 10:00:25.408000+00:00,1184.0,0.0,280.0,0.0
2023-03-20 10:00:30.408000+00:00,1184.0,0.0,280.0,0.0
2023-03-20 10:00:35.408000+00:00,1190.0,2.0,282.0,0.010929999999999995
2023-03-20 10:00:40.408000+00:00,1190.0,0.0,282.0,0.0
2023-03-20 10:00:45.408000+00:00,1194.0,2.0,284.0,0.011124999999999996
2023-03-20 10:00:50.408000+00:00,1194.0,0.0,284.0,0.0
2023-03-20 10:00:55.408000+00:00,1198.0,1.0,286.0,0.010518
2023-03-20 10:01:00.408000+00:00,1203.0,2.0,287.0,0.005127999999999994
2023-03-20 10:01:05.408000+00:00,1212.0,2.0,288.0,0.004917000000000102
2023-03-20 10:01:10.408000+00:00,1220.0,3.0,291.0,0.016783000000000006
2023-03-20 10:01:15.408000+00:00,1226.0,2.0,291.0,0.0
2023-03-20 10:01:20.408000+00:00,1228.0,1.0,291.0,0.0
2023-03-20 10:01:25.408000+00:00,1234.0,2.0,292.0,0.0043129999999999
2023-03-20 10:01:30.408000+00:00,1240.0,4.0,294.0,0.011256000000000196
2023-03-20 10:01:35.408000+00:00,1244.0,3.0,295.0,0.005297999999999997
2023-03-20 10:01:40.408000+00:00,1248.0,2.0,296.0,0.005492999999999998
2023-03-20 10:01:45.408000+00:00,1248.0,0.0,296.0,0.0
2023-03-20 10:01:50.408000+00:00,1250.0,1.0,296.0,0.0
2023-03-20 10:01:55.408000+00:00,1252.0,1.0,297.0,0.005220999999999906
2023-03-20 10:02:00.408000+00:00,1262.0,4.0,300.0,0.017435
2023-03-20 10:02:05.408000+00:00,1262.0,0.0,300.0,0.0
2023-03-20 10:02:10.408000+00:00,1262.0,0.0,300.0,0.0
2023-03-20 10:02:15.408000+00:00,1262.0,0.0,300.0,0.0
2023-03-20 10:02:20.408000+00:00,1267.0,0.0,304.0,0.023452
2023-03-20 10:02:25.408000+00:00,1276.0,2.0,306.0,0.008928000000000002
2023-03-20 10:02:30.408000+00:00,1280.0,3.0,307.0,0.0051699999999999975
2023-03-20 10:02:35.408000+00:00,1284.0,1.0,308.0,0.005575000000000002
2023-03-20 10:02:40.408000+00:00,1284.0,0.0,308.0,0.0
2023-03-20 10:02:45.408000+00:00,1284.0,0.0,308.0,0.0
2023-03-20 10:02:50.408000+00:00,1286.0,0.0,309.0,0.005512999999999999
2023-03-20 10:02:55.408000+00:00,1290.0,1.0,311.0,0.011244999999999901
2023-03-20 10:03:00.408000+00:00,1290.0,0.0,311.0,0.0
2023-03-20 10:03:05.408000+00:00,1294.0,1.0,311.0,0.0
2023-03-20 10:03:10.408000+00:00,1300.0,2.0,312.0,0.005651999999999999
2023-03-20 10:03:15.408000+00:00,1302.0,1.0,312.0,0.0
